InspectionID,CSNumber,CS Overall Condition,CS Litter,CS Graffiti,CS Amenities,CS Structural
105264,1,A,A,A,A,A
115831,1,A,A,A,A,A
107574,1,A,A,A,A,A
81365,1,A,A,A,A,A
86788,1,A,A,A,U,A
70055,1,A,A,A,A,A
109819,1,A,A,A,A,A
95066,1,N,N,N,N,N
71540,1,U,A,A,U/S,A
56135,1,A,A,A,A,A
88627,1,A,A,A,A,A
37126,1,U,A,A,U/S,A
34996,1,A,A,A,A,A
67888,1,A,A,A,U,A
113951,1,A,A,A,U,A
99784,1,A,A,A,A,A
35522,1,A,A,A,A,A
103065,1,A,A,A,A,A
50914,1,A,A,A,U,A
49938,1,A,A,A,U,A
54378,1,A,A,A,A,A
87352,1,N,N,N,N,N
76782,1,N,N,N,N,N
107272,1,A,A,A,A,A
35408,1,A,U,A,A,A
105734,1,N,N,N,N,N
53499,1,A,A,A,A,A
111774,1,A,A,A,A,A
112496,1,A,A,A,A,A
58315,1,U,U/S,A,A,A
39352,1,U,N,N,U,N
88407,1,A,A,A,A,A
32908,1,A,A,A,U,A
76843,1,U,N,N,N,N
35164,1,U,A,A,U/S,A
75773,1,A,A,A,A,A
121981,1,A,A,A,A,A
81770,1,A,A,A,A,A
35221,1,U,N,N,U,N
35236,1,U,A,A,U/S,U/S
116070,1,A,A,A,A,A
100095,1,A,A,A,A,A
98508,1,U,U/S,A,U,U/S
51551,1,N,N,N,N,N
53689,1,A,A,A,U,A
43921,1,A,A,A,U,A
66671,1,U,N,N,N,N
101509,1,A,A,A,A,A
118584,1,A,A,A,A,A
34809,1,U,N,N,N,N
97720,1,A,A,A,A,A
111900,1,A,A,A,U,A
97530,1,A,A,A,A,A
33452,1,U,A,A,U/S,A
101174,1,N,N,N,N,N
61438,1,U,N,N,N,N
34704,1,U,N,N,N,N
58686,1,U,U,A,U,U/S
46367,1,U,U/S,A,A,U/S
64645,1,A,A,A,U,A
97504,1,U,A,A,U,U/S
58661,1,U,A,A,U,U
44491,1,A,A,A,U,A
69772,2,A,A,A,A,A
104858,1,U,A,A,A,U/S
59322,1,U,A,A,U,A
50104,1,A,A,A,A,A
108777,1,A,A,A,A,A
78761,1,A,A,A,A,A
50741,1,A,A,A,U,A
53504,1,U,A,A,U/S,A
101171,1,N,N,N,N,N
74413,1,A,A,A,U,A
116112,2,A,A,A,A,A
106314,1,A,A,A,U,A
65052,1,A,A,A,U,A
113996,1,A,A,A,A,A
116564,1,N,N,N,N,N
100555,1,N,N,N,N,N
120927,1,A,A,A,A,A
117043,1,A,A,A,A,A
35171,1,U,A,A,U/S,A
86452,1,U,A,A,U/S,U
100936,1,A,A,A,A,A
66713,1,U,A,A,U,A
97116,1,A,A,A,A,A
63650,1,A,A,A,U,A
115277,1,N,N,N,N,N
59104,1,U,A,A,U/S,A
93514,1,A,A,A,A,A
71124,1,A,A,A,U,A
65349,1,A,U,A,A,A
40362,1,A,A,A,U,A
45569,1,A,A,A,A,A
113054,1,A,A,A,A,A
115685,1,A,A,A,A,A
113820,2,N,N,N,N,N
77018,1,N,N,N,N,N
116533,1,A,A,A,A,A
50877,1,N,N,N,N,N
59386,1,A,A,A,A,A
65531,1,A,A,A,A,A
89588,1,N,N,N,N,N
109121,1,A,A,A,A,A
86305,1,A,A,A,A,A
83720,1,N,N,N,N,N
88425,1,U,N,N,N,N
118872,1,A,A,A,U,A
97983,1,A,A,A,A,A
82374,1,A,A,A,A,A
96836,1,A,A,A,A,A
110536,1,A,A,A,A,A
94750,1,U,N,N,N,N
63160,1,A,A,A,A,A
86417,1,A,A,A,U,A
76427,1,A,A,A,A,A
107023,1,U,N,N,N,N
90664,1,A,A,A,A,A
108857,1,A,A,A,A,A
91220,1,A,A,A,A,A
63536,1,U,U,A,U,A
107906,1,U,A,A,A,U/S
81515,1,N,N,N,N,N
55777,1,A,A,A,A,A
75276,1,A,A,A,A,A
83665,1,A,A,A,A,A
80166,1,A,A,A,U,A
38136,1,A,A,A,U,A
61191,1,N,N,N,N,N
69644,1,U,A,U,U,U
55172,1,N,N,N,N,N
49423,1,N,N,N,N,N
61004,2,N,N,N,N,N
60963,1,U,N,N,N,N
38609,1,U,A,A,U/S,A
60765,1,A,A,A,A,A
84950,1,A,A,A,A,A
98454,1,U,N,N,N,N
94237,1,A,A,A,A,A
48504,1,U,A,A,A,U/S
64349,1,A,A,A,A,A
117947,1,A,A,A,A,A
38341,1,U,A,A,U,A
106551,1,A,A,A,A,A
51473,1,A,U,A,A,A
100558,1,A,A,A,A,A
110864,1,N,A,N,A,N
37548,1,U,A,A,U/S,A
73647,1,A,A,A,A,A
100142,1,A,A,A,A,A
80186,1,U,N,N,N,N
49698,1,A,A,A,A,A
89058,1,A,A,A,A,A
74673,1,A,U,A,A,A
92570,1,A,A,A,A,A
38965,1,U,A,A,U/S,A
87470,1,A,A,A,A,A
99045,1,A,A,A,A,A
99475,1,A,A,A,A,A
111006,1,N,N,N,N,N
65440,1,A,A,A,A,A
93120,1,A,A,A,A,A
53202,1,A,A,A,U,A
95796,1,A,A,A,A,A
96232,1,N,N,N,N,N
57232,1,A,A,A,U,A
49926,1,U,N,N,N,N
95599,1,N,N,N,N,N
43248,1,A,A,A,A,A
114169,1,N,N,N,N,N
60945,1,A,A,A,A,A
121454,1,A,A,A,A,A
95831,1,A,A,A,A,A
100877,1,U,N,N,N,N
66287,1,U,N,N,N,N
96040,1,A,A,A,A,A
47525,1,A,A,A,U,A
106332,1,A,A,A,A,A
73148,1,U,N,N,N,N
100686,1,A,A,A,A,A
35284,1,U,N,N,N,N
91637,1,U,A,A,U,A
122155,1,A,A,A,A,A
50059,1,A,A,A,A,A
92534,1,A,A,A,A,A
89902,1,A,A,A,A,A
48511,1,U,N,N,N,N
89049,1,N,N,N,N,N
67345,1,A,A,A,A,A
84737,1,A,A,A,A,U
117838,1,A,A,A,A,A
63306,1,U,A,A,U,U
36729,1,A,A,A,A,A
103278,1,A,A,A,A,A
77629,1,U,A,A,A,U/S
65176,1,A,A,A,A,A
117498,1,A,A,A,A,A
35368,1,N,N,N,N,N
74679,1,A,A,A,U,A
77210,1,A,A,A,U,A
44271,1,A,A,A,U,A
115049,1,A,A,A,A,A
86697,1,N,N,N,N,N
115678,1,U,N,N,N,N
80982,1,U,U,A,U,A
89410,1,A,A,A,U,A
89738,1,A,A,A,A,A
60507,1,A,A,A,A,A
118232,1,A,A,A,A,A
107238,1,A,A,A,A,U
45984,1,N,N,N,N,N
59661,1,N,N,N,N,N
107239,1,A,A,A,A,A
71083,1,A,A,A,A,A
87630,1,N,N,N,N,N
37544,1,U,U,A,U,U/S
98151,1,A,A,A,A,A
79354,1,A,A,A,A,A
58669,1,A,A,A,A,A
73845,1,U,U,A,A,U
108556,1,A,A,A,A,A
89627,1,N,N,N,N,N
100156,1,A,A,A,A,U
38851,1,U,A,A,U,U/S
79254,1,N,N,N,N,N
81244,1,A,A,A,A,A
38513,1,A,A,A,U,A
111331,1,A,A,A,A,A
108191,1,N,N,N,N,N
65957,1,U,N,N,N,N
105076,1,A,A,A,A,A
107450,1,A,A,A,A,A
42207,1,A,A,A,U,A
84414,1,A,A,A,A,A
56894,1,N,N,N,N,N
60272,1,A,A,A,A,A
58992,1,A,A,A,A,A
42940,2,N,N,N,N,N
115823,1,A,A,A,A,A
108091,1,A,A,A,A,A
50296,1,A,A,A,U,A
44001,1,U,U,N,U,N
60471,1,A,A,A,A,A
70388,1,A,A,A,U,A
111956,1,A,U,A,A,A
106211,1,A,A,A,A,A
76216,1,A,A,A,U,A
111867,1,A,A,A,A,A
118046,1,N,N,N,N,N
82339,1,N,N,N,N,N
108064,1,A,A,A,A,A
58599,1,N,N,N,N,N
51859,1,U,A,A,U/S,A
35705,1,A,A,A,A,A
47506,1,A,A,A,U,A
106755,1,A,A,A,U,A
108165,1,A,A,A,A,A
115616,1,A,A,A,A,A
58739,1,N,N,N,N,N
118062,1,A,A,A,A,A
80988,1,A,A,A,U,A
101621,1,A,A,A,A,A
74699,1,A,A,A,U,A
56279,1,N,N,N,N,N
50518,1,A,A,A,A,A
36117,1,A,A,A,U,A
53848,1,A,A,A,U,A
42554,1,A,A,A,A,A
78850,1,A,A,A,A,A
94813,1,A,A,A,A,A
53695,1,A,A,A,A,A
71845,1,U,N,N,N,N
70865,1,U,A,A,U,A
50043,1,A,A,A,A,A
86269,1,A,A,A,A,A
81033,1,A,A,A,U,A
97779,1,U,U/S,A,A,A
75583,1,A,A,A,A,A
113203,1,A,A,A,A,A
57925,1,N,N,N,N,N
112218,1,A,A,A,A,A
94318,1,N,N,N,N,N
54153,1,U,A,A,A,U/S
103356,1,A,A,A,A,A
100372,1,N,N,N,N,N
94828,1,A,A,A,A,A
78213,1,A,A,A,A,A
83254,1,A,A,A,A,A
87560,1,A,A,A,A,A
97246,1,A,A,A,U,A
52463,1,A,A,A,U,A
82722,1,N,N,N,N,N
94243,1,N,N,N,N,N
103207,1,A,U,A,A,A
72246,1,A,A,A,A,A
90074,1,N,N,N,N,N
107063,1,U,N,N,N,N
119554,1,A,A,A,A,A
83071,1,A,A,A,A,U
102206,1,A,A,A,A,A
76324,1,A,A,A,A,A
52689,1,U,U/S,A,U,U
74836,1,A,A,A,A,A
53514,1,U,A,A,U/S,A
95597,1,N,N,N,N,N
100041,1,A,A,A,A,A
82719,1,A,A,A,U,A
101012,1,A,A,A,A,A
61373,1,U,A,A,A,U/S
103953,1,U,A,A,U,A
116633,1,A,A,A,U,A
36590,1,A,A,A,A,A
70041,1,A,A,A,A,A
80979,1,A,A,A,A,A
116393,1,A,A,A,A,A
122339,1,A,A,A,U,A
46204,1,A,A,A,U,A
98957,1,A,A,A,A,A
105989,1,A,A,A,A,A
110145,1,U,U/S,A,A,A
62087,1,A,A,A,U,A
100586,1,A,A,A,A,A
82292,1,N,N,N,N,N
72523,1,A,A,A,U,A
91998,1,A,A,A,A,A
60415,1,A,A,A,A,A
80439,1,A,A,A,A,A
90652,1,N,N,N,N,N
111166,1,N,N,N,N,N
103394,1,A,A,A,A,A
102180,1,U,A,A,U,U
36808,1,A,A,A,U,A
121290,1,A,A,A,A,A
116688,1,U,N,N,N,N
54834,1,N,N,N,N,N
113647,2,A,A,A,A,A
73693,1,U,A,A,U/S,A
46368,1,U,A,A,U,A
37860,1,U,N,N,U,N
80579,1,A,A,A,A,A
104973,1,A,A,A,A,A
81463,1,A,A,A,A,A
55460,1,A,A,A,U,A
45366,1,A,A,A,A,A
108383,1,A,A,A,A,A
57146,1,U,A,A,U,U
121943,1,A,A,A,U,A
87498,1,N,N,N,N,N
113226,1,A,A,A,A,A
53459,1,A,A,A,A,A
33129,1,A,A,A,U,A
53952,1,U,N,N,N,N
56296,1,N,N,N,N,N
56936,1,A,A,A,U,A
38369,1,U,A,A,U,A
71992,1,U,A,A,A,A
86993,1,A,A,A,A,A
112136,1,A,A,A,A,A
83501,1,A,A,A,u,A
104896,1,A,A,A,U,A
81691,1,A,A,A,U,A
40274,1,U,A,A,U,U/S
91296,1,A,A,A,A,A
51296,1,U,N,N,N,N
37958,1,A,A,A,U,A
116344,1,A,A,A,A,A
100951,1,U,A,A,A,U/S
81529,1,A,A,A,U,A
99560,1,N,N,N,N,N
119820,1,A,A,A,A,U
66289,1,U,U/S,A,U,A
74272,1,N,N,N,N,N
91648,1,A,A,A,A,A
83691,1,A,A,A,U,A
35458,1,U,A,A,A,U/S
103681,1,A,A,A,A,A
116699,1,A,A,A,A,A
93168,1,A,A,A,A,A
99309,1,A,A,A,A,A
108960,1,N,N,N,N,N
62925,1,A,A,A,U,A
106953,1,A,A,A,A,A
95708,1,U,N,N,N,N
37858,1,U,N,N,N,N
61777,1,A,A,A,U,A
104604,1,A,A,A,A,A
87042,1,N,N,N,N,N
58938,1,A,A,A,U,A
93166,1,N,N,N,N,N
105733,1,A,A,A,A,A
85533,1,A,A,A,A,A
106098,1,A,A,A,U,A
89490,1,U,U,A,U,A
91357,1,A,A,A,A,U
114546,1,A,A,A,A,A
77865,1,A,A,A,A,A
115688,1,N,N,N,N,N
88139,1,A,A,A,A,A
68878,1,A,A,A,A,A
85387,1,U,A,A,A,A
49192,2,A,A,A,A,A
79357,1,U,U/S,A,A,A
109149,1,N,N,N,N,N
66704,1,A,A,A,A,A
82622,1,U,A,A,A,U/S
71600,1,A,A,A,A,A
117707,1,A,A,A,A,A
56747,1,U,A,A,U/S,U/S
47687,1,U,N,N,N,N
116255,1,N,N,N,N,N
100893,1,U,N,N,N,N
113729,1,U,N,N,N,N
122300,1,N,N,N,N,N
70688,1,N,N,N,N,N
97619,1,A,A,A,A,A
66915,1,N,N,N,N,N
117562,1,A,A,A,A,A
104807,1,A,A,A,A,A
48440,1,A,A,A,A,A
57965,1,A,A,A,A,A
89438,1,A,A,A,A,A
49060,1,U,A,A,U,A
64831,1,A,A,A,A,A
49197,1,N,N,N,N,N
76053,2,U,A,A,U,A
101798,1,A,A,A,A,A
112034,1,A,A,A,A,A
91335,1,A,A,A,A,A
109801,1,A,A,A,A,A
80057,1,A,A,A,A,A
118757,1,A,A,A,U,A
102852,1,A,A,A,A,A
75743,1,N,N,N,N,N
101507,1,U,A,A,A,U/S
61999,1,A,A,A,U,A
101713,1,A,A,A,A,A
44416,1,A,A,A,A,A
90064,1,A,A,A,A,A
69596,1,U,A,A,A,A
97341,1,U,U/S,A,A,A
56513,1,A,A,A,U,A
45293,1,U,A,A,U,U/S
99448,1,A,A,A,A,A
91043,1,A,A,A,A,A
49699,1,N,N,N,N,N
116766,1,A,A,A,A,A
107473,1,A,A,A,A,A
35601,1,A,A,A,A,A
102579,1,A,A,A,A,A
103012,1,A,A,A,A,A
93502,2,A,A,A,A,A
71038,1,U,N,N,N,N
39561,1,U,A,A,U,U/S
63171,1,A,A,A,A,A
91075,1,A,A,A,A,U
118413,1,A,A,A,U,A
107401,1,N,N,N,N,N
93693,1,N,N,N,N,N
88968,1,A,A,A,A,A
65506,1,A,A,A,U,A
81816,1,A,A,U,A,A
54837,1,N,N,N,N,N
39130,1,U,A,A,U/S,A
99672,1,A,A,A,A,A
96486,1,A,U,A,A,A
100585,1,A,A,A,A,A
89230,1,A,A,A,A,A
92497,1,A,A,A,A,A
58693,1,A,A,A,U,A
105902,1,A,A,A,A,A
95879,1,A,A,A,A,A
120864,1,A,A,A,A,A
83670,1,N,N,N,N,N
116656,1,A,A,A,U,A
57592,1,A,A,A,U,A
111674,1,A,A,A,A,A
88116,1,A,A,A,U,A
61245,1,N,N,N,N,N
43982,1,U,U,U,U/S,A
37916,1,U,A,A,U/S,A
53067,1,A,A,A,A,A
55550,1,A,A,A,U,A
116472,1,A,A,A,A,A
117846,1,A,A,A,A,A
43265,1,U,A,A,U,U/S
70140,2,A,A,A,U,A
36213,1,A,A,A,A,A
67693,1,A,A,A,U,A
55931,1,A,A,A,A,A
74535,1,U,A,A,U,U
116310,1,A,A,A,A,A
79407,1,A,A,A,A,A
35258,1,A,A,A,A,A
105803,1,A,A,A,A,A
121047,1,N,N,N,N,N
62006,1,A,A,A,A,A
71528,1,A,A,A,A,U
115298,1,U,N,N,N,N
73132,1,A,A,A,A,A
69511,1,A,A,A,A,U
73115,1,A,A,A,A,A
68202,1,A,A,A,A,A
89887,1,U,N,N,N,N
108011,1,A,A,A,A,A
33010,1,U,A,A,U,U
74490,1,A,A,A,U,A
110699,1,A,A,A,A,A
113759,1,N,N,N,N,N
37150,1,U,A,U/S,A,U/S
91518,1,A,A,A,A,A
117486,1,N,A,N,A,N
115902,1,A,A,A,A,A
78212,1,A,A,A,A,A
109406,1,A,A,A,A,A
34064,1,U,N,N,N,N
51622,1,A,A,A,A,A
76056,1,A,A,A,A,A
88036,1,N,N,N,N,N
109784,1,A,N,N,N,N
69702,1,A,A,A,A,A
89027,1,A,A,A,A,A
44929,1,U,N,N,N,N
85237,1,A,A,A,A,A
93845,1,A,A,A,U,A
63918,1,A,A,A,A,A
49474,1,A,A,A,U,A
68130,1,U,N,N,N,N
72674,1,A,A,A,A,A
47426,1,A,A,A,U,A
63803,1,A,A,A,A,A
85582,1,A,A,A,A,A
57403,1,A,A,A,A,A
92181,1,U,A,A,A,U/S
78838,1,A,A,A,A,A
84677,1,U,A,A,U,U/S
83803,1,U,A,A,U,U/S
87602,1,A,A,A,A,A
101906,1,U,N,N,N,N
52213,1,U,U,A,U,A
91083,1,U,U/S,A,A,A
83609,1,A,A,A,A,A
114284,1,A,A,A,U,A
38266,1,A,A,A,U,A
108773,1,A,A,A,U,A
103542,1,U,A,A,U,U
44696,1,A,A,A,U,A
104476,1,A,A,A,A,A
40587,1,U,N,N,N,N
116289,2,N,A,N,A,N
52706,1,A,N,N,N,N
104724,1,U,A,A,U/S,A
110707,1,A,A,A,A,A
67193,1,A,A,A,U,A
108326,1,A,A,A,U,A
115881,1,A,A,A,U,A
65868,1,A,A,A,A,A
48705,1,A,A,A,A,A
60660,1,N,N,N,N,N
43823,1,A,A,A,U,A
82655,1,A,A,A,A,A
71898,1,A,A,A,A,A
39282,1,A,A,A,A,A
103129,2,U,N,N,N,N
110826,1,A,A,A,A,A
40007,1,A,A,A,U,A
100447,1,A,A,A,A,A
111762,1,A,A,A,A,A
77110,1,N,N,N,N,N
73085,1,U,N,N,N,N
95234,1,N,N,N,N,N
49192,1,A,A,A,A,A
64637,1,A,A,A,U,A
69750,1,A,A,A,A,A
61733,1,A,A,A,A,A
120232,1,A,A,A,A,A
103129,1,A,A,A,A,A
104779,1,A,A,A,A,A
121046,1,A,A,A,A,A
111571,1,U,A,A,A,A
59755,1,A,A,A,A,A
109504,1,A,A,A,A,A
65787,1,A,A,A,U,A
62698,1,U,A,A,U/S,U
114517,1,A,A,A,A,A
35907,1,U,N,N,N,N
99131,2,A,A,A,A,A
101804,1,N,N,N,N,N
104293,1,A,A,A,A,A
116514,1,A,A,A,A,A
89150,1,A,A,A,A,A
46033,1,U,A,A,U,A
45625,1,N,N,N,N,N
96197,1,A,A,A,A,A
121987,1,A,A,A,A,A
60153,1,N,N,N,N,N
92411,1,A,A,A,A,A
110793,1,N,N,N,N,N
94486,1,N,N,N,N,N
91105,1,A,A,A,A,A
96569,1,A,A,A,A,A
120387,1,A,A,A,A,A
47128,1,A,A,A,A,A
98241,1,A,A,A,A,A
90179,1,A,A,A,A,A
61973,1,A,A,A,A,A
103595,1,U,N,N,N,N
49753,1,A,A,A,A,A
103449,1,U,A,A,U,A
102088,1,N,N,N,N,N
104253,1,A,A,A,A,A
63633,1,A,A,A,U,A
110773,1,U,U,A,A,U
110355,1,N,A,N,A,N
36382,1,A,A,A,U,A
54902,1,A,A,A,A,A
51506,1,U,U,A,U,A
71923,1,A,A,A,A,A
83016,1,U,N,N,N,N
119112,1,A,A,A,A,A
95101,2,N,N,N,N,N
81101,1,A,A,A,U,A
52346,1,A,A,A,A,A
86494,1,N,N,N,N,N
73907,1,A,A,A,A,A
60011,1,A,A,A,A,A
56344,1,N,N,N,N,N
75225,1,A,A,A,A,A
107849,1,N,N,N,N,N
43484,1,A,A,A,A,U
41539,1,A,A,A,A,A
44706,1,U,A,A,U/S,A
39753,1,A,A,A,A,A
116716,1,N,A,N,A,N
78467,1,A,A,A,A,A
46945,1,U,A,A,U/S,A
75566,1,A,A,A,A,A
72110,1,A,A,A,U,A
85304,1,A,A,A,U,A
115804,1,A,A,A,A,A
112711,1,A,A,A,A,A
90815,1,A,A,A,A,A
68829,1,A,A,A,A,A
87816,1,U,U,A,U,A
100823,1,A,A,A,A,A
44186,1,A,A,A,A,A
47299,1,A,U,A,A,A
98690,1,A,A,A,A,A
77469,1,A,A,A,U,A
50615,1,A,A,A,U,A
70895,1,A,A,A,U,A
119472,1,U,A,A,U,A
118163,1,A,A,A,A,A
80126,1,U,N,N,N,N
115258,1,A,A,A,A,A
117075,1,A,A,A,A,A
75510,1,A,A,A,A,A
52682,1,U,U/S,A,A,A
111453,1,N,A,N,A,N
106885,1,N,N,N,N,N
81760,1,N,N,N,N,N
65358,1,A,A,A,A,A
111777,1,N,N,N,N,N
104336,1,U,U,A,U,A
79409,1,A,A,A,A,A
119445,1,A,A,A,A,A
69133,1,A,A,A,A,A
52548,1,A,U,A,A,A
100286,1,A,A,A,A,A
37142,1,U,N,N,N,N
89140,1,A,A,A,A,A
121790,1,A,A,A,U,A
79234,1,A,A,A,A,A
38641,1,U,A,A,U/S,U/S
92794,1,A,A,A,A,U
46565,1,U,N,N,N,N
48274,1,U,N,N,N,N
90570,1,A,A,A,A,A
53937,1,A,A,A,U,A
108810,1,A,A,A,A,A
51740,1,U,A,A,U/S,A
118498,1,A,A,A,A,A
98289,1,A,A,A,A,A
106203,1,A,A,A,U,A
57497,1,N,N,N,N,N
97725,1,U,A,A,U/S,A
65144,1,U,A,A,A,U/S
117110,2,A,A,A,A,A
71309,1,A,A,A,U,A
114894,1,U,U,A,U/S,A
64431,1,A,A,A,U,A
71439,1,U,A,A,U,A
64437,1,A,A,A,U,A
97574,1,U,N,N,N,N
51350,1,U,N,N,N,N
40200,1,A,A,A,A,A
116336,1,A,A,A,A,A
104976,1,N,N,N,N,N
117160,1,A,A,A,A,A
43049,1,A,A,A,A,A
70601,1,U,N,N,N,N
80520,1,A,A,A,A,A
54337,1,N,N,N,N,N
79273,1,A,A,A,A,A
96560,1,A,A,A,A,A
59792,1,A,A,A,A,A
93220,1,A,A,A,A,A
87826,1,A,A,A,A,A
85056,1,A,A,A,A,A
53376,1,A,A,A,U,A
110738,2,N,A,N,A,N
115300,1,U,N,N,N,N
89199,1,A,A,A,A,A
112545,1,A,A,A,A,A
46118,1,N,N,N,N,N
68273,1,U,N,N,N,N
40184,1,A,A,A,A,A
114567,1,A,A,A,A,A
98515,1,A,A,A,A,A
116501,1,A,U,A,A,A
101018,1,N,N,N,N,N
110180,1,N,A,N,A,N
83009,1,A,A,A,A,A
68654,1,U,A,A,U/S,U
53737,1,U,U/S,A,U/S,A
70045,1,N,N,N,N,N
116374,1,A,A,A,U,A
105755,1,U,N,N,N,N
62509,1,U,A,A,U,U/S
87176,1,U,A,A,A,U/S
72249,1,A,A,A,A,A
45552,1,A,A,A,A,A
95037,1,U,N,N,N,N
96610,1,A,A,A,A,A
82889,1,A,A,U,A,A
101369,1,A,A,A,A,A
96848,1,A,A,A,A,A
76119,1,A,A,A,U,A
92188,1,A,A,A,A,A
93890,1,A,A,A,A,A
69003,1,A,A,A,U,A
69255,1,U,A,A,U,A
55468,1,N,N,N,N,N
74281,1,A,A,A,A,A
71925,1,A,A,A,A,A
116608,1,U,N,N,N,N
85457,1,A,A,A,A,A
49178,1,N,N,N,N,N
117487,1,N,A,N,A,N
49371,1,N,N,N,N,N
88355,1,N,N,N,N,N
43812,1,A,A,A,A,A
89725,1,A,A,A,U,A
85037,1,U,A,A,U,U/S
83184,1,A,A,A,A,A
82882,1,A,A,A,A,A
119174,1,A,U,A,A,A
100028,1,A,A,A,A,U
47344,1,N,N,N,N,N
119901,1,N,N,N,N,N
102622,1,U,N,N,N,N
85993,1,U,U,A,U,A
64325,1,A,A,A,A,A
114178,1,A,A,A,A,A
54014,1,N,N,N,N,N
103692,1,A,A,A,A,A
101940,1,A,A,A,A,A
117406,1,A,A,A,A,A
47017,1,N,N,N,N,N
118944,1,A,A,U,A,A
104818,1,A,A,A,U,A
87837,1,A,A,A,A,A
111867,2,A,A,A,A,A
109737,1,A,A,A,A,A
84254,1,A,A,A,A,U
40277,1,A,A,U,A,A
104177,1,A,A,A,A,A
94981,1,N,N,N,N,N
89326,1,U,A,A,U/S,A
122277,1,N,N,N,N,N
119917,1,A,U,A,A,A
68675,1,U,N,N,N,N
83861,1,A,A,A,U,A
53971,1,A,A,A,A,A
77275,1,A,U,A,A,A
44587,1,A,A,A,A,U
39014,1,A,A,A,U,A
120076,1,N,N,N,N,N
70158,1,A,A,A,U,A
104394,1,A,A,A,U,A
44294,1,A,A,A,A,A
44658,1,A,A,A,U,A
100344,1,N,N,N,N,N
105511,1,N,N,N,N,N
93794,1,A,A,A,A,A
99146,1,A,A,A,A,A
92458,1,U,U,A,A,U
46102,1,U,A,A,U,U/S
68425,1,N,N,N,N,N
111429,1,U,A,A,U/S,A
69684,1,A,A,A,A,A
116285,1,N,A,N,A,N
117639,1,N,A,N,A,N
65443,1,A,A,A,A,A
38135,1,A,A,A,U,A
104997,1,A,A,A,U,A
120449,1,U,U,A,U,A
109625,1,N,A,N,A,N
51549,1,N,N,N,N,N
106596,1,A,A,A,A,A
90437,1,A,A,A,A,A
40866,1,U,N,N,N,N
118152,1,A,A,A,A,A
48312,1,A,A,U,A,A
65662,1,A,A,A,U,A
39768,1,A,A,A,A,A
56180,1,U,U,A,U/S,A
49904,1,A,A,A,A,A
67816,1,A,A,A,A,A
35873,1,N,N,N,N,N
88024,1,A,A,A,A,A
35679,1,N,N,N,N,N
95229,1,N,N,N,N,N
102612,1,A,A,A,A,A
99683,1,U,A,A,U,U/S
66729,1,A,A,A,A,A
105359,1,A,A,A,A,A
102732,2,A,A,A,A,A
100856,1,U,N,N,N,N
97749,1,A,A,A,A,A
76595,1,N,N,N,N,N
100111,1,A,A,A,A,U
82647,1,A,A,A,A,A
58699,1,A,A,A,A,A
64640,1,N,N,N,N,N
90782,1,U,U,A,A,U
36616,1,U,N,N,N,N
50660,1,A,A,A,A,A
92487,1,A,A,A,A,A
95696,1,A,A,A,A,A
73799,1,A,A,A,A,A
92083,1,A,A,A,A,A
89187,1,A,A,A,A,A
71488,1,A,A,A,U,A
82478,1,A,A,A,A,A
116470,1,A,A,A,A,A
82340,1,N,N,N,N,N
94014,1,A,A,A,U,A
103753,1,A,A,A,A,A
46048,1,A,A,A,A,A
80740,1,U,N,N,N,N
118879,1,A,A,A,U,A
35475,1,U,U,A,U,A
50064,1,A,A,A,A,A
87569,1,A,A,A,A,A
61211,1,A,A,A,A,A
57610,1,A,A,A,A,A
87190,1,N,N,N,N,N
55882,1,A,A,A,A,A
70333,1,A,A,A,A,A
90951,1,N,N,N,N,N
57754,1,A,A,A,U,A
48846,1,U,A,A,U,A
116490,1,A,A,A,A,A
34189,1,A,A,A,A,A
108071,1,A,A,A,A,A
43807,1,U,U/S,A,U,U/S
60744,1,A,A,A,A,A
40678,1,A,A,A,A,A
32619,1,U,N,N,N,N
113750,1,U,U/S,A,A,U
112546,1,A,A,A,A,A
113787,1,A,A,A,A,A
93916,1,A,A,A,A,A
66457,1,A,A,A,A,A
66957,1,U,N,N,N,N
108981,1,A,A,A,A,A
118291,1,A,A,A,A,A
94121,1,N,N,N,N,N
42355,1,A,A,A,A,A
39010,1,U,A,A,U/S,A
117193,1,A,N,N,N,N
38334,1,U,A,A,U/S,A
119725,1,A,A,A,A,A
113598,1,A,A,A,A,A
120891,1,A,A,A,A,A
50536,1,U,U,A,U,A
75901,1,A,A,A,A,A
70495,1,A,A,A,A,A
56892,1,A,A,A,U,A
69180,1,A,A,A,A,A
106986,1,N,N,N,N,N
113516,1,N,N,N,N,N
71918,1,A,A,A,A,A
96517,1,A,A,A,U,A
106939,1,A,A,A,A,A
74755,1,A,A,A,U,A
60006,1,A,A,A,A,A
93812,1,A,A,A,A,A
72222,1,U,N,N,N,N
64986,1,A,A,A,A,A
72826,1,A,A,A,U,A
105843,1,A,A,A,A,A
114918,1,A,A,A,A,A
36491,1,A,A,A,A,A
83916,1,A,A,A,A,A
82452,1,A,A,A,A,A
75494,1,A,A,A,A,A
48067,1,U,A,A,U,U/S
78905,1,A,A,A,A,A
38534,1,U,N,N,N,N
92597,1,U,U,A,U,A
36113,1,N,N,N,N,N
77597,1,A,A,A,A,A
57405,1,U,A,A,U,U/S
104866,1,A,A,A,A,A
116839,1,N,A,N,A,N
65666,1,U,A,A,A,U/S
71037,1,N,N,N,N,N
