the_geom,OBJECTID,Placement,Corral,Owner,Landmark,AddressNumber,StreetName,YearInstalled,Month Installed,LocationX,LocationY,created_user,created_date,last_edited_user,last_edited_date,Rack Type,GlobalID,Status,NumberOfRacks,NumberOfSpaces
POINT (-90.073142086527 29.943277669303),1620,,,,,,CBD-D,2018,,3679944.6680000001,527057.43480000005,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{872C2832-B20A-4ED5-AAB4-267F456CF7FA},,1,2
POINT (-90.107613073245 30.004892278427),1417,,,,,,Harrison Ave.,2018,,3668788.2662999998,549344.49769999995,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{98377B73-28A3-424B-A63D-F5B9F6321748},,1,2
POINT (-90.076592957814 29.948740391369),1534,,,,,,CBD-B,2018,,3678830.0150000001,529031.87760000001,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{0A3F7C33-EAD7-4ED7-97C4-28A1D307F757},,1,2
POINT (-90.070000904628 29.946797142126),1599,,,,,,CBD-D,2018,,3680925.3468999998,528348.1973,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{2624BF77-42C3-4478-BCB1-2481A7512332},,1,2
POINT (-90.070143580706 29.946322492338),1598,,,,,,CBD-D,2018,,3680882.0666,528175.09920000006,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:05 PM +0000,Post and Loop,{31B26289-C03B-464C-B746-2604A5E8CC99},,1,2
POINT (-90.071278819457 29.94338945161),1607,,,,,,CBD-D,2018,,3680534.3032999998,527104.57739999995,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{EA390D6A-5115-403D-A313-F2C375CB7EE5},,1,2
POINT (-90.075303716392 29.954567365212),1513,,,,,,CBD-A,2018,,3679215.0222999998,531155.26020000002,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{02D026E0-4D18-4202-A927-A1ECAA5FC2E2},,1,2
POINT (-90.080180981954 29.940051709062),1433,,,,,,Oretha C. Haley Blvd.,2018,,3677728.3298999998,525859.90989999997,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{B245F3D0-CBE6-4FF1-A661-46C4C2FE95EC},,1,2
POINT (-90.07148446878 29.945970419062),1591,,,,,,CBD-D,2018,,3680458.8402,528042.39370000002,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{97F1E047-E800-4764-8DE0-35DE8E25E5A3},,1,2
POINT (-90.078217957647 29.953235053784),1490,,,,,,CBD-A,2018,,3678297.5142999999,530660.66260000004,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{11284103-8ACF-454A-8285-524E6A4E5B87},,1,2
POINT (-90.072856758808 29.950278297455),1501,,,,,,CBD-A,2018,,3680007.0255,529604.11289999995,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{58098795-B083-446A-86E2-958BCE056D09},,1,2
POINT (-90.066779519761 29.948527839292),1564,,,,,,CBD-C,2018,,3681938.5427999999,528988.80359999998,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{E72FD11B-C134-4F89-8583-290EC66EC08D},,1,2
POINT (-90.073668564959 29.944324329004),1612,,,,,,CBD-D,2018,,3679773.7519,527436.20519999997,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:05 PM +0000,Post and Loop,{E132B3D9-8950-42EA-B6E5-A433607433CA},,1,2
POINT (-90.071869577655 29.950128368023),1500,,,,,,CBD-A,2018,,3680320.2365999999,529553.03319999995,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{46B49859-B793-40A3-80F1-F87DD6CECCEC},,1,2
POINT (-90.063868402346 29.949648498341),1580,,,,,,CBD-C,2018,,3682855.9086000002,529406.51769999997,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{FE86C587-856E-4311-A16A-00391DCF8C27},,1,2
POINT (-90.071512227924 29.945787170101),1592,,,,,,CBD-D,2018,,3680450.7831999999,527975.66099999996,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{0DA07D0D-3CE9-4944-BA4E-ADD38D03E36E},,1,2
POINT (-90.070048062443 29.942951557635),1613,,,,,,CBD-D,2018,,3680925.8300000001,526949.6385,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{1ED567B2-705E-454A-A4CA-8A30BE962C2F},,1,2
POINT (-90.070125479374 29.942619996292),1615,,,,,,CBD-D,2018,,3680902.6419000002,526828.80050000001,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{0A975F2B-7D27-4549-8B25-CFD87E8A86D3},,1,2
POINT (-90.075629350772 29.953479698406),1487,,,,,,CBD-A,2018,,3679116.2494999999,530758.61250000005,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{E187CB31-8D0B-4959-841C-31E8BF3A55AE},,1,2
POINT (-90.070334705879 29.958162445052),1442,,,,,,N. Rampart St.,2018,,3680774.0839999998,532479.87360000005,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{2DBFB652-2D15-4690-814E-0E7F6DADDECB},,1,2
POINT (-90.076762509879 29.955773137532),1482,,,,,,CBD-A,2018,,3678748.2771000001,531588.65509999997,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{82000E47-616C-4668-AC0F-6FF6CE1C9D98},,1,2
POINT (-90.069103663756 29.946230854374),1601,,,,,,CBD-D,2018,,3681211.7582999999,528145.40850000002,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:05 PM +0000,Post and Loop,{3901F6DD-32E8-4B5E-90CF-5D4B775926A3},,1,2
POINT (-90.074690286831 29.948013771914),1533,,,,,,CBD-B,2018,,3679435.4467000002,528774.26580000005,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{1CC5ACAE-2EEB-4E9D-A40F-8756B7913E89},,1,2
POINT (-90.073422006518 29.949461962458),1545,,,,,,CBD-B,2018,,3679831.2921000002,529305.29469999997,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{62313C8F-B187-4BC3-8851-6C4A6A0CCB32},,1,2
POINT (-90.071173920414 29.945903940592),1594,,,,,,CBD-D,2018,,3680557.4522000002,528019.30310000002,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{D95AD2D6-A992-4D07-91E2-5B05C500AF72},,1,2
POINT (-90.066910563075 29.96191739371),1440,,,,,,N. Rampart St.,2018,,3681843.2313000001,533857.27879999997,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{F7FE55E1-3314-47E5-B7B4-F8FBE94A500F},,1,2
POINT (-90.074701816696 29.945147251005),1610,,,,,,CBD-D,2018,,3679443.2451999998,527731.85389999999,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{98788789-4FEC-4486-8D6B-F6793956B8D6},,1,2
POINT (-90.076253324634 29.956223854701),1481,,,,,,CBD-A,2018,,3678907.7138999999,531754.32120000001,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{C8DE11C8-2FD6-44A1-A9FC-DD289F9372D4},,1,2
POINT (-90.076537843573 29.955234688096),1511,,,,,,CBD-A,2018,,3678821.5658999998,531393.63529999997,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{E5491B1E-DC1D-46D5-956C-EE8F7C8CD4B8},,1,2
POINT (-90.07673452443 29.955668280482),1483,,,,,,CBD-A,2018,,3678757.5567999999,531550.62250000006,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{1A73CBA3-0B2F-407C-B20D-FB66CDCB45F9},,1,2
POINT (-90.073913167612 29.946533275173),1587,,,,,,CBD-D,2018,,3679687.4602000001,528238.60690000001,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{7B8A98B1-B63B-445E-8D96-CE2DA5E57296},,1,2
POINT (-90.075368212074 29.955136596302),1486,,,,,,CBD-A,2018,,3679192.3270999999,531362.02949999995,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{789BC1FC-31CC-4D76-8DCD-91FE85AA41D9},,1,2
POINT (-90.072159757054 29.948473069315),1625,,,,,,CBD-D,2018,,3680234.9706000001,528950.09439999994,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{153337A9-1606-47D0-B967-059436036757},,1,2
POINT (-90.067411647048 29.961394386767),1444,,,,,,N. Rampart St.,2018,,3681686.6727,533665.34100000001,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{115AB45A-63DA-4B35-86AD-18CA59BF4394},,1,2
POINT (-90.064916709898 29.948053615615),1578,,,,,,CBD-C,2018,,3682530.3585999999,528822.88399999996,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{E0DDFE84-007C-417D-99B5-D46DC37AF8EC},,1,2
POINT (-90.080954117459 29.938437748274),1434,,,,,,Oretha C. Haley Blvd.,2018,,3677489.8898999998,525270.33799999999,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{4F98ED1F-0BF5-4636-B4C3-A4A119160E97},,1,2
POINT (-90.075104179459 29.954895404694),1512,,,,,,CBD-A,2018,,3679276.8974000001,531275.24129999999,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{766E6166-10F0-4F85-9ED3-05B5971DBE5F},,1,2
POINT (-90.080187762723 29.952301409996),1528,,,,,,CBD-B,2018,,3677677.4663999998,530314.32799999998,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{DB43EC61-39F0-4CA3-8B9F-3F49EE7ED2AB},,1,2
POINT (-90.064611317362 29.94980506676),1581,,,,,,CBD-C,2018,,3682620.0177000002,529460.84620000003,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{DC815CFF-38D1-4061-AA96-8B3567BA5C95},,1,2
POINT (-90.065039272209 29.964056614534),1451,,,,,,N. Rampart St.,2018,,3682427.1340999999,534641.73219999997,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{47B16F49-8A65-4E6D-95D8-3C006B9EBC26},,1,2
POINT (-90.066981092544 29.948267983281),1573,,,,,,CBD-C,2018,,3681875.7538999999,528893.60490000003,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{9D37EEFF-267E-4063-978F-B08BC7A0004D},,1,2
POINT (-90.077125201781 29.951061780223),1524,,,,,,CBD-B,2018,,3678652.2119,529874.17209999997,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{FF85FB2B-405D-4C6F-B0E3-8A286DF18A86},,1,2
POINT (-90.065658210032 29.951185327132),1583,,,,,,CBD-C,2018,,3682282.9435000001,529959.08990000002,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{533D3F92-C634-4030-B80F-A6CE1F9CC977},,1,2
POINT (-90.052428654998 29.946902989646),1467,,,,,,Teche St.,2018,,3686489.7170000002,528448.46799999999,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{23600141-BCA4-4F92-BDA9-EFD5D47288C4},,1,2
POINT (-90.075584173941 29.9467225117),1538,,,,,,CBD-B,2018,,3679157.5266,528301.60789999994,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{58DCE782-A87F-4BF9-8B75-320195E5E0AD},,1,2
POINT (-90.074971035202 29.948499446276),1541,,,,,,CBD-B,2018,,3679344.6003999999,528949.8983,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{F87CE99D-97C5-4D9D-B179-3D6533019D94},,1,2
POINT (-90.067711083811 29.944923171314),1602,,,,,,CBD-D,2018,,3681658.0172999999,527674.75589999999,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:05 PM +0000,Post and Loop,{479480BC-9F5F-4A1A-8A15-EC9C9B8D7C63},,1,2
POINT (-90.072103125938 29.945041474708),1608,,,,,,CBD-D,2018,,3680266.6392999999,527702.43870000006,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{565CB19C-4F86-43A0-AEF5-5F8937719FDB},,1,2
POINT (-90.071683942956 29.953826478206),1496,,,,,,CBD-A,2018,,3680364.2151000001,530898.44900000002,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{04F89473-A80B-4F57-8506-AB821F0E1A1B},,1,2
POINT (-90.078187003382 29.951354121855),1526,,,,,,CBD-B,2018,,3678314.8086000001,529976.79339999997,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{09AFA293-C91A-4264-AEFC-CF718A464D2D},,1,2
POINT (-90.067681206721 29.942051176342),1619,,,,,,CBD-D,2018,,3681679.0147000002,526630.49899999995,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:05 PM +0000,Post and Loop,{675C643D-C8E6-43F5-85F8-67828929E5C9},,1,2
POINT (-90.07143472264 29.956892123169),1445,,,,,,N. Rampart St.,2018,,3680430.8560000001,532014.09990000003,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{ABF866DC-4E74-4FFC-AC3B-18E61947CC29},,1,2
POINT (-90.071495747751 29.949993691516),1555,,,,,,CBD-C,2018,,3680439.1571999998,529505.36329999997,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{60499175-730E-4241-9A41-CECFC93B97E0},,1,2
POINT (-90.038554818262 29.945155041083),1468,,,,,,Newton St.,2018,,3690890.4706000001,527862.23320000002,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{086D2517-F38A-4E7C-B37C-995430B0BC18},,1,2
POINT (-90.067476112626 29.947678952729),1571,,,,,,CBD-C,2018,,3681721.3588999999,528677.67989999999,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{D8EE777F-466A-4497-96F3-CD64B7BB7578},,1,2
POINT (-90.072813787885 29.949885949675),1506,,,,,,CBD-A,2018,,3680022.2026999998,529461.5906,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{CE974BF8-2308-4A01-9647-1E92DED2E80D},,1,2
POINT (-90.06801836841 29.948818801845),1561,,,,,,CBD-C,2018,,3681545.0610000002,529090.27390000003,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{C89C81E9-ACF4-4B19-AC52-CCB10AE20AF9},,1,2
POINT (-90.070866055393 29.949850978034),1554,,,,,,CBD-C,2018,,3680639.1343999999,529455.66410000005,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{4F9223DD-916C-4C23-A744-46ADB64AADF3},,1,2
POINT (-90.07170014708 29.949650064659),1556,,,,,,CBD-C,2018,,3680375.8056999999,529379.69519999996,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{F844C42D-3E80-4776-A718-1D470983905B},,1,2
POINT (-90.073713570614 29.947689190003),1539,,,,,,CBD-B,2018,,3679746.0482999999,528659.6348,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{F4962284-94AB-48AC-BF2F-690634BBB642},,1,2
POINT (-90.076847788476 29.950969882134),1523,,,,,,CBD-B,2018,,3678740.4264000002,529841.71759999997,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{E41DD900-4C36-40B3-8615-E6FCDFA769B3},,1,2
POINT (-90.072676294567 29.947487527526),1588,,,,,,CBD-D,2018,,3680075.3382999999,528589.91529999999,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{9ECADC2F-8C2F-4CB6-9572-88BF80229E7A},,1,2
POINT (-90.068744926316 29.948981447499),1559,,,,,,CBD-C,2018,,3681314.3258000002,529146.87800000003,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{A0929B8C-E410-46A7-93BE-78D6EEEAEDEA},,1,2
POINT (-90.075849828662 29.9494604566),1535,,,,,,CBD-B,2018,,3679062.4720999999,529296.30169999995,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{2F507EEC-E466-47ED-8A5B-6B7894C90355},,1,2
POINT (-90.070483382847 29.953406147454),1497,,,,,,CBD-A,2018,,3680746.0677999998,530749.7892,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{891BC31D-080A-4F4C-B83B-FFC068DC9722},,1,2
POINT (-90.077167208375 29.947292249987),1536,,,,,,CBD-B,2018,,3678653.9367999998,528503.28619999997,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{D1564F37-A4BA-44CA-9B2A-D18D2D97FE5B},,1,2
POINT (-90.069792870194 29.952442579099),1498,,,,,,CBD-A,2018,,3680968.5899,530401.81090000004,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{AC192201-BA72-42D1-A603-4843671F4480},,1,2
POINT (-90.069206662759 29.959889574141),1446,,,,,,N. Rampart St.,2018,,3681124.3448000001,533111.86049999995,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{780044F9-FC1E-4EA6-A113-84CDFD65E51C},,1,2
POINT (-90.064786761086 29.944082992127),1617,,,,,,CBD-D,2018,,3682587.4951999998,527379.47710000002,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{A465766F-7DBB-4CD0-9775-C73FE206B25D},,1,2
POINT (-90.076506031964 29.947199691924),1537,,,,,,CBD-B,2018,,3678863.6875999998,528471.92489999998,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{C2B86104-3164-447D-AE70-410ED8878C01},,1,2
POINT (-90.077562292965 29.956045528475),1479,,,,,,CBD-A,2018,,3678493.9377000001,531684.9301,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{E070779F-80F5-4B44-84D2-406B53F896A2},,1,2
POINT (-90.072099706744 29.949730903151),1508,,,,,,CBD-A,2018,,3680248.9523999998,529407.69810000004,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{67E23E91-6EEC-420F-B6E4-3AC247DF54B5},,1,2
POINT (-90.076050202759 29.955346455763),1485,,,,,,CBD-A,2018,,3678975.5337999999,531435.9719,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{18D43E7F-95A1-41BD-BB3C-36D74B7FF14F},,1,2
POINT (-90.075187397972 29.95043633569),1532,,,,,,CBD-B,2018,,3679268.3495999998,529653.46990000003,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{991AF4DE-7F53-4729-B11C-091843B64520},,1,2
POINT (-90.052987827844 29.96906674706),1459,,,,,,St. Claude Ave.,2018,,3686222.5813000002,536506.03769999999,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{F0669263-C1DB-4458-9013-DE524ADA69C0},,1,2
POINT (-90.078847051833 29.952171686908),1522,,,,,,CBD-B,2018,,3678102.5380000002,530271.80130000005,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{47D33832-A2BA-4864-8593-A9D6F965349C},,1,2
POINT (-90.077612805282 29.957753552922),1475,,,,,,CBD-A,2018,,3678471.1360999998,532305.85620000004,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{F810A065-34AF-4E9D-91C6-154379C7B626},,1,2
POINT (-90.065707898886 29.942359559125),1626,,,,,,CBD-D,2018,,3682302.7135999999,526749.54630000005,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:05 PM +0000,Post and Loop,{F11CC00F-68FB-44DD-9802-48CE3FCC4B1C},,1,2
POINT (-90.069703302215 29.949597081747),1552,,,,,,CBD-C,2018,,3681008.3637999999,529367.39659999998,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{4B6EFBC5-7BE6-4E2C-8AD7-621544DE128F},,1,2
POINT (-90.038012947383 29.945127920365),1469,,,,,,Newton St.,2018,,3691062.1849000002,527854.31070000003,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{234C19EB-7235-4FBF-AACA-7ABAF99B963A},,1,2
POINT (-90.070507548655 29.945859577961),1596,,,,,,CBD-D,2018,,3680768.6593999998,528005.49639999995,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{3646B1BC-442C-47F7-9DB7-6D9B7DDDB83F},,1,2
POINT (-90.068804924535 29.951577166782),1551,,,,,,CBD-C,2018,,3681284.9090999998,530090.56669999997,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{38BB3628-E0A4-49D3-9BFA-F9A377C1182F},,1,2
POINT (-90.077412522124 29.955627908856),1480,,,,,,CBD-A,2018,,3678543.0274,531533.58810000005,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{31AC49C2-9A30-4996-BB66-5FD07B130A20},,1,2
POINT (-90.069492667488 29.948492125512),1577,,,,,,CBD-C,2018,,3681079.4977000002,528966.33010000002,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{D61DB774-1E14-4E3E-86E6-AF631131BABB},,1,2
POINT (-90.048338318933 29.96879523928),1462,,,,,,St. Claude Ave.,2018,,3687695.7703999998,536423.78619999997,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{79428D30-560F-4BB8-922E-47C587B9A973},,1,2
POINT (-90.067379895739 29.945093861855),1603,,,,,,CBD-D,2018,,3681762.2143999999,527737.98380000005,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:05 PM +0000,Post and Loop,{742A6A6C-F580-4DD8-81A0-8CF939EE10F8},,1,2
POINT (-90.064674635077 29.942135840739),1627,,,,,,CBD-D,2018,,3682630.8440999999,526671.81599999999,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{3703BB35-8000-4BC1-9BB3-49163EF9A3F8},,1,2
POINT (-90.071205083263 29.95165630369),1517,,,,,,CBD-A,2018,,3680524.5427999999,530110.96389999997,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{B1B7449F-C64C-4E5E-9E0D-2F915B99D6D4},,1,2
POINT (-90.067782089032 29.948761315723),1562,,,,,,CBD-C,2018,,3681620.1157999998,529070.19620000001,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{71486289-3C20-438A-B455-4DE6E9CF9D31},,1,2
POINT (-90.068472041204 29.948914893464),1560,,,,,,CBD-C,2018,,3681401.0085999998,529123.63029999996,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{69F6CCF0-3748-4BCA-BEB4-487CFA1ECA65},,1,2
