Week Ending Date,State,Observed Number,Threshold,Exceeds Threshold,Excess,Year,Total Excess in 2020,Percent Excess,Type,Outcome,Suppress
07/14/2018,Colorado,711,778,false,0,2018,,0.0,Unweighted,"All causes, excluding COVID-19",
07/15/2017,Colorado,660,777,false,0,2017,,0.0,Unweighted,"All causes, excluding COVID-19",
07/20/2019,Colorado,704,773,false,0,2019,,0.0,Unweighted,"All causes, excluding COVID-19",
07/21/2018,Colorado,686,776,false,0,2018,,0.0,Unweighted,"All causes, excluding COVID-19",
07/22/2017,Colorado,659,779,false,0,2017,,0.0,Unweighted,"All causes, excluding COVID-19",
07/27/2019,Colorado,713,776,false,0,2019,,0.0,Unweighted,"All causes, excluding COVID-19",
07/28/2018,Colorado,694,770,false,0,2018,,0.0,Unweighted,"All causes, excluding COVID-19",
07/29/2017,Colorado,677,773,false,0,2017,,0.0,Unweighted,"All causes, excluding COVID-19",
08/03/2019,Colorado,764,777,false,0,2019,,0.0,Unweighted,"All causes, excluding COVID-19",
08/04/2018,Colorado,699,769,false,0,2018,,0.0,Unweighted,"All causes, excluding COVID-19",
08/05/2017,Colorado,672,773,false,0,2017,,0.0,Unweighted,"All causes, excluding COVID-19",
08/10/2019,Colorado,687,781,false,0,2019,,0.0,Unweighted,"All causes, excluding COVID-19",
08/11/2018,Colorado,731,769,false,0,2018,,0.0,Unweighted,"All causes, excluding COVID-19",
08/12/2017,Colorado,682,771,false,0,2017,,0.0,Unweighted,"All causes, excluding COVID-19",
08/17/2019,Colorado,701,782,false,0,2019,,0.0,Unweighted,"All causes, excluding COVID-19",
08/18/2018,Colorado,732,769,false,0,2018,,0.0,Unweighted,"All causes, excluding COVID-19",
08/19/2017,Colorado,675,770,false,0,2017,,0.0,Unweighted,"All causes, excluding COVID-19",
08/24/2019,Colorado,741,782,false,0,2019,,0.0,Unweighted,"All causes, excluding COVID-19",
08/25/2018,Colorado,739,769,false,0,2018,,0.0,Unweighted,"All causes, excluding COVID-19",
08/26/2017,Colorado,689,772,false,0,2017,,0.0,Unweighted,"All causes, excluding COVID-19",
08/31/2019,Colorado,698,789,false,0,2019,,0.0,Unweighted,"All causes, excluding COVID-19",
09/01/2018,Colorado,721,779,false,0,2018,,0.0,Unweighted,"All causes, excluding COVID-19",
09/02/2017,Colorado,697,783,false,0,2017,,0.0,Unweighted,"All causes, excluding COVID-19",
09/07/2019,Colorado,774,789,false,0,2019,,0.0,Unweighted,"All causes, excluding COVID-19",
09/08/2018,Colorado,689,781,false,0,2018,,0.0,Unweighted,"All causes, excluding COVID-19",
09/09/2017,Colorado,731,779,false,0,2017,,0.0,Unweighted,"All causes, excluding COVID-19",
09/14/2019,Colorado,732,785,false,0,2019,,0.0,Unweighted,"All causes, excluding COVID-19",
09/15/2018,Colorado,707,777,false,0,2018,,0.0,Unweighted,"All causes, excluding COVID-19",
09/16/2017,Colorado,767,780,false,0,2017,,0.0,Unweighted,"All causes, excluding COVID-19",
09/21/2019,Colorado,747,793,false,0,2019,,0.0,Unweighted,"All causes, excluding COVID-19",
09/22/2018,Colorado,738,784,false,0,2018,,0.0,Unweighted,"All causes, excluding COVID-19",
09/23/2017,Colorado,705,781,false,0,2017,,0.0,Unweighted,"All causes, excluding COVID-19",
09/28/2019,Colorado,712,801,false,0,2019,,0.0,Unweighted,"All causes, excluding COVID-19",
09/29/2018,Colorado,699,790,false,0,2018,,0.0,Unweighted,"All causes, excluding COVID-19",
09/30/2017,Colorado,722,790,false,0,2017,,0.0,Unweighted,"All causes, excluding COVID-19",
10/05/2019,Colorado,730,807,false,0,2019,,0.0,Unweighted,"All causes, excluding COVID-19",
10/06/2018,Colorado,760,797,false,0,2018,,0.0,Unweighted,"All causes, excluding COVID-19",
10/07/2017,Colorado,744,801,false,0,2017,,0.0,Unweighted,"All causes, excluding COVID-19",
10/12/2019,Colorado,769,814,false,0,2019,,0.0,Unweighted,"All causes, excluding COVID-19",
10/13/2018,Colorado,736,805,false,0,2018,,0.0,Unweighted,"All causes, excluding COVID-19",
10/14/2017,Colorado,761,808,false,0,2017,,0.0,Unweighted,"All causes, excluding COVID-19",
10/19/2019,Colorado,817,816,true,,2019,,0.0,Unweighted,"All causes, excluding COVID-19",
10/20/2018,Colorado,721,809,false,0,2018,,0.0,Unweighted,"All causes, excluding COVID-19",
10/21/2017,Colorado,714,808,false,0,2017,,0.0,Unweighted,"All causes, excluding COVID-19",
10/26/2019,Colorado,792,815,false,0,2019,,0.0,Unweighted,"All causes, excluding COVID-19",
10/27/2018,Colorado,769,812,false,0,2018,,0.0,Unweighted,"All causes, excluding COVID-19",
10/28/2017,Colorado,772,811,false,0,2017,,0.0,Unweighted,"All causes, excluding COVID-19",
11/02/2019,Colorado,752,817,false,0,2019,,0.0,Unweighted,"All causes, excluding COVID-19",
11/03/2018,Colorado,724,818,false,0,2018,,0.0,Unweighted,"All causes, excluding COVID-19",
11/04/2017,Colorado,735,808,false,0,2017,,0.0,Unweighted,"All causes, excluding COVID-19",
11/09/2019,Colorado,788,825,false,0,2019,,0.0,Unweighted,"All causes, excluding COVID-19",
11/10/2018,Colorado,706,821,false,0,2018,,0.0,Unweighted,"All causes, excluding COVID-19",
11/11/2017,Colorado,783,813,false,0,2017,,0.0,Unweighted,"All causes, excluding COVID-19",
11/16/2019,Colorado,795,825,false,0,2019,,0.0,Unweighted,"All causes, excluding COVID-19",
11/17/2018,Colorado,767,824,false,0,2018,,0.0,Unweighted,"All causes, excluding COVID-19",
11/18/2017,Colorado,751,824,false,0,2017,,0.0,Unweighted,"All causes, excluding COVID-19",
11/23/2019,Colorado,762,833,false,0,2019,,0.0,Unweighted,"All causes, excluding COVID-19",
11/24/2018,Colorado,772,833,false,0,2018,,0.0,Unweighted,"All causes, excluding COVID-19",
11/25/2017,Colorado,743,834,false,0,2017,,0.0,Unweighted,"All causes, excluding COVID-19",
11/30/2019,Colorado,738,841,false,0,2019,,0.0,Unweighted,"All causes, excluding COVID-19",
12/01/2018,Colorado,796,840,false,0,2018,,0.0,Unweighted,"All causes, excluding COVID-19",
12/02/2017,Colorado,708,841,false,0,2017,,0.0,Unweighted,"All causes, excluding COVID-19",
12/07/2019,Colorado,750,843,false,0,2019,,0.0,Unweighted,"All causes, excluding COVID-19",
12/08/2018,Colorado,731,844,false,0,2018,,0.0,Unweighted,"All causes, excluding COVID-19",
12/09/2017,Colorado,752,849,false,0,2017,,0.0,Unweighted,"All causes, excluding COVID-19",
12/14/2019,Colorado,783,853,false,0,2019,,0.0,Unweighted,"All causes, excluding COVID-19",
12/15/2018,Colorado,787,856,false,0,2018,,0.0,Unweighted,"All causes, excluding COVID-19",
12/16/2017,Colorado,757,860,false,0,2017,,0.0,Unweighted,"All causes, excluding COVID-19",
12/21/2019,Colorado,807,864,false,0,2019,,0.0,Unweighted,"All causes, excluding COVID-19",
12/22/2018,Colorado,767,877,false,0,2018,,0.0,Unweighted,"All causes, excluding COVID-19",
12/23/2017,Colorado,781,875,false,0,2017,,0.0,Unweighted,"All causes, excluding COVID-19",
12/28/2019,Colorado,842,887,false,0,2019,,0.0,Unweighted,"All causes, excluding COVID-19",
12/29/2018,Colorado,765,891,false,0,2018,,0.0,Unweighted,"All causes, excluding COVID-19",
12/30/2017,Colorado,814,886,false,0,2017,,0.0,Unweighted,"All causes, excluding COVID-19",
01/04/2020,Connecticut,487,717,false,0,2020,0,0.0,Unweighted,"All causes, excluding COVID-19",
01/05/2019,Connecticut,631,716,false,0,2019,0,0.0,Unweighted,"All causes, excluding COVID-19",
01/06/2018,Connecticut,692,706,false,0,2018,0,0.0,Unweighted,"All causes, excluding COVID-19",
01/11/2020,Connecticut,497,726,false,0,2020,0,0.0,Unweighted,"All causes, excluding COVID-19",
01/12/2019,Connecticut,628,725,false,0,2019,0,0.0,Unweighted,"All causes, excluding COVID-19",
01/13/2018,Connecticut,793,711,true,82,2018,0,0.1,Unweighted,"All causes, excluding COVID-19",
01/14/2017,Connecticut,662,701,false,0,2017,0,0.0,Unweighted,"All causes, excluding COVID-19",
01/18/2020,Connecticut,520,729,false,0,2020,0,0.0,Unweighted,"All causes, excluding COVID-19",
01/19/2019,Connecticut,627,732,false,0,2019,0,0.0,Unweighted,"All causes, excluding COVID-19",
01/20/2018,Connecticut,685,724,false,0,2018,0,0.0,Unweighted,"All causes, excluding COVID-19",
01/21/2017,Connecticut,694,717,false,0,2017,0,0.0,Unweighted,"All causes, excluding COVID-19",
01/25/2020,Connecticut,526,738,false,0,2020,0,0.0,Unweighted,"All causes, excluding COVID-19",
01/26/2019,Connecticut,735,747,false,0,2019,0,0.0,Unweighted,"All causes, excluding COVID-19",
01/27/2018,Connecticut,672,735,false,0,2018,0,0.0,Unweighted,"All causes, excluding COVID-19",
01/28/2017,Connecticut,654,730,false,0,2017,0,0.0,Unweighted,"All causes, excluding COVID-19",
02/01/2020,Connecticut,491,740,false,0,2020,0,0.0,Unweighted,"All causes, excluding COVID-19",
02/02/2019,Connecticut,658,744,false,0,2019,0,0.0,Unweighted,"All causes, excluding COVID-19",
02/03/2018,Connecticut,656,738,false,0,2018,0,0.0,Unweighted,"All causes, excluding COVID-19",
02/04/2017,Connecticut,665,728,false,0,2017,0,0.0,Unweighted,"All causes, excluding COVID-19",
02/08/2020,Connecticut,206,739,false,0,2020,0,0.0,Unweighted,"All causes, excluding COVID-19",
02/09/2019,Connecticut,689,742,false,0,2019,0,0.0,Unweighted,"All causes, excluding COVID-19",
02/10/2018,Connecticut,671,741,false,0,2018,0,0.0,Unweighted,"All causes, excluding COVID-19",
02/11/2017,Connecticut,733,725,true,,2017,0,0.0,Unweighted,"All causes, excluding COVID-19",
02/15/2020,Connecticut,197,727,false,0,2020,0,0.0,Unweighted,"All causes, excluding COVID-19",
02/16/2019,Connecticut,671,734,false,0,2019,0,0.0,Unweighted,"All causes, excluding COVID-19",
02/17/2018,Connecticut,639,743,false,0,2018,0,0.0,Unweighted,"All causes, excluding COVID-19",
02/18/2017,Connecticut,677,731,false,0,2017,0,0.0,Unweighted,"All causes, excluding COVID-19",
02/22/2020,Connecticut,181,728,false,0,2020,0,0.0,Unweighted,"All causes, excluding COVID-19",
02/23/2019,Connecticut,681,736,false,0,2019,0,0.0,Unweighted,"All causes, excluding COVID-19",
02/24/2018,Connecticut,632,739,false,0,2018,0,0.0,Unweighted,"All causes, excluding COVID-19",
02/25/2017,Connecticut,678,722,false,0,2017,0,0.0,Unweighted,"All causes, excluding COVID-19",
02/29/2020,Connecticut,182,712,false,0,2020,0,0.0,Unweighted,"All causes, excluding COVID-19",
03/02/2019,Connecticut,654,714,false,0,2019,0,0.0,Unweighted,"All causes, excluding COVID-19",
03/03/2018,Connecticut,630,722,false,0,2018,0,0.0,Unweighted,"All causes, excluding COVID-19",
03/04/2017,Connecticut,614,713,false,0,2017,0,0.0,Unweighted,"All causes, excluding COVID-19",
03/07/2020,Connecticut,,,false,,2020,0,,Unweighted,"All causes, excluding COVID-19",
03/09/2019,Connecticut,645,709,false,0,2019,0,0.0,Unweighted,"All causes, excluding COVID-19",
03/10/2018,Connecticut,617,718,false,0,2018,0,0.0,Unweighted,"All causes, excluding COVID-19",
03/11/2017,Connecticut,641,710,false,0,2017,0,0.0,Unweighted,"All causes, excluding COVID-19",
03/14/2020,Connecticut,,,false,,2020,0,,Unweighted,"All causes, excluding COVID-19",
03/16/2019,Connecticut,677,708,false,0,2019,0,0.0,Unweighted,"All causes, excluding COVID-19",
03/17/2018,Connecticut,613,717,false,0,2018,0,0.0,Unweighted,"All causes, excluding COVID-19",
03/18/2017,Connecticut,596,704,false,0,2017,0,0.0,Unweighted,"All causes, excluding COVID-19",
03/21/2020,Connecticut,,,false,,2020,0,,Unweighted,"All causes, excluding COVID-19",
03/23/2019,Connecticut,683,705,false,0,2019,0,0.0,Unweighted,"All causes, excluding COVID-19",
03/24/2018,Connecticut,609,712,false,0,2018,0,0.0,Unweighted,"All causes, excluding COVID-19",
03/25/2017,Connecticut,628,690,false,0,2017,0,0.0,Unweighted,"All causes, excluding COVID-19",
03/28/2020,Connecticut,,,false,,2020,0,,Unweighted,"All causes, excluding COVID-19",Suppressed (counts 1-9)
03/30/2019,Connecticut,629,705,false,0,2019,0,0.0,Unweighted,"All causes, excluding COVID-19",
03/31/2018,Connecticut,626,708,false,0,2018,0,0.0,Unweighted,"All causes, excluding COVID-19",
04/01/2017,Connecticut,643,688,false,0,2017,0,0.0,Unweighted,"All causes, excluding COVID-19",
04/04/2020,Connecticut,,,false,,2020,0,,Unweighted,"All causes, excluding COVID-19",
04/06/2019,Connecticut,638,705,false,0,2019,0,0.0,Unweighted,"All causes, excluding COVID-19",
04/07/2018,Connecticut,658,707,false,0,2018,0,0.0,Unweighted,"All causes, excluding COVID-19",
04/08/2017,Connecticut,657,689,false,0,2017,0,0.0,Unweighted,"All causes, excluding COVID-19",
04/11/2020,Connecticut,,,false,,2020,0,,Unweighted,"All causes, excluding COVID-19",Suppressed (counts 1-9)
04/13/2019,Connecticut,657,701,false,0,2019,0,0.0,Unweighted,"All causes, excluding COVID-19",
04/14/2018,Connecticut,660,704,false,0,2018,0,0.0,Unweighted,"All causes, excluding COVID-19",
04/15/2017,Connecticut,632,685,false,0,2017,0,0.0,Unweighted,"All causes, excluding COVID-19",
04/18/2020,Connecticut,,,false,,2020,0,,Unweighted,"All causes, excluding COVID-19",Suppressed (counts 1-9)
04/20/2019,Connecticut,598,693,false,0,2019,0,0.0,Unweighted,"All causes, excluding COVID-19",
04/21/2018,Connecticut,581,694,false,0,2018,0,0.0,Unweighted,"All causes, excluding COVID-19",
04/22/2017,Connecticut,602,682,false,0,2017,0,0.0,Unweighted,"All causes, excluding COVID-19",
04/25/2020,Connecticut,,,false,,2020,0,,Unweighted,"All causes, excluding COVID-19",
04/27/2019,Connecticut,609,678,false,0,2019,0,0.0,Unweighted,"All causes, excluding COVID-19",
04/28/2018,Connecticut,654,682,false,0,2018,0,0.0,Unweighted,"All causes, excluding COVID-19",
04/29/2017,Connecticut,617,674,false,0,2017,0,0.0,Unweighted,"All causes, excluding COVID-19",
05/04/2019,Connecticut,614,664,false,0,2019,0,0.0,Unweighted,"All causes, excluding COVID-19",
05/05/2018,Connecticut,591,670,false,0,2018,0,0.0,Unweighted,"All causes, excluding COVID-19",
05/06/2017,Connecticut,541,662,false,0,2017,0,0.0,Unweighted,"All causes, excluding COVID-19",
05/11/2019,Connecticut,578,654,false,0,2019,0,0.0,Unweighted,"All causes, excluding COVID-19",
05/12/2018,Connecticut,593,654,false,0,2018,0,0.0,Unweighted,"All causes, excluding COVID-19",
05/13/2017,Connecticut,561,648,false,0,2017,0,0.0,Unweighted,"All causes, excluding COVID-19",
05/18/2019,Connecticut,574,642,false,0,2019,0,0.0,Unweighted,"All causes, excluding COVID-19",
05/19/2018,Connecticut,546,645,false,0,2018,0,0.0,Unweighted,"All causes, excluding COVID-19",
05/20/2017,Connecticut,559,637,false,0,2017,0,0.0,Unweighted,"All causes, excluding COVID-19",
05/25/2019,Connecticut,586,644,false,0,2019,0,0.0,Unweighted,"All causes, excluding COVID-19",
05/26/2018,Connecticut,573,645,false,0,2018,0,0.0,Unweighted,"All causes, excluding COVID-19",
05/27/2017,Connecticut,580,635,false,0,2017,0,0.0,Unweighted,"All causes, excluding COVID-19",
06/01/2019,Connecticut,558,642,false,0,2019,0,0.0,Unweighted,"All causes, excluding COVID-19",
06/02/2018,Connecticut,534,644,false,0,2018,0,0.0,Unweighted,"All causes, excluding COVID-19",
06/03/2017,Connecticut,589,626,false,0,2017,0,0.0,Unweighted,"All causes, excluding COVID-19",
06/08/2019,Connecticut,666,641,true,25,2019,0,0.0,Unweighted,"All causes, excluding COVID-19",
06/09/2018,Connecticut,573,640,false,0,2018,0,0.0,Unweighted,"All causes, excluding COVID-19",
06/10/2017,Connecticut,575,624,false,0,2017,0,0.0,Unweighted,"All causes, excluding COVID-19",
06/15/2019,Connecticut,537,642,false,0,2019,0,0.0,Unweighted,"All causes, excluding COVID-19",
06/16/2018,Connecticut,543,640,false,0,2018,0,0.0,Unweighted,"All causes, excluding COVID-19",
06/17/2017,Connecticut,582,621,false,0,2017,0,0.0,Unweighted,"All causes, excluding COVID-19",
06/22/2019,Connecticut,539,640,false,0,2019,0,0.0,Unweighted,"All causes, excluding COVID-19",
06/23/2018,Connecticut,544,637,false,0,2018,0,0.0,Unweighted,"All causes, excluding COVID-19",
06/24/2017,Connecticut,606,627,false,0,2017,0,0.0,Unweighted,"All causes, excluding COVID-19",
06/29/2019,Connecticut,591,643,false,0,2019,0,0.0,Unweighted,"All causes, excluding COVID-19",
06/30/2018,Connecticut,546,641,false,0,2018,0,0.0,Unweighted,"All causes, excluding COVID-19",
07/01/2017,Connecticut,568,627,false,0,2017,0,0.0,Unweighted,"All causes, excluding COVID-19",
07/06/2019,Connecticut,589,643,false,0,2019,0,0.0,Unweighted,"All causes, excluding COVID-19",
07/07/2018,Connecticut,610,635,false,0,2018,0,0.0,Unweighted,"All causes, excluding COVID-19",
07/08/2017,Connecticut,550,616,false,0,2017,0,0.0,Unweighted,"All causes, excluding COVID-19",
07/13/2019,Connecticut,591,636,false,0,2019,0,0.0,Unweighted,"All causes, excluding COVID-19",
07/14/2018,Connecticut,573,629,false,0,2018,0,0.0,Unweighted,"All causes, excluding COVID-19",
07/15/2017,Connecticut,552,614,false,0,2017,0,0.0,Unweighted,"All causes, excluding COVID-19",
07/20/2019,Connecticut,560,638,false,0,2019,0,0.0,Unweighted,"All causes, excluding COVID-19",
07/21/2018,Connecticut,574,625,false,0,2018,0,0.0,Unweighted,"All causes, excluding COVID-19",
07/22/2017,Connecticut,571,613,false,0,2017,0,0.0,Unweighted,"All causes, excluding COVID-19",
07/27/2019,Connecticut,588,631,false,0,2019,0,0.0,Unweighted,"All causes, excluding COVID-19",
07/28/2018,Connecticut,536,619,false,0,2018,0,0.0,Unweighted,"All causes, excluding COVID-19",
07/29/2017,Connecticut,555,602,false,0,2017,0,0.0,Unweighted,"All causes, excluding COVID-19",
08/03/2019,Connecticut,560,625,false,0,2019,0,0.0,Unweighted,"All causes, excluding COVID-19",
08/04/2018,Connecticut,591,616,false,0,2018,0,0.0,Unweighted,"All causes, excluding COVID-19",
08/05/2017,Connecticut,582,599,false,0,2017,0,0.0,Unweighted,"All causes, excluding COVID-19",
08/10/2019,Connecticut,596,619,false,0,2019,0,0.0,Unweighted,"All causes, excluding COVID-19",
08/11/2018,Connecticut,555,614,false,0,2018,0,0.0,Unweighted,"All causes, excluding COVID-19",
08/12/2017,Connecticut,531,604,false,0,2017,0,0.0,Unweighted,"All causes, excluding COVID-19",
08/17/2019,Connecticut,557,620,false,0,2019,0,0.0,Unweighted,"All causes, excluding COVID-19",
08/18/2018,Connecticut,539,613,false,0,2018,0,0.0,Unweighted,"All causes, excluding COVID-19",
08/19/2017,Connecticut,528,606,false,0,2017,0,0.0,Unweighted,"All causes, excluding COVID-19",
08/24/2019,Connecticut,563,618,false,0,2019,0,0.0,Unweighted,"All causes, excluding COVID-19",
08/25/2018,Connecticut,552,611,false,0,2018,0,0.0,Unweighted,"All causes, excluding COVID-19",
08/26/2017,Connecticut,540,604,false,0,2017,0,0.0,Unweighted,"All causes, excluding COVID-19",
08/31/2019,Connecticut,592,621,false,0,2019,0,0.0,Unweighted,"All causes, excluding COVID-19",
09/01/2018,Connecticut,559,612,false,0,2018,0,0.0,Unweighted,"All causes, excluding COVID-19",
09/02/2017,Connecticut,536,607,false,0,2017,0,0.0,Unweighted,"All causes, excluding COVID-19",
09/07/2019,Connecticut,561,629,false,0,2019,0,0.0,Unweighted,"All causes, excluding COVID-19",
09/08/2018,Connecticut,574,615,false,0,2018,0,0.0,Unweighted,"All causes, excluding COVID-19",
