BatchNo,WO#,CreatedDate,AssignedDate,CompletedDate,Status,NodeID,Boro,Support,SupportAction,StreetSignName,SignAction,Size,NewSign
Un assigned,301,07/18/2018,,,WO CREATED,48050,Bronx,Light Pole,NoAction,Crotona Av,Remove & Install,30,Yes
Un assigned,301,07/18/2018,,,WO CREATED,48050,Bronx,Light Pole,NoAction,E 176 St,Remove & Install,24,Yes
Un assigned,302,07/18/2018,,,WO CREATED,8200,Staten Island,Pipe,Remove & Replace,Hylan Blvd,Remove & Install,30,Yes
Un assigned,302,07/18/2018,,,WO CREATED,8200,Staten Island,Pipe,Remove & Replace,Naughton Av,Remove & Install,36,Yes
Un assigned,303,07/18/2018,,,WO CREATED,8285,Staten Island,Wood Pole,NoAction,Dongan Hills Avenue,Remove & Install,36,Yes
Un assigned,303,07/18/2018,,,WO CREATED,8285,Staten Island,Wood Pole,NoAction,Hylan Blvd,Remove & Install,30,Yes
Un assigned,304,07/18/2018,,,WO CREATED,8285,Staten Island,Wood Pole,NoAction,Dongan Hills Avenue,Remove & Install,36,Yes
Un assigned,304,07/18/2018,,,WO CREATED,8285,Staten Island,Wood Pole,NoAction,Hylan Blvd,Remove & Install,30,Yes
Un assigned,311,07/20/2018,,,WO CREATED,48046,Bronx,Light Pole,NoAction,Belmont Av,Remove & Install,30,Yes
Un assigned,311,07/20/2018,,,WO CREATED,48046,Bronx,Light Pole,NoAction,E 176 St,Remove & Install,24,Yes
Un assigned,312,07/20/2018,,,WO CREATED,48046,Bronx,Light Pole,NoAction,Belmont Av,Remove & Install,30,Yes
Un assigned,312,07/20/2018,,,WO CREATED,48046,Bronx,Light Pole,NoAction,E 176 St,Remove & Install,24,Yes
Un assigned,313,07/23/2018,,,WO CREATED,9863,Staten Island,Wood Pole,NoAction,Foch Av,Remove & Install,24,Yes
Un assigned,313,07/23/2018,,,WO CREATED,9863,Staten Island,Wood Pole,NoAction,Norway Av,Remove & Install,30,Yes
Un assigned,314,07/23/2018,,,WO CREATED,9863,Staten Island,Wood Pole,NoAction,Appleby Av,Remove & Install,30,Yes
Un assigned,314,07/23/2018,,,WO CREATED,9863,Staten Island,Wood Pole,NoAction,Norway Av,Install,30,Yes
Un assigned,315,07/23/2018,,,WO CREATED,9866,Staten Island,Pipe,NoAction,Norway Av,Remove & Install,30,Yes
Un assigned,315,07/23/2018,,,WO CREATED,9866,Staten Island,Pipe,NoAction,Olympia Blvd,Remove & Install,36,Yes
Un assigned,316,07/23/2018,,,WO CREATED,9866,Staten Island,Wood Pole,NoAction,Norway Av,Install,30,Yes
Un assigned,316,07/23/2018,,,WO CREATED,9866,Staten Island,Wood Pole,NoAction,Olympia Blvd,Install,36,Yes
Un assigned,317,07/23/2018,,,WO CREATED,9870,Staten Island,Wood Pole,NoAction,McClean Av,Install,30,Yes
Un assigned,317,07/23/2018,,,WO CREATED,9870,Staten Island,Wood Pole,NoAction,Norway Av,Install,30,Yes
Un assigned,318,07/23/2018,,,WO CREATED,9872,Staten Island,Wood Pole,NoAction,Norway Av,Remove & Install,30,Yes
Un assigned,318,07/23/2018,,,WO CREATED,9872,Staten Island,Wood Pole,NoAction,Scott Av,Remove & Install,24,Yes
Un assigned,319,07/23/2018,,,WO CREATED,9920,Staten Island,Wood Pole,NoAction,Lava St,Remove & Install,24,Yes
Un assigned,319,07/23/2018,,,WO CREATED,9920,Staten Island,Wood Pole,NoAction,Mallory Av,Remove & Install,30,Yes
Un assigned,325,08/02/2018,,,WO CREATED,5601,Staten Island,Wood Pole,NoAction,Drysdale St,Remove & Install,36,Yes
Un assigned,325,08/02/2018,,,WO CREATED,5601,Staten Island,Wood Pole,NoAction,Forest Hill Road,Remove & Install,30,Yes
Un assigned,326,08/02/2018,,,WO CREATED,5601,Staten Island,Wood Pole,NoAction,Drysdale St,Remove & Install,36,Yes
Un assigned,326,08/02/2018,,,WO CREATED,5601,Staten Island,Wood Pole,NoAction,Forest Hill Road,Remove & Install,30,Yes
Un assigned,327,08/02/2018,,,WO CREATED,5603,Staten Island,Wood Pole,NoAction,Fields Av,Install,30,Yes
Un assigned,327,08/02/2018,,,WO CREATED,5603,Staten Island,Wood Pole,NoAction,Walcott Av,Install,30,Yes
Un assigned,328,08/02/2018,,,WO CREATED,5604,Staten Island,Wood Pole,NoAction,Fields Av,Install,30,Yes
Un assigned,328,08/02/2018,,,WO CREATED,5604,Staten Island,Wood Pole,NoAction,Ismay St,Install,24,Yes
Un assigned,331,08/02/2018,,,WO CREATED,5607,Staten Island,Wood Pole,NoAction,Fields Av,Remove & Install,30,Yes
Un assigned,331,08/02/2018,,,WO CREATED,5607,Staten Island,Wood Pole,NoAction,Oakville St,Install,36,Yes
Un assigned,332,08/02/2018,,,WO CREATED,5607,Staten Island,Pipe,Remove & Replace,Fields Av,Remove & Install,30,Yes
Un assigned,332,08/02/2018,,,WO CREATED,5607,Staten Island,Pipe,Remove & Replace,Oakville St,Remove & Install,36,Yes
Un assigned,335,08/02/2018,,,WO CREATED,5609,Staten Island,Pipe,Remove & Replace,Dewhurst St,Remove & Install,36,Yes
Un assigned,335,08/02/2018,,,WO CREATED,5609,Staten Island,Pipe,Remove & Replace,Fields Av,Remove & Install,30,Yes
Un assigned,336,08/02/2018,,,WO CREATED,5609,Staten Island,Wood Pole,NoAction,Dewhurst St,Remove & Install,36,Yes
Un assigned,336,08/02/2018,,,WO CREATED,5609,Staten Island,Wood Pole,NoAction,Fields Av,Remove & Install,30,Yes
Un assigned,338,08/02/2018,,,WO CREATED,5611,Staten Island,Traffic Signal,NoAction,Forest Hill Road,Remove & Install,30,Yes
Un assigned,338,08/02/2018,,,WO CREATED,5611,Staten Island,Traffic Signal,NoAction,Harold St,Remove & Install,30,Yes
Un assigned,339,08/02/2018,,,WO CREATED,5611,Staten Island,Wood Pole,NoAction,Forest Hill Road,Remove & Install,30,Yes
Un assigned,339,08/02/2018,,,WO CREATED,5611,Staten Island,Wood Pole,NoAction,Harold St,Remove & Install,30,Yes
Un assigned,344,08/03/2018,,,WO CREATED,48048,Bronx,Light Pole,NoAction,Clinton Av,Remove & Install,30,Yes
Un assigned,344,08/03/2018,,,WO CREATED,48048,Bronx,Light Pole,NoAction,E 175 St,Remove & Install,24,Yes
Un assigned,345,08/03/2018,,,WO CREATED,48048,Bronx,Light Pole,NoAction,Clinton Av,Remove & Install,30,Yes
Un assigned,345,08/03/2018,,,WO CREATED,48048,Bronx,Light Pole,NoAction,E 175 St,Remove & Install,24,Yes
Un assigned,346,08/08/2018,,,WO CREATED,5642,Staten Island,Wood Pole,NoAction,Fields Av,Install,30,Yes
Un assigned,346,08/08/2018,,,WO CREATED,5642,Staten Island,Wood Pole,NoAction,Harold St,Remove & Install,30,Yes
Un assigned,347,08/08/2018,,,WO CREATED,5643,Staten Island,Wood Pole,NoAction,Boone St,Remove & Install,24,Yes
Un assigned,347,08/08/2018,,,WO CREATED,5643,Staten Island,Wood Pole,NoAction,Fields Av,Remove & Install,30,Yes
Un assigned,359,08/08/2018,,,WO CREATED,5647,Staten Island,Pipe,NoAction,Harold St,Remove & Install,30,Yes
Un assigned,359,08/08/2018,,,WO CREATED,5647,Staten Island,Pipe,NoAction,Washington Avenue,Install,30,Yes
Un assigned,367,08/22/2018,,,WO CREATED,48050,Bronx,Traffic Signal,NoAction,Crotona Av,Remove & Install,30,Yes
Un assigned,367,08/22/2018,,,WO CREATED,48050,Bronx,Traffic Signal,NoAction,E 176 St,Remove & Install,24,Yes
Un assigned,368,08/22/2018,,,WO CREATED,48053,Bronx,Light Pole,NoAction,Arthur Av,Install,30,Yes
Un assigned,368,08/22/2018,,,WO CREATED,48053,Bronx,Light Pole,NoAction,E 176 St,Install,24,Yes
Un assigned,369,08/22/2018,,,WO CREATED,48053,Bronx,Light Pole,NoAction,Arthur Av,Remove & Install,30,Yes
Un assigned,369,08/22/2018,,,WO CREATED,48053,Bronx,Light Pole,NoAction,E 176 St,Remove & Install,24,Yes
Un assigned,370,08/29/2018,,,WO CREATED,38673,Queens,Pipe,NoAction,147 Dr,NoAction,24,No
Un assigned,370,08/29/2018,,,WO CREATED,38673,Queens,Pipe,NoAction,Francis Lewis Boulevard,NoAction,36,No
Un assigned,371,08/29/2018,,,WO CREATED,38673,Queens,Wood Pole,NoAction,147 Dr,NoAction,24,No
Un assigned,371,08/29/2018,,,WO CREATED,38673,Queens,Wood Pole,NoAction,Francis Lewis Boulevard,NoAction,36,No
Un assigned,372,08/29/2018,,,WO CREATED,38683,Queens,Wood Pole,NoAction,256 St,Remove & Install,24,Yes
Un assigned,372,08/29/2018,,,WO CREATED,38683,Queens,Wood Pole,NoAction,Hook Creek Boulevard,Remove & Install,30,Yes
Un assigned,373,09/06/2018,,,WO CREATED,59791,Queens,Light Pole,NoAction,48 Av,Remove & Install,24,Yes
Un assigned,373,09/06/2018,,,WO CREATED,59791,Queens,Light Pole,NoAction,Oceania St,Remove & Install,30,Yes
Un assigned,374,09/06/2018,,,WO CREATED,59792,Queens,Light Pole,NoAction,48 Av,Remove & Install,24,Yes
Un assigned,374,09/06/2018,,,WO CREATED,59792,Queens,Light Pole,NoAction,Oceania St,Remove & Install,30,Yes
Un assigned,375,09/06/2018,,,WO CREATED,59781,Queens,Light Pole,NoAction,208 St,Remove & Install,24,Yes
Un assigned,375,09/06/2018,,,WO CREATED,59781,Queens,Light Pole,NoAction,56 Av,Remove & Install,24,Yes
Un assigned,376,09/06/2018,,,WO CREATED,59781,Queens,Light Pole,NoAction,208 St,Remove & Install,24,Yes
Un assigned,376,09/06/2018,,,WO CREATED,59781,Queens,Light Pole,NoAction,56 St,Remove & Install,24,Yes
Un assigned,377,09/06/2018,,,WO CREATED,46979,Queens,Light Pole,NoAction,20 Rd,Remove & Install,24,Yes
Un assigned,377,09/06/2018,,,WO CREATED,46979,Queens,Light Pole,NoAction,38 Rd,Remove & Install,24,Yes
Un assigned,378,09/06/2018,,,WO CREATED,46979,Queens,Light Pole,NoAction,20 Rd,Remove & Install,24,Yes
Un assigned,378,09/06/2018,,,WO CREATED,46979,Queens,Light Pole,NoAction,38 St,Remove & Install,24,Yes
Un assigned,379,09/06/2018,,,WO CREATED,55281,Queens,Light Pole,NoAction,164 St,Remove & Install,24,Yes
Un assigned,379,09/06/2018,,,WO CREATED,55281,Queens,Light Pole,NoAction,Harry Van Arsdale Jr Av,Install,42,Yes
Un assigned,379,09/06/2018,,,WO CREATED,55281,Queens,Light Pole,NoAction,Jewel Av,Remove & Install,24,Yes
Un assigned,380,09/06/2018,,,WO CREATED,55281,Queens,Light Pole,NoAction,164 St,Remove & Install,24,Yes
Un assigned,380,09/06/2018,,,WO CREATED,55281,Queens,Light Pole,NoAction,Harry Van Arsdale Jr Av,Install,42,Yes
Un assigned,380,09/06/2018,,,WO CREATED,55281,Queens,Light Pole,NoAction,Jewel Av,Remove & Install,24,Yes
Un assigned,381,09/06/2018,,,WO CREATED,55283,Queens,Pipe,NoAction,165 St,Remove & Install,24,Yes
Un assigned,381,09/06/2018,,,WO CREATED,55283,Queens,Pipe,NoAction,Harry Van Arsdale Jr Av,Install,42,Yes
Un assigned,381,09/06/2018,,,WO CREATED,55283,Queens,Pipe,NoAction,Jewel Av,Remove & Install,24,Yes
Un assigned,382,09/06/2018,,,WO CREATED,55283,Queens,Wood Pole,NoAction,165 St,Remove & Install,24,Yes
Un assigned,382,09/06/2018,,,WO CREATED,55283,Queens,Wood Pole,NoAction,Harry Van Arsdale Jr Av,Install,42,Yes
Un assigned,382,09/06/2018,,,WO CREATED,55283,Queens,Wood Pole,NoAction,Jewel Av,Remove & Install,24,Yes
Un assigned,383,09/06/2018,,,WO CREATED,55285,Queens,Pipe,Install,166 St,Remove,24,No
Un assigned,383,09/06/2018,,,WO CREATED,55285,Queens,Pipe,Install,Harry Van Arsdale Jr Av,Remove,42,No
Un assigned,383,09/06/2018,,,WO CREATED,55285,Queens,Pipe,Install,Jewel Av,Remove & Install,24,Yes
Un assigned,384,09/06/2018,,,WO CREATED,55285,Queens,Pipe,NoAction,166 St,Remove & Install,24,Yes
Un assigned,384,09/06/2018,,,WO CREATED,55285,Queens,Pipe,NoAction,Harry Van Arsdale Jr Av,Remove & Install,42,Yes
Un assigned,384,09/06/2018,,,WO CREATED,55285,Queens,Pipe,NoAction,Jewel Av,Remove & Install,24,Yes
Un assigned,385,09/06/2018,,,WO CREATED,55349,Queens,Pipe,NoAction,167 St,Remove & Install,24,Yes
Un assigned,385,09/06/2018,,,WO CREATED,55349,Queens,Pipe,NoAction,Harry Van Arsdale Jr Av,Install,42,Yes
Un assigned,385,09/06/2018,,,WO CREATED,55349,Queens,Pipe,NoAction,Jewel Av,Remove & Install,24,Yes
Un assigned,386,09/06/2018,,,WO CREATED,55349,Queens,Pipe,Install,167 St,Remove & Install,24,Yes
Un assigned,386,09/06/2018,,,WO CREATED,55349,Queens,Pipe,Install,Harry Van Arsdale Jr Av,Install,42,Yes
Un assigned,386,09/06/2018,,,WO CREATED,55349,Queens,Pipe,Install,Jewel Av,Remove & Install,24,Yes
Un assigned,387,09/06/2018,,,WO CREATED,55351,Queens,Light Pole,NoAction,168 St,Remove & Install,24,Yes
Un assigned,387,09/06/2018,,,WO CREATED,55351,Queens,Light Pole,NoAction,Harry Van Arsdale Jr Av,Install,42,Yes
Un assigned,387,09/06/2018,,,WO CREATED,55351,Queens,Light Pole,NoAction,Jewel Av,Remove & Install,24,Yes
Un assigned,388,09/06/2018,,,WO CREATED,55351,Queens,Light Pole,NoAction,168 St,Remove & Install,24,Yes
Un assigned,388,09/06/2018,,,WO CREATED,55351,Queens,Light Pole,NoAction,Harry Van Arsdale Jr Av,Install,42,Yes
Un assigned,388,09/06/2018,,,WO CREATED,55351,Queens,Light Pole,NoAction,Jewel Av,Remove & Install,24,Yes
Un assigned,389,09/06/2018,,,WO CREATED,55353,Queens,Light Pole,NoAction,169 St,Remove & Install,24,Yes
Un assigned,389,09/06/2018,,,WO CREATED,55353,Queens,Light Pole,NoAction,Harry Van Arsdale Jr Av,Install,42,Yes
Un assigned,389,09/06/2018,,,WO CREATED,55353,Queens,Light Pole,NoAction,Jewel Av,Remove & Install,24,Yes
Un assigned,390,09/06/2018,,,WO CREATED,55353,Queens,Light Pole,NoAction,169 St,Remove & Install,24,Yes
Un assigned,390,09/06/2018,,,WO CREATED,55353,Queens,Light Pole,NoAction,Harry Van Arsdale Jr Av,Install,42,Yes
Un assigned,390,09/06/2018,,,WO CREATED,55353,Queens,Light Pole,NoAction,Jewel Av,Remove & Install,24,Yes
Un assigned,391,09/06/2018,,,WO CREATED,55355,Queens,Light Pole,NoAction,170 St,Remove & Install,24,Yes
Un assigned,391,09/06/2018,,,WO CREATED,55355,Queens,Light Pole,NoAction,Harry Van Arsdale Jr Av,Install,42,Yes
Un assigned,391,09/06/2018,,,WO CREATED,55355,Queens,Light Pole,NoAction,Jewel Av,NoAction,24,No
Un assigned,391,09/06/2018,,,WO CREATED,55355,Queens,Light Pole,NoAction,Jewel Av,Remove & Install,24,Yes
Un assigned,391,09/06/2018,,,WO CREATED,55355,Queens,Light Pole,NoAction,Rabbi Sholem B. Kowalski Way,Remove & Install,42,Yes
Un assigned,392,09/06/2018,,,WO CREATED,55355,Queens,Light Pole,NoAction,170 St,Remove & Install,24,Yes
Un assigned,392,09/06/2018,,,WO CREATED,55355,Queens,Light Pole,NoAction,Harry Van Arsdale Jr Av,Install,42,Yes
Un assigned,392,09/06/2018,,,WO CREATED,55355,Queens,Light Pole,NoAction,Jewel Av,Remove & Install,24,Yes
Un assigned,393,09/06/2018,,,WO CREATED,58486,Queens,Light Pole,NoAction,171 St,Remove & Install,24,Yes
Un assigned,393,09/06/2018,,,WO CREATED,58486,Queens,Light Pole,NoAction,Harry Van Arsdale Jr Av,Install,42,Yes
Un assigned,393,09/06/2018,,,WO CREATED,58486,Queens,Light Pole,NoAction,Jewel Av,Remove & Install,24,Yes
Un assigned,394,09/06/2018,,,WO CREATED,58486,Queens,Light Pole,NoAction,171 St,Remove & Install,24,Yes
Un assigned,394,09/06/2018,,,WO CREATED,58486,Queens,Light Pole,NoAction,Harry Van Arsdale Jr Av,Install,42,Yes
Un assigned,394,09/06/2018,,,WO CREATED,58486,Queens,Light Pole,NoAction,Jewel Av,Remove & Install,24,Yes
Un assigned,395,09/06/2018,,,WO CREATED,58488,Queens,Light Pole,NoAction,172 St,Remove & Install,24,Yes
Un assigned,395,09/06/2018,,,WO CREATED,58488,Queens,Light Pole,NoAction,Harry Van Arsdale Jr Av,Install,42,Yes
Un assigned,395,09/06/2018,,,WO CREATED,58488,Queens,Light Pole,NoAction,Jewel Av,Remove & Install,24,Yes
Un assigned,396,09/06/2018,,,WO CREATED,58488,Queens,Light Pole,NoAction,172 St,Remove & Install,24,Yes
Un assigned,396,09/06/2018,,,WO CREATED,58488,Queens,Light Pole,NoAction,Harry Van Arsdale Jr Av,Install,42,Yes
Un assigned,396,09/06/2018,,,WO CREATED,58488,Queens,Light Pole,NoAction,Jewel Av,Remove & Install,24,Yes
Un assigned,397,09/06/2018,,,WO CREATED,58490,Queens,Light Pole,NoAction,173 St,Install,24,Yes
Un assigned,397,09/06/2018,,,WO CREATED,58490,Queens,Light Pole,NoAction,Harry Van Arsdale Jr Av,Install,42,Yes
Un assigned,397,09/06/2018,,,WO CREATED,58490,Queens,Light Pole,NoAction,Jewel Av,Install,24,Yes
Un assigned,398,09/06/2018,,,WO CREATED,58490,Queens,Light Pole,NoAction,173 St,Remove & Install,24,Yes
Un assigned,398,09/06/2018,,,WO CREATED,58490,Queens,Light Pole,NoAction,Harry Van Arsdale Jr Av,Install,42,Yes
Un assigned,398,09/06/2018,,,WO CREATED,58490,Queens,Light Pole,NoAction,Jewel Av,Remove & Install,24,Yes
Un assigned,399,09/06/2018,,,WO CREATED,58492,Queens,Light Pole,NoAction,174 St,Remove & Install,24,Yes
Un assigned,399,09/06/2018,,,WO CREATED,58492,Queens,Light Pole,NoAction,Harry Van Arsdale Jr Av,Install,42,Yes
Un assigned,399,09/06/2018,,,WO CREATED,58492,Queens,Light Pole,NoAction,Jewel Av,Remove & Install,24,Yes
Un assigned,400,09/06/2018,,,WO CREATED,58492,Queens,Light Pole,NoAction,174 St,Remove & Install,24,Yes
Un assigned,400,09/06/2018,,,WO CREATED,58492,Queens,Light Pole,NoAction,Harry Van Arsdale Jr Av,Install,42,Yes
Un assigned,400,09/06/2018,,,WO CREATED,58492,Queens,Light Pole,NoAction,Jewel Av,Remove & Install,24,Yes
Un assigned,401,09/06/2018,,,WO CREATED,58564,Queens,Light Pole,NoAction,175 St,Remove & Install,24,Yes
Un assigned,401,09/06/2018,,,WO CREATED,58564,Queens,Light Pole,NoAction,Harry Van Arsdale Jr Av,Install,42,Yes
Un assigned,401,09/06/2018,,,WO CREATED,58564,Queens,Light Pole,NoAction,Jewel Av,Remove & Install,24,Yes
Un assigned,402,09/06/2018,,,WO CREATED,58564,Queens,Light Pole,NoAction,175 St,Remove & Install,24,Yes
Un assigned,402,09/06/2018,,,WO CREATED,58564,Queens,Light Pole,NoAction,Harry Van Arsdale Jr Av,Install,42,Yes
Un assigned,402,09/06/2018,,,WO CREATED,58564,Queens,Light Pole,NoAction,Jewel Av,Remove & Install,24,Yes
Un assigned,403,09/06/2018,,,WO CREATED,55286,Queens,Light Pole,NoAction,164 St,Remove & Install,24,Yes
Un assigned,403,09/06/2018,,,WO CREATED,55286,Queens,Light Pole,NoAction,69 Av,Remove & Install,24,Yes
Un assigned,404,09/06/2018,,,WO CREATED,55286,Queens,Traffic Signal,NoAction,164 St,Remove & Install,24,Yes
Un assigned,404,09/06/2018,,,WO CREATED,55286,Queens,Traffic Signal,NoAction,69 Av,Remove & Install,24,Yes
Un assigned,405,09/06/2018,,,WO CREATED,55287,Queens,Light Pole,NoAction,165 St,Remove & Install,24,Yes
Un assigned,405,09/06/2018,,,WO CREATED,55287,Queens,Light Pole,NoAction,69 Av,Remove & Install,24,Yes
Un assigned,406,09/06/2018,,,WO CREATED,55287,Queens,Wood Pole,NoAction,165 St,Remove & Install,24,Yes
Un assigned,406,09/06/2018,,,WO CREATED,55287,Queens,Wood Pole,NoAction,69 Av,Remove & Install,24,Yes
Un assigned,407,09/06/2018,,,WO CREATED,55288,Queens,Light Pole,NoAction,166 St,Remove & Install,24,Yes
Un assigned,407,09/06/2018,,,WO CREATED,55288,Queens,Light Pole,NoAction,69 Av,Remove & Install,24,Yes
Un assigned,408,09/06/2018,,,WO CREATED,55288,Queens,Light Pole,NoAction,166 St,Remove & Install,24,Yes
Un assigned,408,09/06/2018,,,WO CREATED,55288,Queens,Light Pole,NoAction,69 Av,Remove & Install,24,Yes
Un assigned,409,09/07/2018,,,WO CREATED,55356,Queens,Light Pole,NoAction,67 St,Remove & Install,24,Yes
Un assigned,409,09/07/2018,,,WO CREATED,55356,Queens,Light Pole,NoAction,69 Av,Remove & Install,24,Yes
Un assigned,601,09/28/2018,,,WO CREATED,30246,Queens,Traffic Signal,NoAction,Myrtle Av,Remove & Install,30,Yes
Un assigned,602,09/28/2018,,,WO CREATED,30246,Queens,Light Pole,NoAction,Cypress Hills Street,Install,36,Yes
Un assigned,602,09/28/2018,,,WO CREATED,30246,Queens,Light Pole,NoAction,Myrtle Av,Install,30,Yes
Un assigned,603,09/28/2018,,,WO CREATED,30290,Queens,Traffic Signal,NoAction,78 Av,Remove & Install,24,Yes
Un assigned,603,09/28/2018,,,WO CREATED,30290,Queens,Traffic Signal,NoAction,Cypress Hills Street,Install,36,Yes
Un assigned,604,09/28/2018,,,WO CREATED,30290,Queens,Traffic Signal,NoAction,78 Av,Remove & Install,24,Yes
Un assigned,604,09/28/2018,,,WO CREATED,30290,Queens,Traffic Signal,NoAction,Cypress Hills Street,Remove & Install,36,Yes
Un assigned,605,09/28/2018,,,WO CREATED,66700,Queens,Light Pole,NoAction,61 St,Install,24,Yes
Un assigned,605,09/28/2018,,,WO CREATED,66700,Queens,Light Pole,NoAction,Cooper Av,Install,30,Yes
Un assigned,606,09/28/2018,,,WO CREATED,66703,Queens,Light Pole,NoAction,60 Ln,Remove & Install,24,Yes
Un assigned,606,09/28/2018,,,WO CREATED,66703,Queens,Light Pole,NoAction,Cooper Av,Remove & Install,30,Yes
Un assigned,607,09/28/2018,,,WO CREATED,66706,Queens,Light Pole,NoAction,Forest Av,Remove & Install,30,Yes
Un assigned,607,09/28/2018,,,WO CREATED,66706,Queens,Light Pole,NoAction,Gates Av,Remove & Install,24,Yes
Un assigned,608,10/03/2018,,,WO CREATED,69431,Queens,Traffic Signal,NoAction,Fresh Pond Road,Install,30,Yes
Un assigned,608,10/03/2018,,,WO CREATED,69431,Queens,Traffic Signal,NoAction,Myrtle Av,Install,30,Yes
Un assigned,609,10/03/2018,,,WO CREATED,69431,Queens,Traffic Signal,NoAction,Fresh Pond Road,Remove & Install,30,Yes
Un assigned,609,10/03/2018,,,WO CREATED,69431,Queens,Traffic Signal,NoAction,Myrtle Av,Remove & Install,30,Yes
Un assigned,610,10/03/2018,,,WO CREATED,55428,Queens,Light Pole,NoAction,Prince St,Remove & Install,30,Yes
Un assigned,610,10/03/2018,,,WO CREATED,55428,Queens,Light Pole,NoAction,Roosevelt Avenue,Install,30,Yes
Un assigned,611,10/03/2018,,,WO CREATED,55428,Queens,Traffic Signal,NoAction,Prince St,Remove & Install,30,Yes
Un assigned,611,10/03/2018,,,WO CREATED,55428,Queens,Traffic Signal,NoAction,Roosevelt Avenue,Remove & Install,30,Yes
Un assigned,612,10/03/2018,,,WO CREATED,55429,Queens,Pipe,NoAction,40 Rd,Remove & Install,24,Yes
Un assigned,612,10/03/2018,,,WO CREATED,55429,Queens,Pipe,NoAction,Prince St,Remove & Install,30,Yes
Un assigned,613,10/03/2018,,,WO CREATED,55429,Queens,Light Pole,NoAction,40 Rd,Remove & Install,24,Yes
Un assigned,613,10/03/2018,,,WO CREATED,55429,Queens,Light Pole,NoAction,Prince St,Remove & Install,30,Yes
Un assigned,614,10/03/2018,,,WO CREATED,55506,Queens,Traffic Signal,NoAction,40 Rd,Remove & Install,24,Yes
Un assigned,614,10/03/2018,,,WO CREATED,55506,Queens,Traffic Signal,NoAction,Main St,Remove & Install,24,Yes
Un assigned,615,10/03/2018,,,WO CREATED,55506,Queens,Traffic Signal,NoAction,40 Rd,Remove & Install,24,Yes
Un assigned,615,10/03/2018,,,WO CREATED,55506,Queens,Traffic Signal,NoAction,Main St,Remove & Install,24,Yes
Un assigned,616,10/03/2018,,,WO CREATED,55515,Queens,Traffic Signal,NoAction,Main St,Install,24,Yes
Un assigned,616,10/03/2018,,,WO CREATED,55515,Queens,Traffic Signal,NoAction,Roosevelt Avenue,Install,30,Yes
Un assigned,617,10/03/2018,,,WO CREATED,55515,Queens,Light Pole,NoAction,Main St,Remove & Install,24,Yes
Un assigned,617,10/03/2018,,,WO CREATED,55515,Queens,Light Pole,NoAction,Roosevelt Avenue,Remove & Install,30,Yes
Un assigned,618,10/03/2018,,,WO CREATED,55515,Queens,Traffic Signal,NoAction,Main St,Remove & Install,24,Yes
Un assigned,618,10/03/2018,,,WO CREATED,55515,Queens,Traffic Signal,NoAction,Roosevelt Avenue,Remove & Install,30,Yes
