the_geom,OBJECTID,Zone_Code,Auth,Source,Food_Truck_Zone,Shape_Length,Shape_Area
"MULTIPOLYGON (((-90.057130657756 29.972601408945, -90.057296653373 29.972588030708, -90.057770349835 29.972560691085, -90.058467450939 29.972520453166, -90.058492200105 29.972874271966, -90.058514187689 29.973188603302, -90.058532760987 29.973354195646, -90.057358704032 29.973428893304, -90.057190077173 29.973439174937, -90.057171395883 29.973206940158, -90.057130657756 29.972601408945)))",18346,B-2,Permit,Zoning,Food Truck Permitted Zone,1459.7113912383581,129642.16243971858
"MULTIPOLYGON (((-89.931257275822 30.066969633148, -89.930714461347 30.065577474703, -89.931831085458 30.066323597333, -89.931257275822 30.066969633148)), ((-89.923718973756 30.046634941959, -89.923704189419 30.046592555805, -89.924045063705 30.046638482136, -89.923959714979 30.047325123136, -89.923718973756 30.046634941959)))",18066,RS-1,Franchise,Zoning,Food Truck Franchise Zone,1915.594800156463,79807.721640104632
"MULTIPOLYGON (((-90.10648008966 29.974282033201, -90.10644707937 29.974328918028, -90.106165654878 29.974631023498, -90.106095763848 29.97458465168, -90.106020270838 29.974534562756, -90.106231360355 29.974301485879, -90.106337406381 29.974184393511, -90.10648008966 29.974282033201)))",18215,B-1A,Permit,Zoning,Food Truck Permitted Zone,438.95283212653663,9511.5841315067883
"MULTIPOLYGON (((-89.996265965797 29.909595421259, -89.996427215919 29.909363583286, -89.996680244193 29.908948974603, -89.99708499631 29.908306279717, -89.997502266238 29.907647760027, -89.997891787028 29.906986757595, -89.998094973291 29.906676531818, -89.9983834455 29.906815395291, -89.998484677379 29.906864558187, -89.998534580481 29.906888819744, -89.998587287037 29.90691811085, -89.998785270408 29.907029517469, -89.998805926501 29.907040979805, -89.998983264623 29.907140300446, -89.999025284077 29.907163855675, -89.999191219734 29.90725743398, -89.999257506338 29.907290613179, -89.999385801347 29.907355053229, -89.999499839988 29.907412471696, -89.999543311523 29.90743479188, -89.99968229333 29.907504965479, -89.999724346485 29.907526021617, -89.999770037637 29.907543364018, -89.999818013058 29.907550727332, -89.999868218444 29.907552485968, -89.99990264652 29.907553460277, -90.000081248221 29.907558396282, -90.00015512742 29.907560395695, -90.000310768763 29.907565098645, -90.000535212014 29.90757612592, -90.000844269049 29.907591134553, -90.000844986626 29.907591141823, -90.001793544415 29.90763081757, -90.001637089832 29.910844496629, -89.998402034052 29.910904903983, -89.997971419288 29.910620555089, -89.997270469398 29.910148252507, -89.996851498111 29.909873673903, -89.996265965797 29.909595421259)))",18010,RS-1,Franchise,Zoning,Food Truck Franchise Zone,5493.4544398693533,1873835.5920998543
"MULTIPOLYGON (((-90.102998682449 29.935656084618, -90.102956932764 29.935263557199, -90.103089146913 29.9352444439, -90.103544231733 29.935221791626, -90.104210069087 29.935188646304, -90.104172409452 29.934782594315, -90.104261302236 29.934775352593, -90.104639923882 29.934744507218, -90.104631601884 29.934662537912, -90.104724995553 29.93465528378, -90.104819831426 29.934647417806, -90.104811510324 29.934565448519, -90.104907781661 29.934557595887, -90.10500189299 29.934550348261, -90.105096728741 29.934542482087, -90.105190840053 29.934535233423, -90.105258429565 29.934532472007, -90.105258676295 29.934534897693, -90.105434321151 29.934521253469, -90.105529874618 29.934513393682, -90.105623268093 29.93450613801, -90.105718822567 29.934498278096, -90.105812925056 29.934491655052, -90.105907768376 29.934483163122, -90.105912090285 29.934482890372, -90.105916387325 29.934482618292, -90.105970271785 29.934478119971, -90.105977884778 29.934559457327, -90.105985490105 29.934641418951, -90.106409205004 29.934609339004, -90.106409256629 29.934609858266, -90.106409308265 29.934610376626, -90.106899298585 29.934571175679, -90.10730373029 29.934540427026, -90.107311286846 29.934439336113, -90.108398533713 29.934476688709, -90.10839507028 29.934600202944, -90.108583387667 29.934604367895, -90.108681681688 29.934607158668, -90.108779265606 29.934609317515, -90.108877559637 29.934612108142, -90.108877551967 29.934612733314, -90.108877544307 29.934613357584, -90.109341178528 29.934624269974, -90.109342508817 29.934594351868, -90.109727339092 29.934612512599, -90.109827763507 29.934617197158, -90.109844971764 29.934618607684, -90.109962618741 29.934623452309, -90.110080967148 29.934629553837, -90.110222274764 29.93463649396, -90.110307665383 29.934640687414, -90.110302825774 29.935035604931, -90.110713631567 29.935117854839, -90.110698638535 29.935180403133, -90.110672921982 29.935287686127, -90.1103807196 29.935236210217, -90.110275537557 29.935217681392, -90.110268283629 29.935266087001, -90.109860935991 29.935248256199, -90.109777728014 29.935244356135, -90.109774540121 29.935328718996, -90.109772898687 29.93534558169, -90.10976885507 29.935441188264, -90.109391532739 29.935424551024, -90.109241492127 29.935427530852, -90.108846901251 29.935414481027, -90.108844836811 29.935465722745, -90.10844951933 29.935453291111, -90.108363439618 29.93545058413, -90.108365040292 29.935414612803, -90.108027378491 29.935404350663, -90.107913310897 29.9354001629, -90.107913284035 29.93540235055, -90.107913257174 29.935404538201, -90.107911414836 29.935437652626, -90.107818143475 29.935434908073, -90.107722002006 29.935432137617, -90.10772510616 29.935354650786, -90.107346280857 29.935343619961, -90.107252731727 29.935340895875, -90.107250099505 29.935390815935, -90.106956463998 29.935409375191, -90.106951314191 29.93536119246, -90.106603611927 29.935387331767, -90.106488487372 29.935395986944, -90.106494081613 29.935450973926, -90.106012391836 29.935488713443, -90.106015826485 29.93551923355, -90.105920765425 29.935527241745, -90.105826653242 29.935534490028, -90.10581761449 29.935452514127, -90.105723494668 29.93546038841, -90.105628658094 29.935468255035, -90.105534545946 29.935475503108, -90.105441861661 29.935483389685, -90.10528743617 29.935492576516, -90.104907415828 29.935520284497, -90.104916454885 29.935602259567, -90.104823069075 29.935608888672, -90.104727521153 29.935616123665, -90.104728779742 29.935630513315, -90.104351629863 29.935658246503, -90.104264986603 29.935664617908, -90.104282332237 29.935814952101, -90.10386990684 29.935843158245, -90.103858498 29.935720527333, -90.103854700547 29.935679232982, -90.103760595762 29.935685855517, -90.103713590751 29.935688851874, -90.103666478965 29.935691854434, -90.103571677118 29.935698467612, -90.103564791489 29.935616511667, -90.103563356953 29.935616498257, -90.103232915192 29.935639663799, -90.102998682449 29.935656084618), (-90.108022287762 29.934801214003, -90.108018631683 29.934889166952, -90.108015484671 29.934964848939, -90.108136596863 29.934968945238, -90.108384494465 29.934977331974, -90.108390488991 29.934763563558, -90.108321645088 29.934761337316, -90.108274199054 29.934759803814, -90.108131523404 29.934755191943, -90.108130629134 29.934769561508, -90.108023722647 29.934766690109, -90.108022287762 29.934801214003)))",18476,B-1A,Permit,Zoning,Food Truck Permitted Zone,6451.3306719649599,678289.99981465004
"MULTIPOLYGON (((-89.994890539744 30.032283588405, -89.994590754733 30.031708404566, -89.995200821689 30.031459188167, -89.994917739216 30.030925583205, -89.99482888229 30.030962187333, -89.994312142448 30.031175053961, -89.993923604056 30.030459454932, -89.993701433422 30.030037959135, -89.993651392863 30.02994588598, -89.993759202231 30.029904044952, -89.99509154738 30.029362255261, -89.995189936107 30.029329178983, -89.994139495597 30.027302587982, -89.993525126363 30.026116490379, -89.993665112085 30.026019075852, -89.994012134899 30.02584769782, -89.994339652409 30.025716795561, -89.995197139209 30.025396353432, -89.995642725431 30.025210350689, -89.996053189036 30.025050597282, -89.996183490169 30.024998934637, -89.996568263178 30.025769803065, -89.997283946981 30.025639197543, -89.997360955483 30.025625426885, -89.997495658755 30.025601337199, -89.997678573615 30.025568185457, -89.99778162602 30.02554885035, -89.997849260448 30.025536159929, -89.997923400482 30.025523041032, -89.998016321555 30.025506598381, -89.99810633308 30.025490633213, -89.998181955121 30.025476396906, -89.998342542872 30.025447394551, -89.998517538795 30.025415411847, -89.998521865045 30.025414205218, -89.998671645879 30.025387592979, -89.998844477953 30.025356213153, -89.999011555195 30.025325400027, -89.999185815536 30.025294659469, -89.999450926023 30.025244747368, -89.999553636492 30.025659161931, -90.001077684961 30.025410040876, -90.001600919474 30.025299559299, -90.001974038535 30.0251419081, -90.002077602641 30.025077781166, -90.002343775716 30.025622919997, -90.002459622623 30.026074634767, -90.002760499041 30.027502187467, -89.999232686928 30.028142309147, -89.998503914891 30.02830708805, -89.997904630821 30.028476895151, -89.998253097572 30.029203472183, -89.998110879238 30.029228284946, -89.998080558758 30.029239230046, -89.997935814887 30.029372163947, -89.997717273272 30.029543731304, -89.997553902001 30.029672724407, -89.997389811851 30.029801710016, -89.997222839058 30.029931292318, -89.997054396461 30.030063358657, -89.996870708648 30.030207148745, -89.996760351594 30.030293545357, -89.996705321137 30.030379253885, -89.996579830742 30.030576143732, -89.996469769112 30.030747560605, -89.996369254616 30.030903445082, -89.996264346214 30.031065537283, -89.996179927614 30.031199706102, -89.996091892335 30.031335713865, -89.995923565821 30.031405268432, -89.995721259274 30.031490730305, -89.995521859797 30.031573721338, -89.995683860991 30.031868550214, -89.995762318477 30.03201812573, -89.995861866105 30.032202298256, -89.995957887776 30.032381432959, -89.995966307215 30.03239652155, -89.996052499033 30.032558677537, -89.996139419007 30.032720217418, -89.996147837464 30.032735305985, -89.996232636896 30.032894322397, -89.996243877968 30.032913190163, -89.996320266538 30.033056492787, -89.995695546627 30.033300198209, -89.995501741342 30.033399141431, -89.994890539744 30.032283588405)))",17832,RM-2E,Franchise,Zoning,Food Truck Franchise Zone,11706.844981554013,3794911.6229607794
"MULTIPOLYGON (((-89.941929821971 30.032585463809, -89.94132183215 30.033065165822, -89.940860368787 30.033341363075, -89.940459267155 30.03355298767, -89.940097749494 30.033707761752, -89.940102350958 30.032250172363, -89.941234436777 30.032245542912, -89.941569550828 30.032292589666, -89.941880638122 30.032525887809, -89.941929821971 30.032585463809)))",18643,B-1,Permit,Zoning,Food Truck Permitted Zone,1865.1949812589089,195280.30658132728
"MULTIPOLYGON (((-90.098396390099 29.943258564617, -90.098883433042 29.943069159119, -90.098898735286 29.9431086849, -90.098923269107 29.943098288655, -90.098951728887 29.943176695743, -90.098442973994 29.943375292601, -90.098396390099 29.943258564617)))",17865,RM-2,Franchise,Zoning,Food Truck Franchise Zone,444.16044235114941,7780.8495526955467
"MULTIPOLYGON (((-90.038953270246 29.972229218644, -90.038886121601 29.972213669633, -90.038879505396 29.972238717187, -90.038796863916 29.972220178237, -90.038464677125 29.972145657706, -90.038426736777 29.972137146307, -90.038335797077 29.972118123023, -90.038359816969 29.97203771818, -90.038382384508 29.97195854953, -90.038430399769 29.971799614408, -90.038444348243 29.971753443861, -90.038533629698 29.971772619476, -90.03856340599 29.97167527324, -90.038585901323 29.971601729239, -90.038630945538 29.971450267745, -90.038644252798 29.971405345868, -90.038653472174 29.971374223963, -90.039021386827 29.97146160934, -90.039095377071 29.971479183407, -90.039092106665 29.971489963553, -90.039163690181 29.971506142525, -90.039530944458 29.971589145067, -90.039484464428 29.971740592736, -90.039438727649 29.971890172864, -90.039414297651 29.971970068618, -90.039422832384 29.97197206435, -90.039408333016 29.972019275262, -90.039318373921 29.972312199692, -90.039227443038 29.97229255187, -90.039136527375 29.972271653646, -90.038953270246 29.972229218644)))",18300,B-1,Permit,Zoning,Food Truck Permitted Zone,1211.1969835444236,84557.913018672043
"MULTIPOLYGON (((-89.864231749186 30.119070649921, -89.868170015175 30.119232567101, -89.867743806987 30.117025781034, -89.863801053268 30.116852456379, -89.862988184915 30.112561324331, -89.8624979509 30.109934084011, -89.862098972324 30.107822280898, -89.866638824036 30.106621984436, -89.865983480286 30.104571103914, -89.861695643877 30.105684991443, -89.860621791934 30.100019183688, -89.859964873211 30.096535505395, -89.858475675357 30.088605385644, -89.857100484705 30.081533827051, -89.856226201555 30.077424975754, -89.857261354206 30.077451185548, -89.857851674789 30.077409673112, -89.859134896151 30.077178257017, -89.860153199398 30.076900553062, -89.860275573584 30.076482718922, -89.861570111861 30.076233357585, -89.861466893989 30.076638860481, -89.861462525851 30.076934610621, -89.86154619693 30.077264168334, -89.861624806426 30.077561532888, -89.863210257374 30.077151264732, -89.863166946668 30.076657842548, -89.863240514181 30.075957586333, -89.86342613207 30.075324233735, -89.863802736974 30.074550698011, -89.864575246404 30.073409125804, -89.865285219105 30.07227234766, -89.863605886194 30.071872407217, -89.863739842301 30.071525681057, -89.863892250084 30.070945752491, -89.863944708142 30.070550853635, -89.863986405256 30.070242459732, -89.864164021062 30.06854253023, -89.864287949165 30.067266704342, -89.864344131266 30.066565562447, -89.864620299016 30.065363796981, -89.864840473372 30.064636468703, -89.865232121243 30.063696717827, -89.86576001856 30.062735631106, -89.866359513558 30.061903211168, -89.867103843318 30.061110559743, -89.867615915214 30.060578804279, -89.868674420728 30.059756808232, -89.868750310123 30.059702134981, -89.869284799141 30.06027922037, -89.873344490554 30.057227599021, -89.873578525619 30.057058831905, -89.873823509522 30.056898265185, -89.874063815708 30.056732832783, -89.874316841856 30.056562729238, -89.87382582246 30.055984599253, -89.874888604207 30.05532222047, -89.875338848616 30.055041602502, -89.87585782495 30.055707865845, -89.879693702409 30.053398993714, -89.879202115329 30.052750238894, -89.880237745935 30.052130196809, -89.880775011609 30.052844077537, -89.881960350171 30.053990491967, -89.882752983926 30.054970666427, -89.883436394436 30.05596303439, -89.883979717889 30.057078643835, -89.882703471888 30.057558218068, -89.885327294363 30.060322408093, -89.885494875922 30.060498952673, -89.884978525169 30.060666518024, -89.884093293112 30.060953790526, -89.882480632582 30.061628351308, -89.881196125082 30.062345184555, -89.881871443414 30.063189660091, -89.882019881594 30.063037466204, -89.882108193671 30.062889080313, -89.882137127074 30.062638975967, -89.882218947656 30.062556346125, -89.882249617296 30.062512684002, -89.882185243332 30.062428443641, -89.88216321585 30.062204248402, -89.882090615916 30.061979320061, -89.882116799224 30.061918078198, -89.882182261174 30.061927565444, -89.882257483307 30.061972394987, -89.882291765514 30.062060599367, -89.882294649946 30.062187991815, -89.882319807476 30.06219720553, -89.882371346453 30.062131774171, -89.882402100667 30.062136581673, -89.882430596228 30.062242253515, -89.882456076452 30.062229301149, -89.882543426612 30.062146905239, -89.882603481551 30.06214756665, -89.882612799777 30.062213496014, -89.882560433543 30.062335982631, -89.882553966148 30.062454505093, -89.882597663525 30.062547281823, -89.882672696248 30.062605169719, -89.882733227776 30.062627837207, -89.8827425405 30.062693939722, -89.882746579132 30.062742282397, -89.882872508755 30.062778731559, -89.883080185811 30.062891090256, -89.883088162619 30.062895404123, -89.883338972791 30.062985991877, -89.883599669536 30.063103160293, -89.883760458237 30.063188460947, -89.883976624299 30.063269899258, -89.884097339583 30.063284464011, -89.884187901241 30.063307460297, -89.884338831648 30.063363950034, -89.884424713843 30.063382422327, -89.884530608041 30.06338358704, -89.884671547156 30.063420373673, -89.884817171681 30.063461506292, -89.884983591282 30.063485336158, -89.885084426557 30.06350844478, -89.885185452084 30.063518319701, -89.88531148299 30.063493236431, -89.885407893299 30.063494296186, -89.88559401167 30.063522810546, -89.885781173316 30.063533633452, -89.886002849353 30.063562365642, -89.886225166907 30.063547279587, -89.88639206599 30.063538112972, -89.886598923307 30.063553617094, -89.886760605091 30.063577393576, -89.886952319953 30.063601328202, -89.887011417165 30.063667976999, -89.887081015227 30.063774099932, -89.887261050055 30.063894840538, -89.887370792726 30.063957579086, -89.887460016444 30.064072680591, -89.887560212642 30.064139781132, -89.887735317726 30.064273531249, -89.887900087641 30.064411465041, -89.888029453475 30.064538179814, -89.888134393517 30.064605160528, -89.88823965121 30.064650314293, -89.888304096479 30.064730085434, -89.888363286447 30.064845032765, -89.888472551258 30.064995589049, -89.888655775726 30.065223785718, -89.888775246898 30.065378926015, -89.888843601172 30.065515970858, -89.888877640535 30.065621701949, -89.888880534089 30.065749267409, -89.888867650469 30.065929251719, -89.888881483335 30.066065525445, -89.8888977383 30.066307363094, -89.889642815676 30.066325840498, -89.889647146119 30.066518046534, -89.889666686438 30.068333605047, -89.893364267401 30.067237807806, -89.895278683286 30.068767781143, -89.896177065055 30.067979906991, -89.896193706057 30.067965312743, -89.89238359311 30.064981536701, -89.88956542516 30.062774570412, -89.889550922357 30.062084331955, -89.889531175929 30.058755233695, -89.889524736002 30.057672181588, -89.889717275704 30.057583711568, -89.890090439738 30.057520256222, -89.89052251182 30.057700475305, -89.891487886651 30.058493592815, -89.892037592539 30.05912025114, -89.892787348118 30.060342579054, -89.893038984784 30.060758689105, -89.89384798428 30.062094751692, -89.895255057614 30.064598697509, -89.89554864951 30.065121996621, -89.896307959763 30.066290609382, -89.897041469654 30.067221574203, -89.897358941982 30.067624304623, -89.898553138034 30.068730093422, -89.898673593595 30.06881820323, -89.900072167618 30.069839408103, -89.901414937692 30.070511262169, -89.902166766499 30.070887584937, -89.903554044108 30.071488913958, -89.906188029325 30.072630877307, -89.907613832408 30.073581657891, -89.912722228138 30.07698581042, -89.914391693046 30.078098125577, -89.914638364426 30.078262173816, -89.914075552399 30.078926935276, -89.913140200592 30.078330591977, -89.910642249686 30.081154006691, -89.911583000844 30.081871765754, -89.908937505072 30.084997942669, -89.906656950733 30.087636629364, -89.905365096388 30.086813966029, -89.904851967251 30.086486999063, -89.903298324557 30.088318654224, -89.903809900387 30.088644061115, -89.902093023051 30.090663162474, -89.899949369462 30.093161422668, -89.898745628685 30.094564220702, -89.897439791335 30.096026741234, -89.897432561413 30.09603474006, -89.896303432335 30.095329091172, -89.893632786162 30.09833214085, -89.894818268821 30.099078301927, -89.892634076658 30.101620861091, -89.888701311482 30.106414852211, -89.885045476012 30.110409638577, -89.885696362189 30.110838050915, -89.884470934978 30.112235324143, -89.890727196964 30.118095575337, -89.893224661389 30.115791937823, -89.896442518602 30.112822370331, -89.89725815467 30.113346192922, -89.898264640584 30.112204914415, -89.898956717767 30.111424923243, -89.89822778391 30.110920964698, -89.901402540031 30.10740785508, -89.909061799807 30.098923302728, -89.909706674729 30.099331596613, -89.912018467679 30.096677729922, -89.914748551055 30.0935115002, -89.91691906095 30.091100256375, -89.91622620566 30.090565154388, -89.922410924196 30.083757261725, -89.923127537602 30.084288290797, -89.924242368405 30.085114729756, -89.927924982486 30.087842853324, -89.929210265628 30.088854444331, -89.92989185665 30.089306008576, -89.927048005347 30.092229162342, -89.923798849074 30.096070367308, -89.921294823464 30.099033813537, -89.918750394355 30.102047822515, -89.915348709644 30.105560792769, -89.912678040584 30.108752765236, -89.909761331547 30.112660453868, -89.908594847649 30.114215849128, -89.906971238604 30.116380045895, -89.905232994541 30.1187023061, -89.897436187879 30.127876742713, -89.894936004638 30.133859534733, -89.893502083901 30.133692462299, -89.893195735934 30.133764910278, -89.893310058236 30.134938846331, -89.892906871942 30.135691025663, -89.891495309058 30.137037514119, -89.889808782616 30.139288808678, -89.888442029828 30.140484336986, -89.887863033716 30.140865390143, -89.887199201435 30.141096497324, -89.886492925381 30.141308746392, -89.882260339886 30.146247392932, -89.882142250433 30.146588293088, -89.880912363339 30.148040994252, -89.880692416667 30.148043382575, -89.878895122461 30.144579410292, -89.875805149936 30.138597110088, -89.874378015874 30.13585833736, -89.873102279322 30.13342612742, -89.872880990798 30.132659186238, -89.871622792823 30.130222512014, -89.870429347484 30.127851168707, -89.86932328319 30.125672252003, -89.868836521869 30.124783587768, -89.868649129421 30.124458040133, -89.868424598359 30.124183984275, -89.86811502151 30.123992686292, -89.867840135513 30.123916582822, -89.866972038967 30.123952302778, -89.866372100848 30.123983956288, -89.865920814716 30.123964151863, -89.865581999516 30.123878911495, -89.865362670066 30.123735875694, -89.86511932235 30.123451636733, -89.865020482091 30.123235864535, -89.864965271816 30.122957501226, -89.864231749186 30.119070649921), (-89.908098902896 30.111240344817, -89.909186322755 30.11195007804, -89.911611746421 30.108835453826, -89.910551352844 30.108172436604, -89.908098902896 30.111240344817), (-89.889458701807 30.132555983167, -89.890983735612 30.134076051619, -89.891920474379 30.133292242147, -89.89262490758 30.13260110833, -89.89116030247 30.131113516479, -89.889458701807 30.132555983167), (-89.923790938778 30.092382047536, -89.924573567229 30.09305780128, -89.926992763928 30.090653353461, -89.926209745544 30.090005621788, -89.923790938778 30.092382047536)))",17651,RS-1,Franchise,Zoning,Food Truck Franchise Zone,155984.7098290853,362656479.05931973
"MULTIPOLYGON (((-90.054215222808 29.954796676671, -90.05370030772 29.954168828713, -90.053956186178 29.954000812618, -90.054045908718 29.95394189962, -90.054661475387 29.953537697789, -90.053988272097 29.952719077963, -90.053582908274 29.952237402684, -90.05364485948 29.952198233112, -90.053751969871 29.95213051133, -90.053861974743 29.952060940968, -90.053974868105 29.951990149915, -90.054069679672 29.951929809432, -90.0541065898 29.951906413471, -90.054150009078 29.95187933021, -90.054215870325 29.951837461922, -90.054320810231 29.951770968169, -90.054512440478 29.951650353064, -90.054887551779 29.952135468601, -90.059179002129 29.949350246407, -90.059272297673 29.950247780172, -90.059423718288 29.951704460245, -90.05950189467 29.953410492588, -90.059365299692 29.954714228239, -90.05917561825 29.955478024929, -90.058461976872 29.956567361391, -90.057531766006 29.957393582333, -90.056657332408 29.957744588162, -90.054215222808 29.954796676671)))",18384,C-2,Permit,Zoning,Food Truck Permitted Zone,8260.8273569015091,3446431.1470695972
"MULTIPOLYGON (((-90.09920946777 29.927327204832, -90.099195620856 29.927170168306, -90.099185522803 29.927058176438, -90.099163518702 29.926814472857, -90.099155458818 29.926725209205, -90.099699839615 29.9266768512, -90.099711518406 29.926754350306, -90.099714136578 29.926771722915, -90.099812558303 29.927748894406, -90.099252293023 29.927797321347, -90.099232764699 29.927590600833, -90.099219519496 29.927442947727, -90.09920946777 29.927327204832)))",18133,B-1A,Permit,Zoning,Food Truck Permitted Zone,1134.2815439614953,69096.118747643341
"MULTIPOLYGON (((-90.05151977003 29.942313395575, -90.051995985523 29.942287627317, -90.05200553631 29.942469706667, -90.051912644439 29.942474412039, -90.051508987779 29.942494860039, -90.051502410414 29.94239227543, -90.051497430608 29.942314604356, -90.05151977003 29.942313395575)))",18625,SI,Permit,Zoning,Food Truck Permitted Zone,447.67143174070088,10413.657107542804
"MULTIPOLYGON (((-90.076078199278 29.977516951264, -90.076243894139 29.977337811162, -90.076537191766 29.977540479315, -90.076379300198 29.9777254929, -90.076278224804 29.977655139279, -90.076204212118 29.977602547231, -90.076137324189 29.977554398986, -90.076078199278 29.977516951264)))",17771,RD-3,Franchise,Zoning,Food Truck Franchise Zone,407.86000425639736,10017.858361645754
"MULTIPOLYGON (((-90.05721965199 29.989916894456, -90.057668355577 29.989894358314, -90.057642050506 29.989523192536, -90.057632305604 29.989386821574, -90.057622527721 29.989252950353, -90.057595833361 29.988883885644, -90.05755288545 29.988886462973, -90.05752768689 29.988526889693, -90.057516769748 29.988369877969, -90.057506416833 29.988224748595, -90.057480948196 29.987869624228, -90.05833672871 29.987821496666, -90.058362011448 29.988164806211, -90.058991931515 29.988132868391, -90.059044386787 29.988130250912, -90.059145707569 29.988124980238, -90.059151323621 29.988191297591, -90.059157513081 29.98826887304, -90.059167396733 29.988394617932, -90.059336284441 29.988384375767, -90.059501574368 29.988374722909, -90.059731377068 29.988360785061, -90.059763417334 29.988750511432, -90.059344039438 29.988778071569, -90.059360844892 29.98899160672, -90.059372547038 29.989143624816, -90.059373743879 29.989162390038, -90.059294672106 29.989168500585, -90.059302489327 29.989287349593, -90.059310307603 29.989406198609, -90.059389370555 29.989400712306, -90.059392506362 29.989436375108, -90.059403578245 29.989581511238, -90.059420318534 29.989790674445, -90.059404385092 29.989791572236, -90.059416595968 29.989967961606, -90.059424541114 29.990076810672, -90.059431768125 29.990185650981, -90.059439012134 29.990293242773, -90.059446255134 29.990400833652, -90.059453491201 29.990509049702, -90.05946265727 29.99063478758, -90.059472335689 29.990783548861, -90.058991722257 29.990797556687, -90.058727093268 29.990887944387, -90.058423070029 29.990896824708, -90.05728948342 29.990928191019, -90.05721965199 29.989916894456)))",18355,B-1,Permit,Zoning,Food Truck Permitted Zone,3943.6356540879137,646201.97983001196
"MULTIPOLYGON (((-90.081191378058 29.958582963055, -90.081428412152 29.958315106142, -90.081660778829 29.958471408795, -90.081659319415 29.95847326974, -90.081594501277 29.95854704356, -90.081550797427 29.958597263482, -90.08150345777 29.958651199358, -90.081425403629 29.958740685766, -90.081191378058 29.958582963055)))",17768,RD-3,Franchise,Zoning,Food Truck Franchise Zone,432.72922127498589,11481.381986183391
