ENERGY STAR Unique ID,ENERGY STAR Partner,Brand Name,Model Name,Model Number,Additional Model Information,Fuel Type,Furnace is ENERGY STAR Certified in,Efficiency (AFUE),Capable of Two Way Communication?,Date Available On Market,Date Qualified,Markets,CB Model Identifier,Can Integrate Hot Water Heating,Meets ENERGY STAR Most Efficient 2019 Criteria
2342537,Carrier Corporation,Arcoaire,ARCOAIRE,N95ESN1202422A,,"Natural Gas,Propane Gas",All,96,Not Applicable,05/20/2019,03/19/2020,"United States, Canada",ES_1020846_N95ESN1202422A_08012019214334_2655742,No,No
2342565,Carrier Corporation,Arcoaire,ARCOAIRE,N95ESN1202422A*,,"Natural Gas,Propane Gas",All,96,Not Applicable,05/20/2019,03/19/2020,"United States, Canada",ES_1020846_N95ESN1202422A*_08012019214406_4470121,No,No
2342676,Carrier Corporation,Arcoaire,ARCOAIRE,N95ESN1402422A*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,05/20/2019,02/09/2020,"United States, Canada",ES_1020846_N95ESN1402422A*D_08012019220834_9718619,No,No
2342725,Carrier Corporation,Arcoaire,ARCOAIRE,N95ESN1402422A,,"Natural Gas,Propane Gas",All,95,Not Applicable,05/20/2019,03/19/2020,"United States, Canada",ES_1020846_N95ESN1402422A_08012019221843_4832502,No,No
2342743,Carrier Corporation,Arcoaire,ARCOAIRE,N95ESN0261410A,,"Natural Gas,Propane Gas",All,96,Not Applicable,03/01/2015,03/19/2020,"United States, Canada",ES_1020846_N95ESN0261410A_08012019222352_7657906,No,No
2342807,Carrier Corporation,Arcoaire,ARCOAIRE,N95ESN0601714A*,,"Natural Gas,Propane Gas",All,96,Not Applicable,05/20/2019,03/19/2020,"United States, Canada",ES_1020846_N95ESN0601714A*_08012019224109_0989948,No,No
2342820,Carrier Corporation,Arcoaire,ARCOAIRE,N95ESN0601714A,,"Natural Gas,Propane Gas",All,96,Not Applicable,05/20/2019,03/19/2020,"United States, Canada",ES_1020846_N95ESN0601714A_08012019224041_2807047,No,No
2342839,Carrier Corporation,Arcoaire,CARRIER,N95ESN0401410A,,"Natural Gas,Propane Gas",All,96,Not Applicable,09/06/2011,02/09/2020,"United States, Canada",ES_1020846_N95ESN0401410A_08012019224536_9294830,No,No
2342840,Carrier Corporation,Arcoaire,CARRIER,N95ESN0401410A*,,"Natural Gas,Propane Gas",All,96,Not Applicable,09/06/2011,02/09/2020,"United States, Canada",ES_1020846_N95ESN0401410A*_08012019224538_2053474,No,No
2343002,Carrier Corporation,Arcoaire,ARCOAIRE,N95ESN1202422A*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,05/20/2019,03/19/2020,"United States, Canada",ES_1020846_N95ESN1202422A*D_08052019151502_6938408,No,No
2343018,Carrier Corporation,Arcoaire,ARCOAIRE,N95ESN1202422A**D,,"Natural Gas,Propane Gas",All,95,Not Applicable,05/20/2019,03/19/2020,"United States, Canada",ES_1020846_N95ESN1202422A**D_08052019151608_8202180,No,No
2343437,Carrier Corporation,Arcoaire,ARCOAIRE,N95ESN0801716A*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,09/06/2011,02/09/2020,"United States, Canada",ES_1020846_N95ESN0801716A*D_08062019194920_4208278,No,No
2343454,Carrier Corporation,Arcoaire,ARCOAIRE,N95ESN0801716A**D,,"Natural Gas,Propane Gas",All,95,Not Applicable,09/06/2011,02/09/2020,"United States, Canada",ES_1020846_N95ESN0801716A**D_08062019195013_8578023,No,No
2343469,Carrier Corporation,Arcoaire,CARRIER,F96VTN0601412A*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,07/06/2013,02/09/2020,"United States, Canada",ES_1020846_F96VTN0601412A*D_08062019195348_5686508,No,No
2343482,Carrier Corporation,Arcoaire,CARRIER,F96VTN0401410A,,"Natural Gas,Propane Gas",All,96,Not Applicable,09/06/2011,03/19/2020,"United States, Canada",ES_1020846_F96VTN0401410A_08062019195942_5235452,No,No
2343495,Carrier Corporation,Arcoaire,CARRIER,F96VTN0401410A*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,09/06/2011,03/19/2020,"United States, Canada",ES_1020846_F96VTN0401410A*D_08062019200056_8364769,No,No
2343582,Carrier Corporation,Arcoaire,ARCOAIRE,N95ESN0801716A,,"Natural Gas,Propane Gas",All,96,Not Applicable,05/20/2019,02/09/2020,"United States, Canada",ES_1020846_N95ESN0801716A_08062019212438_0293306,No,No
2343596,Carrier Corporation,Arcoaire,ARCOAIRE,N95ESN0801716A*,,"Natural Gas,Propane Gas",All,96,Not Applicable,05/20/2019,02/09/2020,"United States, Canada",ES_1020846_N95ESN0801716A*_08062019212504_8748424,No,No
2343637,Carrier Corporation,Arcoaire,ARCOAIRE,N95ESN0601714A*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,05/20/2019,03/19/2020,"United States, Canada",ES_1020846_N95ESN0601714A*D_08062019215332_5415286,No,No
2343653,Carrier Corporation,Arcoaire,ARCOAIRE,N95ESN0601714A**D,,"Natural Gas,Propane Gas",All,95,Not Applicable,05/20/2019,03/19/2020,"United States, Canada",ES_1020846_N95ESN0601714A**D_08062019215359_8821657,No,No
2343726,Carrier Corporation,Arcoaire,ARCOAIRE,N95ESN0401712A*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,07/06/2013,08/06/2019,"United States, Canada",ES_1020846_N95ESN0401712A*D_08062019222225_8236755,No,No
2343760,Carrier Corporation,Arcoaire,ARCOAIRE,N95ESN0401712A*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,07/06/2013,03/19/2020,"United States, Canada",ES_1020846_N95ESN0401712A*D_08062019222412_4959140,No,No
2343761,Carrier Corporation,Arcoaire,ARCOAIRE,N95ESN0401712A**D,,"Natural Gas,Propane Gas",All,95,Not Applicable,07/06/2013,08/06/2019,"United States, Canada",ES_1020846_N95ESN0401712A**D_08062019222419_7588052,No,No
2343788,Carrier Corporation,Arcoaire,ARCOAIRE,N95ESN0401712A**D,,"Natural Gas,Propane Gas",All,95,Not Applicable,07/06/2013,03/19/2020,"United States, Canada",ES_1020846_N95ESN0401712A**D_08062019222542_3248788,No,No
2343867,Carrier Corporation,Arcoaire,CARRIER,N95ESN0601412A,,"Natural Gas,Propane Gas",All,95,Not Applicable,05/20/2019,03/19/2020,"United States, Canada",ES_1020846_N95ESN0601412A_08062019225100_9518179,No,No
2343868,Carrier Corporation,Arcoaire,CARRIER,N95ESN0601412A*,,"Natural Gas,Propane Gas",All,95,Not Applicable,05/20/2019,03/19/2020,"United States, Canada",ES_1020846_N95ESN0601412A*_08062019225102_6977687,No,No
2343985,Carrier Corporation,Arcoaire,ARCOAIRE,N95ESN0802120A,,"Natural Gas,Propane Gas",All,96,Not Applicable,05/20/2019,02/09/2020,"United States, Canada",ES_1020846_N95ESN0802120A_08062019232458_5327803,No,No
2344012,Carrier Corporation,Arcoaire,ARCOAIRE,N95ESN0802120A*,,"Natural Gas,Propane Gas",All,96,Not Applicable,05/20/2019,02/09/2020,"United States, Canada",ES_1020846_N95ESN0802120A*_08062019232547_9271653,No,No
2344039,Carrier Corporation,Arcoaire,CARRIER,F96VTN0601412A,,"Natural Gas,Propane Gas",All,95,Not Applicable,07/06/2013,03/19/2020,"United States, Canada",ES_1020846_F96VTN0601412A_08062019233124_2580471,No,No
2354760,Carrier Corporation,Arcoaire,CARRIER,F96VTN1002122A,,"Natural Gas,Propane Gas",All,96,Not Applicable,01/23/2020,02/13/2020,"United States, Canada",ES_1020846_F96VTN1002122A_02132020230405_4545213,No,No
2356537,Carrier Corporation,Arcoaire,CARRIER,F96VTN1002122A*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,01/23/2020,03/18/2020,"United States, Canada",ES_1020846_F96VTN1002122A*D_03162020182800_575373,No,No
2356569,Carrier Corporation,Arcoaire,ARCOAIRE,N95ESN1002122A,,"Natural Gas,Propane Gas",All,96,Not Applicable,01/23/2020,03/18/2020,"United States, Canada",ES_1020846_N95ESN1002122A_03162020182800_871126,No,No
2356578,Carrier Corporation,Arcoaire,ARCOAIRE,N95ESN1002122A*,,"Natural Gas,Propane Gas",All,96,Not Applicable,01/23/2020,03/18/2020,"United States, Canada",ES_1020846_N95ESN1002122A*_03162020182800_232242,No,No
2356591,Carrier Corporation,Arcoaire,ARCOAIRE,N95ESN1002122A**D,,"Natural Gas,Propane Gas",All,95,Not Applicable,01/23/2020,03/18/2020,"United States, Canada",ES_1020846_N95ESN1002122A**D_03162020182759_486326,No,No
2356600,Carrier Corporation,Arcoaire,ARCOAIRE,N95ESN1002122A*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,01/23/2020,03/18/2020,"United States, Canada",ES_1020846_N95ESN1002122A*D_03162020182759_503512,No,No
2341854,Carrier Corporation,Bryant,BRYANT,915SB66120E24,,"Natural Gas,Propane Gas",All,96.1,Not Applicable,09/06/2011,03/19/2020,"United States, Canada",ES_1020846_915SB66120E24_07312019021859_5512423,No,No
2341856,Carrier Corporation,Bryant,BRYANT,915SB66120E24*,,"Natural Gas,Propane Gas",All,96.1,Not Applicable,09/06/2011,03/19/2020,"United States, Canada",ES_1020846_915SB66120E24*_07312019021902_4858522,No,No
2341858,Carrier Corporation,Bryant,BRYANT,915SB60100E21*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,09/06/2011,03/19/2020,"United States, Canada",ES_1020846_915SB60100E21*D_07312019022040_0063244,No,No
2341865,Carrier Corporation,Bryant,BRYANT,915SB60100E21**D,,"Natural Gas,Propane Gas",All,95,Not Applicable,09/06/2011,03/19/2020,"United States, Canada",ES_1020846_915SB60100E21**D_07312019022054_8004047,No,No
2341953,Carrier Corporation,Bryant,CARRIER,915SB36060E14**D,,"Natural Gas,Propane Gas",All,95,Not Applicable,07/06/2013,03/19/2020,"United States, Canada",ES_1020846_915SB36060E14**D_07312019050056_7195875,No,No
2341954,Carrier Corporation,Bryant,CARRIER,915SB36060E14*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,07/06/2013,03/19/2020,"United States, Canada",ES_1020846_915SB36060E14*D_07312019050057_6607231,No,No
2342051,Carrier Corporation,Bryant,CARRIER,986TC42080C17*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,05/07/2019,03/19/2020,"United States, Canada",ES_1020846_986TC42080C17*D_07312019052035_0221706,No,No
2342109,Carrier Corporation,Bryant,BRYANT,915SB60080E21*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,01/06/2012,03/19/2020,"United States, Canada",ES_1020846_915SB60080E21*D_07312019053616_1032786,No,No
2342125,Carrier Corporation,Bryant,BRYANT,915SB60080E21**D,,"Natural Gas,Propane Gas",All,95,Not Applicable,01/06/2012,03/19/2020,"United States, Canada",ES_1020846_915SB60080E21**D_07312019053643_7994187,No,No
2342174,Carrier Corporation,Bryant,CARRIER,986TC66100C21*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,05/07/2019,02/09/2020,"United States, Canada",ES_1020846_986TC66100C21*D_07312019054259_4459541,No,No
2342190,Carrier Corporation,Bryant,BRYANT,915SB30026E14*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,03/01/2015,03/19/2020,"United States, Canada",ES_1020846_915SB30026E14*D_07312019054809_7983056,No,No
2342362,Carrier Corporation,Bryant,CARRIER,915SB30040E14**D,,"Natural Gas,Propane Gas",All,95,Not Applicable,09/06/2011,02/09/2020,"United States, Canada",ES_1020846_915SB30040E14**D_08012019195424_8305324,No,No
2342363,Carrier Corporation,Bryant,CARRIER,915SB30040E14*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,09/06/2011,02/09/2020,"United States, Canada",ES_1020846_915SB30040E14*D_08012019195426_1479454,No,No
2342458,Carrier Corporation,Bryant,CARRIER,986TC60080C21*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,05/07/2019,03/19/2020,"United States, Canada",ES_1020846_986TC60080C21*D_08012019211937_4619815,No,No
2342507,Carrier Corporation,Bryant,CARRIER,986TC42060C17*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,05/07/2019,02/09/2020,"United States, Canada",ES_1020846_986TC42060C17*D_08012019213728_0324208,No,No
2342523,Carrier Corporation,Bryant,BRYANT,915SB60080E21,,"Natural Gas,Propane Gas",All,96.2,Not Applicable,05/20/2019,03/19/2020,"United States, Canada",ES_1020846_915SB60080E21_08012019213946_9351340,No,No
2342524,Carrier Corporation,Bryant,BRYANT,915SB60080E21*,,"Natural Gas,Propane Gas",All,96.2,Not Applicable,05/20/2019,03/19/2020,"United States, Canada",ES_1020846_915SB60080E21*_08012019213948_3953929,No,No
2342586,Carrier Corporation,Bryant,CARRIER,986TC66120C24,,"Natural Gas,Propane Gas",All,96.5,Not Applicable,05/20/2019,03/19/2020,"United States, Canada",ES_1020846_986TC66120C24_08012019214909_3172114,No,No
2342673,Carrier Corporation,Bryant,BRYANT,915SB66140E24*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,05/20/2019,02/09/2020,"United States, Canada",ES_1020846_915SB66140E24*D_08012019220827_0993403,No,No
2342693,Carrier Corporation,Bryant,CARRIER,986TC66120C24*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,05/20/2019,03/19/2020,"United States, Canada",ES_1020846_986TC66120C24*D_08012019221256_8501897,No,No
2342710,Carrier Corporation,Bryant,CARRIER,986TC42060C17,,"Natural Gas,Propane Gas",All,96.3,Not Applicable,05/07/2019,03/19/2020,"United States, Canada",ES_1020846_986TC42060C17_08012019221611_6959495,No,No
2342722,Carrier Corporation,Bryant,BRYANT,915SB66140E24,,"Natural Gas,Propane Gas",All,95,Not Applicable,05/20/2019,03/19/2020,"United States, Canada",ES_1020846_915SB66140E24_08012019221836_3665069,No,No
2342740,Carrier Corporation,Bryant,BRYANT,915SB30026E14,,"Natural Gas,Propane Gas",All,96,Not Applicable,03/01/2015,03/19/2020,"United States, Canada",ES_1020846_915SB30026E14_08012019222346_5694086,No,No
2342821,Carrier Corporation,Bryant,BRYANT,915SB48080E17,,"Natural Gas,Propane Gas",All,96.2,Not Applicable,05/20/2019,03/19/2020,"United States, Canada",ES_1020846_915SB48080E17_08012019224425_5195185,No,No
2342822,Carrier Corporation,Bryant,BRYANT,915SB48080E17*,,"Natural Gas,Propane Gas",All,96.2,Not Applicable,05/20/2019,03/19/2020,"United States, Canada",ES_1020846_915SB48080E17*_08012019224427_0636807,No,No
2342825,Carrier Corporation,Bryant,CARRIER,915SB30040E14,,"Natural Gas,Propane Gas",All,96,Not Applicable,09/06/2011,02/09/2020,"United States, Canada",ES_1020846_915SB30040E14_08012019224507_6269360,No,No
2342826,Carrier Corporation,Bryant,CARRIER,915SB30040E14*,,"Natural Gas,Propane Gas",All,96,Not Applicable,09/06/2011,02/09/2020,"United States, Canada",ES_1020846_915SB30040E14*_08012019224509_9966877,No,No
2342884,Carrier Corporation,Bryant,BRYANT,915SB36040E17,,"Natural Gas,Propane Gas",All,96.2,Not Applicable,07/06/2013,02/09/2020,"United States, Canada",ES_1020846_915SB36040E17_08012019230758_6629565,No,No
2342885,Carrier Corporation,Bryant,BRYANT,915SB36040E17*,,"Natural Gas,Propane Gas",All,96.2,Not Applicable,07/06/2013,02/09/2020,"United States, Canada",ES_1020846_915SB36040E17*_08012019230807_0273016,No,No
2342999,Carrier Corporation,Bryant,BRYANT,915SB66120E24*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,05/20/2019,03/19/2020,"United States, Canada",ES_1020846_915SB66120E24*D_08052019151449_7885572,No,No
2343015,Carrier Corporation,Bryant,BRYANT,915SB66120E24**D,,"Natural Gas,Propane Gas",All,95,Not Applicable,05/20/2019,03/19/2020,"United States, Canada",ES_1020846_915SB66120E24**D_08052019151555_5419591,No,No
2343044,Carrier Corporation,Bryant,BRYANT,915SB60100E21,,"Natural Gas,Propane Gas",All,96.2,Not Applicable,09/06/2011,03/19/2020,"United States, Canada",ES_1020846_915SB60100E21_08052019161735_5043212,No,No
2343045,Carrier Corporation,Bryant,BRYANT,915SB60100E21*,,"Natural Gas,Propane Gas",All,96.2,Not Applicable,09/06/2011,03/19/2020,"United States, Canada",ES_1020846_915SB60100E21*_08052019161741_8435492,No,No
2343434,Carrier Corporation,Bryant,BRYANT,915SB48080E17*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,09/06/2011,02/09/2020,"United States, Canada",ES_1020846_915SB48080E17*D_08062019194909_6725606,No,No
2343451,Carrier Corporation,Bryant,BRYANT,915SB48080E17**D,,"Natural Gas,Propane Gas",All,95,Not Applicable,09/06/2011,02/09/2020,"United States, Canada",ES_1020846_915SB48080E17**D_08062019195002_4825105,No,No
2343467,Carrier Corporation,Bryant,CARRIER,926TB36060V14*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,07/06/2013,02/09/2020,"United States, Canada",ES_1020846_926TB36060V14*D_08062019195341_4103589,No,No
2343480,Carrier Corporation,Bryant,CARRIER,926TB30040V14,,"Natural Gas,Propane Gas",All,96,Not Applicable,09/06/2011,03/19/2020,"United States, Canada",ES_1020846_926TB30040V14_08062019195938_3555039,No,No
2343493,Carrier Corporation,Bryant,CARRIER,926TB30040V14*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,09/06/2011,03/19/2020,"United States, Canada",ES_1020846_926TB30040V14*D_08062019200048_9671788,No,No
2343508,Carrier Corporation,Bryant,CARRIER,986TC42080C17,,"Natural Gas,Propane Gas",All,96.2,Not Applicable,05/07/2019,03/19/2020,"United States, Canada",ES_1020846_986TC42080C17_08062019202402_5346001,No,No
2343613,Carrier Corporation,Bryant,CARRIER,986TC66100C21,,"Natural Gas,Propane Gas",All,96.1,Not Applicable,05/07/2019,03/19/2020,"United States, Canada",ES_1020846_986TC66100C21_08062019213650_2862040,No,No
2343634,Carrier Corporation,Bryant,BRYANT,915SB42060E17*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,05/20/2019,03/19/2020,"United States, Canada",ES_1020846_915SB42060E17*D_08062019215326_5087668,No,No
2343650,Carrier Corporation,Bryant,BRYANT,915SB42060E17**D,,"Natural Gas,Propane Gas",All,95,Not Applicable,05/20/2019,03/19/2020,"United States, Canada",ES_1020846_915SB42060E17**D_08062019215354_0620611,No,No
2343720,Carrier Corporation,Bryant,BRYANT,915SB36040E17*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,07/06/2013,08/06/2019,"United States, Canada",ES_1020846_915SB36040E17*D_08062019222208_4537903,No,No
2343752,Carrier Corporation,Bryant,BRYANT,915SB36040E17*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,07/06/2013,03/19/2020,"United States, Canada",ES_1020846_915SB36040E17*D_08062019222350_4246938,No,No
2343754,Carrier Corporation,Bryant,BRYANT,915SB36040E17**D,,"Natural Gas,Propane Gas",All,95,Not Applicable,07/06/2013,08/06/2019,"United States, Canada",ES_1020846_915SB36040E17**D_08062019222356_5305687,No,No
2343785,Carrier Corporation,Bryant,BRYANT,915SB36040E17**D,,"Natural Gas,Propane Gas",All,95,Not Applicable,07/06/2013,03/19/2020,"United States, Canada",ES_1020846_915SB36040E17**D_08062019222531_8100430,No,No
2343838,Carrier Corporation,Bryant,CARRIER,986TC60080C21,,"Natural Gas,Propane Gas",All,96.7,Not Applicable,05/07/2019,03/19/2020,"United States, Canada",ES_1020846_986TC60080C21_08062019224516_9294287,No,No
2343853,Carrier Corporation,Bryant,CARRIER,915SB36060E14,,"Natural Gas,Propane Gas",All,95,Not Applicable,05/20/2019,03/19/2020,"United States, Canada",ES_1020846_915SB36060E14_08062019225029_7147393,No,No
2343854,Carrier Corporation,Bryant,CARRIER,915SB36060E14*,,"Natural Gas,Propane Gas",All,95,Not Applicable,05/20/2019,03/19/2020,"United States, Canada",ES_1020846_915SB36060E14*_08062019225035_2142857,No,No
2344037,Carrier Corporation,Bryant,CARRIER,926TB36060V14,,"Natural Gas,Propane Gas",All,95,Not Applicable,07/06/2013,03/19/2020,"United States, Canada",ES_1020846_926TB36060V14_08062019233119_1838149,No,No
2356538,Carrier Corporation,Bryant,CARRIER,926TB66100V21*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,01/23/2020,03/18/2020,"United States, Canada",ES_1020846_926TB66100V21*D_03162020182800_429624,No,No
2356539,Carrier Corporation,Bryant,CARRIER,926TB66100V21,,"Natural Gas,Propane Gas",All,96.1,Not Applicable,01/23/2020,03/18/2020,"United States, Canada",ES_1020846_926TB66100V21_03162020182800_103308,No,No
2356544,Carrier Corporation,Bryant,BRYANT,915SB66100E21,,"Natural Gas,Propane Gas",All,96.2,Not Applicable,01/23/2020,03/18/2020,"United States, Canada",ES_1020846_915SB66100E21_03162020182800_301525,No,No
2356545,Carrier Corporation,Bryant,BRYANT,915SB66100E21*,,"Natural Gas,Propane Gas",All,96.2,Not Applicable,01/23/2020,03/18/2020,"United States, Canada",ES_1020846_915SB66100E21*_03162020182800_182770,No,No
2356582,Carrier Corporation,Bryant,BRYANT,915SB66100E21**D,,"Natural Gas,Propane Gas",All,95,Not Applicable,01/23/2020,03/18/2020,"United States, Canada",ES_1020846_915SB66100E21**D_03162020182759_322205,No,No
2356583,Carrier Corporation,Bryant,BRYANT,915SB66100E21*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,01/23/2020,03/18/2020,"United States, Canada",ES_1020846_915SB66100E21*D_03162020182759_788345,No,No
2356798,Carrier Corporation,Bryant,BRYANT,915SB42060E17,,"Natural Gas,Propane Gas",All,96.2,Not Applicable,05/20/2019,03/20/2020,"United States, Canada",ES_1020846_915SB42060E17_03162020182739_376408,No,No
2356799,Carrier Corporation,Bryant,BRYANT,915SB42060E17*,,"Natural Gas,Propane Gas",All,96.2,Not Applicable,05/20/2019,03/20/2020,"United States, Canada",ES_1020846_915SB42060E17*_03162020182743_706449,No,No
2311896,Carrier Corporation,Carrier,CARRIER,59SP5A026E14--10*D,,"Natural Gas,Propane Gas",All,95,Not Applicable,03/01/2015,03/05/2018,Canada,ES_1020846_59SP5A026E14--10*D_03062018044751_0796224,No,No
2311933,Carrier Corporation,Carrier,CARRIER,59TN6A060V17--14,,"Natural Gas,Propane Gas",All,96.3,Other/Proprietary,09/06/2011,03/18/2020,"United States, Canada",ES_1020846_59TN6A060V17--14_03062018045712_8720337,No,No
2311935,Carrier Corporation,Carrier,CARRIER,59TN6A120V24--22,,"Natural Gas,Propane Gas",All,96.5,Other/Proprietary,01/06/2012,02/08/2020,"United States, Canada",ES_1020846_59TN6A120V24--22_03062018045758_5027658,No,No
2343583,Carrier Corporation,Comfortmaker,COMFORTMAKER,N95ESN0801716A,,"Natural Gas,Propane Gas",All,96,Not Applicable,05/20/2019,02/09/2020,"United States, Canada",ES_1020846_N95ESN0801716A_08062019212440_9671641,No,No
2343597,Carrier Corporation,Comfortmaker,COMFORTMAKER,N95ESN0801716A*,,"Natural Gas,Propane Gas",All,96,Not Applicable,05/20/2019,02/09/2020,"United States, Canada",ES_1020846_N95ESN0801716A*_08062019212506_3143270,No,No
