RequestID,IndexNumber,TenantName,TenantFloor,TenantBuildingNumber,TenantStreetName,TenantCity,TenantStateCode,TenantPostcode,TenantBorough,OwnerName,OwnerFloor,OwnerStreetAddress,OwnerCity,OwnerStateCode,OwnerZipCode,FloorSuiteRequested,NoOfBicycleRequested,BBL,BIN,DateofRequest,RequestDateofEntry,ImplementDate,PlanPostDate,PlanSubmitDate,ExceptionRequestDueDate,TenantNotificationExceptionDate,LocationOfEntrances,RouteToElevators,RegularHoursOfOperation,PlandDateReceived,AlternateParkingLocation,AlternateParkingDescription,NoOfBicycleAccomodate,RouteToAlternateParking,ParkingExceptionDateReceived,ParkingExceptionDateofEntry,DOBDeviceNumber,DateOfBuilding,DateOfElevator,MethodOfElevator,SelfServiceOrOperator,IsCarTop,IsCarDoor,ElevatorExceptionDateReceived,ElevatorExceptionHardCopyReceived,ElevatorExceptionDateofEntry,RequestStatus
2123,BIB15000096,REVOLT TV,17,1700,Broadway,New York,NY,10019,Manhattan,Ruben Companies,,1700 Broadway,New York,NY,10019,17th floor,5,1010250025,1024836,,,,,,,,Cyclists will enter and exit building are 54th Street loading dock entrance.Cyclists are prohibited from entering the building through the main lobby.,Cyclists will enter at the 54th Street loading dock entrance and proceed directly forward @ 20 yards to the freight car. The cyclists must present their valid ID card to the freight car operator to gain access. The freight car operator will then take the cyclists only to the designated floor on the request form.,Bicycle access plan will be permitted Monday-Friday from 8 a.m. to 5 p.m. (unless stated below).,,,,,,,,,,,,,,,,,,Hold
1475,BIB13000030,Scripps Networks Interactive,2nd Floor,18,East 16th Street,New York,NY,10003,Manhattan,Winter Management Corp,,730 Fifth Avenue,New York,NY,10019,2,1,1008430037,1016076,,03/11/2013,,,,,,,,,,,,,,,,,,,,,,,,,,Hold
2695,BIB18000073,P3 Global Management,5,33,West 26th Street,New York,NY,10010,Manhattan,Osman Bessa,,33 West 26th Street,New York,NY,10010,5th Floor,4,1008280014,1015636,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hold
365,BIB10000288,DJE Capital dba NYC Office Suites 708,6,708,Third Avenue,New York,NY,10017,Manhattan,CB Richard Ellis,,708 Third Avenue,New York,NY,10017,the 5th and 6th floors,1,1012990033,1036177,04/21/2010,04/21/2010,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,,,,,,,,,,,,,,,,,,,,,Pending
2398,BIB16000150,Onex Corporation,23,712,Fifth Avenue,New York,NY,10019,Manhattan,Paramount Group,23,712 5th Avenue,New York,NY,10019,23,1,1012710038,1077363,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hold
1523,BIB13000078,"Siegel & Reiner, LLP",17th Floor,900,Third Avenue,New York,NY,10022,Manhattan,"Paramount Group, Inc.",,900 Third Avenue,New York,NY,10022,17th Floor,1,1013090032,1081162,04/11/2013,04/11/2013,05/17/2013,05/22/2013,05/27/2013 12:00:00 AM,05/02/2013,05/17/2013,Loading Dock / Messneger Center Entrance located on 54th Street between Lexington Avenue and Third Avenue.,Bicycle would enter through the Loading Dock / Messenger Center Doors through a service vestibule and service hallway to the Freight / Service Elevator to the designated floor.,8 a.m. to 5 p.m. Monday to Friday (excluding Building Holidays).,04/14/2013,,,,,,,,,,,,,,,,,Pending
2241,BIB15000214,Tudor Investment Corp,11th Floor,51,Astor Place,New York,NY,10003,Manhattan,"Edward J. Minskoff Equities, Inc.",,51 Astor Place,New York,NY,10003,11th Floor,2,1005540035,1008953,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hold
2661,BIB18000039,Entravision,902,420,Lexington Avenue,New York,NY,10170,Manhattan,SL Green,,420 Lexington Avenue,New York,NY,10170,902,1,1012800060,1035385,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hold
369,BIB10000292,MPG,14,195,Broadway,New York,NY,10007,Manhattan,L&L Holding,2nd floor,195 Broadway,New York,NY,10007,12 and 14,10,1000800001,1001227,04/21/2010,04/21/2010,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,Loading dock entrance on Fulton Street between Broadway and Church Street,via loading dock to freight elevator,8:00 a.m. - 4:45 p.m.,04/26/2010,,,,,,,,,,,,,,,,,Pending
1029,BIB11000302,"Morgan, Lewis & Bockius LLP",40th Floor,101,Park Avenue,New York,NY,10178,Manhattan,H.J. Kalikow & Co. LLC/101 Park Avenue Associates,25th Floor,101 Park Avenue,New York,NY,10178,"37, 38, 39, 40, 42, 43, 44, 45 and 46",5,1012950001,1036144,10/18/2011,10/18/2011,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,,,,,Storage for all permitted bicycles will be provided in a fully locked and secured room directly off the loading dock platform of 101 Park Avenue.,"On the loading dock, the employee must show his or her ID to the security guard in the security office adjacent to the ramp. After doing so, the security gaurd will escort the employee and bicycle to the locked bicycle room for storage.",Fifteen.,Access to the loading dock is via 41st Street between Park and Lexington Avenues on the south side of the Street.,,10/20/2011,,,,,,,,,,,Pending
2457,BIB16000209,"Terra-Gen, LLC",22FL,437,Madison Avenue,New York,NY,10022,Manhattan,Sage Realty Corporation,33,437 Madison Avenue,New York,NY,10022,22FL,1,1012850021,1035455,,,,,,,,Loading Dock,"The freight elevator is the only elevator designated for use. When entering the building, bicycles must go directly from the loading dock entrance to the freight elevator.  When exiting the building, they must go directly from the freight elevator to the loading dock.","8:00 AM to 5:00 PM, Monday through Friday, excluding Building holidays.",,,,,,,,,,,,,,,,,,Hold
2173,BIB15000146,Mckinsey & Company,15,55,East 52nd street,New York,NY,10055,Manhattan,Park Avenue LLC,mezzanine,55 East 52nd street,New york,NY,10055,15th floor,10,1012880027,1083869,,,,,,,,53rd St. Loading Dock,53rd St. Loading Dock to Hydraulic  Freight Elevators to basement Building Freight Elevator to Tenant floor.,8am to 6pm,,,,,,,,,,,,,,,,,,Hold
2728,BIB18000106,McLaren Automotive Inc.,2400,750,Third Avenue,New York,NY,10017,Manhattan,SL Green Realty Corp,,485 Lexington Avenue,New York,NY,10017,2400,3,1013010033,1036207,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hold
505,BIB10000428,Zielger Capital Markets,32,1185,Avenue of the Americas,New York,NY,10036,Manhattan,SL Green Realty Corp.,Concourse,1185 Avenue of the Americas,New York,NY,10036,32,4,1009990029,1083717,06/03/2010,06/03/2010,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,Loading Dock entrance on 46th Street.,Tenant's will access the freight car by passing through the swing doors in the Loading Dock after registering with security.,8:00 am to 5:00 pm Monday through Friday (excluding Building Holidays),06/10/2010,,,,,,,,,,,,,,,,,Pending
2698,BIB18000076,Swann Galleries,6th Floor,104,East 25th Street,New York,NY,10010,Manhattan,25 Park LLC c/o Colliers Tri-State Management LLC,,666 Fifth Ave 4th floor,New York,NY,10103,5th & 6th floors,3,1008800084,1018088,,,,,,,,"Entrance/Exit will be through the 25th Street freight entrance, between Park Avenue and Lexington Avenue",Loading area to freight elevator,"8:00 AM to 4:30 PM, Monday through Friday",,,,,,,,,,,,,,,,,,Hold
2074,BIB15000047,The NHP Foundation,3500,122,East 42nd Street,New York,NY,10168,Manhattan,Chanin Building,1023,122 East 42nd Street,New York,NY,10168,3500,3,1012960014,1036152,,,,,,,,"125 East 41st Street, Entrance permitted at 41st Street building entrance only.",41st Street freight car to basement level.  Interior hi-rise basement elevator then used to access all floors.,"Business days only (Mon - Fri), 8 a.m. - 5 p.m.",,,,,,,,,,,,,,,,,,Hold
1382,BIB12000320,The Weather Channel,19,205,East 42nd Street,New York,NY,10017,Manhattan,Royal Realty,208A,"205 E 42nd Street, 19th Floor",New York,NY,10017,19th floor,1,1013160005,1037550,09/13/2012,09/13/2012,10/28/2012,11/02/2012,11/07/2012 12:00:00 AM,10/13/2012,10/28/2012,,,,,Alternate Bicycle Parking will be provided at a secured convenient area located at 210 East 43rd St (see attached plan),"Sufficient bike parking will be accommodated via self-supported bicycle storage racks located within the premises identified in ""A"" above.",The attached bike parking location can accomodate 36 bicycles with room for expansion.,"From the main lobby entrance of 655 Third Avenue, go 1 1/2 blocks North and at Third Ave make a right onto East 43rd St.  Proceed approximately 150 feet to 210 East 43rd St on the south side of the street.",20150210000000.000000000,03/05/2013,,,,,,,,,,,Pending
2070,BIB15000043,Forefront Capital Markets,37,7,Times Square,New York,NY,10036,Manhattan,Boston Properites,C2,7 Times Square,New York,NY,10036,37th Floor,1,1009940001,1086069,,,,,,,,The designated entrance and exit for bicycles to 7 Times Square is the building's Receiving/Loading Dock Facility located on the north side of West 41st street between Broadway & 7th Ave.,"From 41st Street entrance, the registered bicycle users must follow the pedestrian ramp up to the loading dock platform for screening by building security. The bicycle user must present a valid building ID card with the appropriate decal designating them as registered and authorized bicycle user. After screening, the bicycle user shall access the adjacent freight elevator.","8:00am-4:45pm, Monday-Friday, excluding Holidays.",,,,,,,,,,,,,,,,,,Hold
1367,BIB12000305,Alfred P. Sloan Foundation,2550,630,Fifth Avenue,New York,NY,10111,Manhattan,Tishman Speyer,,630 Fifth Avenue,New York,NY,10111,Floor 25Suite 2550,1,1012660001,1083860,09/05/2012,09/05/2012,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,,,,,,,,,,,,,,,,,,,,,Pending
1943,BIB14000192,CIM Group,8th Floor,540,Madison Avenue,New York,NY,10022,Manhattan,Boston Properties,,540 Madison Avenue,New York,NY,10022,8th Floor,1,1012900056,1035759,08/29/2014,08/29/2014,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,,,,,,,,,,,,,,,,,,,,,Hold
233,BIB10000156,FBR Capital Markets & Co.,7,299,Park Avenue,New York,NY,10171,Manhattan,"Fisher Park Lane, LLC",16,299 Park Avenue,New York,NY,10171,7th Floor,5,1013030001,1036223,03/08/2010,03/08/2010,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,The entrance and exit is located in the loading dock on the 49th street side of the building.,Tenants shall use the ramp located inside the loading dock to the two freight cars located on the upper level of the loading dock.,Hours of the freight elevator operation is Monday through Friday 8AM to 6PM excluding holidays.,03/15/2010,,,,,,,,,,,,,,,,,Pending
545,BIB10000468,Interwoven,11,300,East 42nd Street,New York,NY,10017,Manhattan,ULM Holdings,,1776 Broadway,New York,NY,10019,11th,5,1013340001,1038650,06/15/2010,06/15/2010,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,,,,,,,,,,,,,,,,,,,,,Pending
814,BIB11000087,Central Securities Corporation,820,630,Fifth Avenue,New York,NY,10111,Manhattan,Tishman Speyer,820,10 Rockefeller Plaza,New York,NY,10111,820,2,1012660001,1083860,04/29/2011,04/29/2011,06/02/2011,06/07/2011,06/12/2011 12:00:00 AM,05/18/2011,06/02/2011,,,,,,,,,,,,,,,,,,,,,Pending
788,BIB11000061,"O'Melveny & Myers, LLP",34 Floor,7,Times Square,New YOrk,NY,10036,Manhattan,Boston Properties,C-2,7 Times Square,New York,NY,10036,"29, 30, 31, 32, 33, and 34",12,1009940001,1086069,04/12/2011,04/12/2011,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,The designated entrance and exit for bicycles to 7Times Square is the Building's Receiving/Loading DockFacility located on the north side of West 41st Streetbetween Broadway and 7th Avenue.,"From the 41st Street Entrance, the registered bicycleusers must follow the pedestrian Ramp up to theLoading Dock Platform for screening by BuildingSecurity. The Bicycle User must present a valid BuildingIdentification Card with the appropiate decaldesignating them as a registered and authorized Bicycleuser. After screening the Bicycle User shall access theadjacent Freight Elevator.","8:00am-4:45pm, Monday to Friday, excluding Holidays.",04/14/2011,,,,,,,,,,,,,,,,,Pending
1497,BIB13000052,priceline.com,Suite 3,100,William St,New York,NY,10068,Manhattan,MFA 100 William LLC,3,100 William St,New York,NY,10068,Suite 300,10,1000680036,1001116,04/02/2013,04/02/2013,09/11/2013,09/16/2013,09/21/2013 12:00:00 AM,08/27/2013,09/11/2013,Loading dock entrance on Platt Street between William St and Gold,loadiing dock ramp or stairs leading to freight elevator,8am-12:00 and 1:00-5:00 pm Mon-Fri. NO WEEKEND OPERATION AND CLOSED ON ALL BUILDING HOLIDAYS,08/12/2013,,,,,,,,,,,,,,,,,Pending
1843,BIB14000092,CompassRock Real Estate,40th Floor,810,7th Avenue,New York,NY,10019,Manhattan,SL Green Realty Corp.,17th,810 7th Avenue,New York,NY,10019,40th,5,1010240038,1024828,,06/11/2014,,,,,,,,,,,,,,,,,,,,,,,,,,Hold
1516,BIB13000071,SmartSimple Software Ltd.,403,33,W 19th Street,New York,NY,10011,Manhattan,Office Links,4th Floor,33 W 19th Street,New york,NY,10011,Suite 403,1,1008210021,1015468,,04/10/2013,,,,,,,,,,,,,,,,,,,,,,,,,,Hold
750,BIB11000023,Agence France-Presse,35 Floor,747,Third Avenue,New York,NY,10017,Manhattan,Sage Realty Corporation,,747 Third Avenue,New York,NY,10017,35 floor,1,1013200046,1081179,03/03/2011,03/03/2011,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,,,,,,,,,,,,,,,,,,,,,Pending
976,BIB11000249,Commerzbank,31,225,Liberty Street,New York,NY,10281,Manhattan,Bank of America,,2 World Financial Center,New York,NY,10281,Loading dock/Van dock,10,1000160125,1000058,09/06/2011,09/06/2011,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,Entrance to the Van/Loading dock is at the corner of West Street and Liberty Street,Elevators are at the left of the bicycle parking.,Monday - Friday 7am - 6pm,09/06/2011,,,,,,,,,,,,,,,,,Pending
1428,BIB12000366,Genise Bryant,19th Floor,750,Third Avenue,New York,NY,10017,Manhattan,Benjamin Soble,19th Floor,750 Third Avenue,New York,NY,10017,"2nd, 10thm 19th, 18th Floors",5,1013010033,1036207,11/26/2012,11/26/2012,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,,,,,,,,,,,,,,,,,,,,,Pending
346,BIB10000269,Structure Tone,9th Floor,770,Broadway,New York,NY,10003,Manhattan,Vornado,2nd Flr,770 Broadway,New York,NY,10003,9th & 10th Floors,12,1005540001,1008952,04/14/2010,04/14/2010,11/27/2010,12/02/2010,12/07/2010 12:00:00 AM,11/12/2010,11/27/2010,All bicycles are to enter and exit the building through the loading dock on the 8th Street side of the building.,"To access the main freight elevator, cyclists shall take the freight elevator car from the 8th Street entrance directly to the applicable tenant floors.","8:00 AM to 6:00 PM, Monday through Friday, excluding weekends and holidays",10/29/2010,,,,,,,,,,,,,,,,,Pending
709,BIB10000632,"NYS Appellate Division, 2nd Department",14th,300,Cadman Plaza West,Brooklyn,NY,11201,Brooklyn,Forest City Pierrepont Associates,1st,300 Cadman Plaza West,Brooklyn,NY,11201,14th Floor,3,3002390001,3001937,10/27/2010,10/27/2010,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,"Cadman Plaza West loading dock entrance 117 feet west of lobby entrance. Freight elevator SC-1 is in rear of loading dock, door and call button on right.","Cadman Plaza West loading dock entrance 45 feet to ramp, additional 15 feet to top of loading dock, freight elevator SC-1 door is on right.","Monday to Friday 8:00AM to 12:00PM, 1:00PM to 5:00PM",10/28/2010,,,,,,,,,,,,,,,,,Pending
803,BIB11000076,Benchmark Solutions,7th FLOOR,101,Park Avenue,New York,NY,10178,Manhattan,Kalikow,,101 Park Avenue,New York,NY,10178,7th FLOOR,1,1012950001,1036144,04/26/2011,04/26/2011,06/05/2011,06/10/2011,06/15/2011 12:00:00 AM,05/21/2011,06/05/2011,,,,,,,,,,,,,,,,,,,,,Pending
2061,BIB15000034,Rebellion Design Co.,819,611,Broadway,New York,NY,10012,Manhattan,The Cable Building / MD Carlisle Realty,,611 Broadway,New York,NY,10012,Basement,5,1005230048,1008240,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hold
1629,BIB13000184,Kureha America Inc.,2510,420,Lexington Avenue,New York,NY,10170,Manhattan,S.L. Green,225,420 Lexington Avenue,New York,NY,10170,2510,1,1012800060,1035385,,06/18/2013,,,,,,Depew Place/Loading Dock Area.  Located off of 45th Street between Lexington Avenue and Vanderbilt Avenue.,"Enter through loading dock.  Walk up ramp, follow corridor to freight elevators.  Freight access floors mezzanine through 30.",7:00AM - 5:30PM,06/21/2013,,,,,,,,,,,,,,,,,Hold
1686,BIB13000241,Sapient Global Markets,4,40,Fulton St,New York,NY,10038,Manhattan,Vornado Realty Trust,,888 Seventh Avenue,New York,NY,10019,2,1,1000750021,1075618,,08/16/2013,,,,,,,,,,,,,,,,,,,,,,,,,,Hold
1105,BIB12000043,"Talara Capital Management, LLC",20,805,Third Avenue,New York,NY,10022,Manhattan,Cohen Brothers,15th,805 Third Avenue,New York,NY,10022,20th Floor,1,1013230047,1038243,03/14/2012,03/14/2012,04/16/2012,04/21/2012,04/26/2012 12:00:00 AM,04/01/2012,04/16/2012,Bicyclists will enter and exit through the loading dock entrance located on 49th Street. Access into the loading dock area for bicyclists is not allowed before 8 AM or after 5 PM.,"Bicyclists will enter the loading dock on 49th Street and proceed to the security window to obtain a security pass from 8 AM to 5 PM ONLY. From there the bicyclist will proceed to the freight elevator entrance with their bicycle and wait for the operator who will take them to their floor. Bicycles must be stored only within the tenants leased premises. When leaving the building, the bicyclist must take the freight car elevator down to the loading dock and exit the building.",Monday through Friday8:00AM to 5:00PM ONLY,07/02/2012,,,,,,,,,,,,,,,,,Pending
2264,BIB16000018,NYU/Pat Donohue,9,2,MetroTech Center,New York,NY,11201,Brooklyn,Forest City Bridge Street Associates,9,2 Metrotech Center,Brooklyn,NY,11201,9th floor,1,3001480007,3255603,,,,,,,,Myrtle Avenue promenade between Bridge Street andAccess: Lawrence Street,Through Loading Dock located at the rear of thebuilding. Up five steps to Freight Elevator which is located onleft.,Mon-FriOpened 0800 to 1200Closed 1200 to 1300Opened 1300 to 1700Sat-Sun. Closed,,,,,,,,,,,,,,,,,,Hold
2407,BIB16000159,Onex Corporation,23,712,Fifth Avenue,New York,NY,10019,Manhattan,Paramount Group,6th Floor,712 Fifth Avenue,New York,NY,10019,23,1,1012710038,1077363,,,,,,,,"Enter through the Loading Dock, located on 56th Street between 5th & 6th Avenues.",Freight accessible through Loading Dock.,8:00am-5:00pm,,,,,,,,,,,,,,,,,,Hold
370,BIB10000293,Jackson Hole Managment Company,2900,1350,Avenue of the Americas,New York,NY,10019,Manhattan,SL Green Management,12,1350 Avenue of the Americas,New York,NY,10019,Floor 29,5,1012700071,1034815,04/21/2010,04/21/2010,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,54th Street and 6th Avenue,Enter from the sidewalk on 54th Street between 5th and 6th Avenue through the loading dock to the first service elevator.  That will bring you down to the cellar and to the second freight elevator.,8:00 a.m. - 5:00 p.m.,04/30/2010,,,,,,,,,,,,,,,,,Pending
1279,BIB12000217,Thomas Barbe,Suite 4301,225,Liberty Street,New York,NY,10281,Manhattan,Kevin Polite,,225 Liberty Street,New York,NY,10281,Loading Dock & Suite 4301,1,1000160125,1000058,06/26/2012,06/26/2012,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,,,,,,,,,,,,,,,,,,,,,Pending
2603,BIB17000131,The Mainichi Newspapes,2546,420,Lexington Avenue,New York,NY,10170,Manhattan,SL Green Realty Corp,,420 Lexington Ave,New York,NY,10170,"Floor 25, Suite 2546",1,1012800060,1035385,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hold
2318,BIB16000070,Cloud9 Technologies LLC,17th floor,565,Fifth Avenue,New York,NY,10017,Manhattan,Stawski Partners,,1212 Ave.of the Americas,New York,NY,10036,17th Floor,4,1012820001,1035402,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hold
80,BIB10000003,DSSI,7,17,Battery Place,New York,NY,10004,Manhattan,Moinian,343,17 Battery Place,New York,NY,10007,701,1,1000157501,1082634,01/04/2010,01/04/2010,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,loading dock,out your door and south 20 feet to freight entrance,8am to 4pm M-F,01/04/2010,,,,,,,,,,,,,,,,,Pending
1828,BIB14000077,"Epstein Becker & Green, P.C.",Fl 12,250,Park Avenue,New York,NY,10177,Manhattan,Cassidy Turley,Fl 8,250 Park Avenue,New York,NY,10177,Floor 12,1,1012820034,1035405,,06/02/2014,,,,,,,,,,,,,,,,,,,,,,,,,,Hold
478,BIB10000401,Dada Entertainment,15,11,West 42nd Street,New York,NY,10036,Manhattan,Tishman  Speyer,8,11 West 42nd Street,New York,NY,10036,15inside the building,7,1012580021,1034198,05/24/2010,05/24/2010,06/25/2010,06/30/2010,07/05/2010 12:00:00 AM,06/10/2010,06/25/2010,,,,,,,,,,,,,,,,,,,,,Pending
1342,BIB12000280,Bank of America,40,225,Liberty Street,New York,NY,10281,Manhattan,Bank of America,Street Lev,225 Liberty Street,New York,NY,10281,225 Liberty Stor2 WFC,1,1000160125,1000058,08/15/2012,08/15/2012,09/24/2012,09/29/2012,10/04/2012 12:00:00 AM,09/09/2012,09/24/2012,Entrance to the Van/Loading dock is at the corner of West Street and Liberty Street,Elevators are at the left of the bicycle parking.,Monday - Friday 7am - 6pm,03/05/2013,,,,,,,,,,,,,,,,,Pending
1709,BIB13000264,"Goshow Architects, LLP",5th Floor,44,West 28th Street,New York,NY,10001,Manhattan,Stellar Management,10th Floor,156 William Street,New York,NY,10038,Basement and 5th floor,6,1008290068,1015707,,09/11/2013,,,,,,,,,,,,,,,,,,,,,,,,,,Hold
278,BIB10000201,CRT/tanaka,7,320,West 13th Street,New York,NY,10014,Manhattan,Sage Realty Corp,31,777 Third Avenue,New York,NY,10017,7th Floor,1,1006270043,1011689,03/19/2010,03/19/2010,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,West 13th Street,"The freight elevator is the only elevator designated for use.  When entering the building, bicycles must go directly from the West 13th Street entrance to the freight elevator. When leaving the building, they must go directly from the freight elevator to the West 13th Street exit.","7:00 a.m. to 7:00 p.m., Monday through Friday, excluding Building holidays.",04/01/2010,,,,,,,,,,,,,,,,,Pending
2334,BIB16000086,Marcus & Millichap,2A,16,Court Street,New York,NY,11241,Brooklyn,SL Green,1000,16 Court Street,Brooklyn,NY,11241,2A,4,3002500044,3002108,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hold
2304,BIB16000056,Alstom,28,641,Lexington Avenue,New York,NY,10022,Manhattan,Rudin Management,,641 Lexington Avenue,New York,NY,10022,28,1,1013090023,1036482,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hold
794,BIB11000067,Churchill Financial LLC,1510,400,Park Avenue,New York,NY,10022,Manhattan,Waterman 400 Park Associates LLC,9,400 Park Avenue,New York,NY,10022,1510,1,1012900036,1035751,04/15/2011,04/15/2011,05/14/2011,05/19/2011,05/24/2011 12:00:00 AM,04/29/2011,05/14/2011,The entrance and exit is located in the loading dock on the 54th street side of the building,"Tenants must use the messenger hallway located to the left of the truck dock, and follow the hallway to the lobby entrance to the freight. They must sign in with the messenger center guard, and proceed to the freight elevator.",The freight elevator hours are Monday through Friday 8am to 6pm excluding holidays.,04/19/2011,,,,,,,,,,,,,,,,,Pending
1660,BIB13000215,Viking Global Investors LP,33,280,Park Avenue,New York,NY,10017,Manhattan,Broadway 280 Park Fee LLC,,280 Park Avenue,New York,NY,10017,33,4,1012840033,1035441,,07/30/2013,,,,,,Entrance/Exit is located at freight elevator entrance to the west building of 280 Park Avenue,"From 49th Street between Park and Madison Avenues take loading dock entrance pedestrian ramp to the high rise freight elevator.  Take freight elevator to 33rd floor, enter Viking Global",Regular hours of operation for high rise freight elevator: 7a-6p Mon - Fri excluding 32B/J holidays.,07/30/2013,,,,,,,,,,,,,,,,,Hold
