the_geom,GRIDS_INDE,TILE_NAME,DELIVERY_A,SHAPE_AREA,SHAPE_LEN
"MULTIPOLYGON (((-97.87191023472016 30.089773565454102, -97.87225996409109 30.076029196436927, -97.88806305597979 30.076332346551492, -97.88771557084588 30.09007675916058, -97.87191023472016 30.089773565454102)))",1277,070005,7,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.85610499695139 30.089468418920976, -97.85645697051713 30.07572409377658, -97.87225996409109 30.076029196436927, -97.87191023472016 30.089773565454102, -97.85610499695139 30.089468418920976)))",1278,075005,7,25000001.7058,20000.0006823
"MULTIPOLYGON (((-97.84029986025097 30.08916131961993, -97.84065407796875 30.0754170386292, -97.85645697051713 30.07572409377658, -97.85610499695139 30.089468418920976, -97.84029986025097 30.08916131961993)))",1279,080005,0,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.8244948231818 30.088852267529504, -97.82485128500889 30.07510803097334, -97.84065407796875 30.0754170386292, -97.84029986025097 30.08916131961993, -97.8244948231818 30.088852267529504)))",1280,085005,7,25000001.7058,20000.0006823
"MULTIPOLYGON (((-97.80868988845525 30.0885412627092, -97.80904859434835 30.074797070868467, -97.82485128500889 30.07510803097334, -97.8244948231818 30.088852267529504, -97.80868988845525 30.0885412627092)))",1281,090005,6,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.79288505567128 30.088228305157873, -97.79324600558694 30.074484158313435, -97.80904859434835 30.074797070868467, -97.80868988845525 30.0885412627092, -97.79288505567128 30.088228305157873)))",1282,095005,6,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.77708032442999 30.08791339487398, -97.77744351832466 30.074169293306714, -97.79324600558694 30.074484158313435, -97.79288505567128 30.088228305157873, -97.77708032442999 30.08791339487398)))",1283,100005,6,25000001.7058,20000.0006823
"MULTIPOLYGON (((-97.76127569744243 30.087596531918148, -97.76164113527199 30.07385247590894, -97.77744351832466 30.074169293306714, -97.77708032442999 30.08791339487398, -97.76127569744243 30.087596531918148)))",1284,105005,6,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.74547117327165 30.087277716268233, -97.745838854992 30.073533706097958, -97.76164113527199 30.07385247590894, -97.76127569744243 30.087596531918148, -97.74547117327165 30.087277716268233)))",1285,110005,6,25000001.7058,20000.0006823
"MULTIPOLYGON (((-97.72966675462862 30.086956947985616, -97.7300366801951 30.073212983935136, -97.745838854992 30.073533706097958, -97.74547117327165 30.087277716268233, -97.72966675462862 30.086956947985616)))",1286,115005,0,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.71386244007637 30.08663422704787, -97.71423460944435 30.072890309398073, -97.7300366801951 30.073212983935136, -97.72966675462862 30.086956947985616, -97.71386244007637 30.08663422704787)))",1287,120005,0,25000001.7058,20000.0006823
"MULTIPOLYGON (((-97.69805823232579 30.086309553517115, -97.69843264545004 30.072565682548877, -97.71423460944435 30.072890309398073, -97.71386244007637 30.08663422704787, -97.69805823232579 30.086309553517115)))",1288,125005,0,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.68225412993986 30.08598292737066, -97.68263078677525 30.072239103364854, -97.69843264545004 30.072565682548877, -97.69805823232579 30.086309553517115, -97.68225412993986 30.08598292737066)))",1289,130005,0,25000001.7058,20000.0006823
"MULTIPOLYGON (((-97.66645013562943 30.085654348671422, -97.66682903613017 30.071910571908912, -97.68263078677525 30.072239103364854, -97.68225412993986 30.08598292737066, -97.66645013562943 30.085654348671422)))",1290,135005,0,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.65064624795745 30.085323817396382, -97.65102739207782 30.07158008815804, -97.66682903613017 30.071910571908912, -97.66645013562943 30.085654348671422, -97.65064624795745 30.085323817396382)))",1291,140005,0,25000001.7058,20000.0006823
"MULTIPOLYGON (((-97.63484246963465 30.084991333609217, -97.63522585732836 30.071247652175895, -97.65102739207782 30.07158008815804, -97.65064624795745 30.085323817396382, -97.63484246963465 30.084991333609217)))",1292,145005,0,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.61903879922401 30.084656897286646, -97.6194244304448 30.070913263939254, -97.63522585732836 30.071247652175895, -97.63484246963465 30.084991333609217, -97.61903879922401 30.084656897286646)))",1293,150005,0,25000001.7058,20000.0006823
"MULTIPOLYGON (((-97.88806305597979 30.076332346551492, -97.88841044237613 30.06258795785105, -97.90421139037444 30.062889112125056, -97.90386624762024 30.076633544141462, -97.88806305597979 30.076332346551492)))",1294,065000,7,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.87225996409109 30.076029196436927, -97.87260959408736 30.062284851333406, -97.88841044237613 30.06258795785105, -97.88806305597979 30.076332346551492, -97.87225996409109 30.076029196436927)))",1295,070000,7,24999998.425,19999.99937
"MULTIPOLYGON (((-97.85645697051713 30.07572409377658, -97.85680884407117 30.061979792550854, -97.87260959408736 30.062284851333406, -97.87225996409109 30.076029196436927, -97.85645697051713 30.07572409377658)))",1296,075000,7,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.84065407796875 30.0754170386292, -97.8410081950378 30.061672781562212, -97.85680884407117 30.061979792550854, -97.85645697051713 30.07572409377658, -97.84065407796875 30.0754170386292)))",1297,080000,7,24999998.425,19999.99937
"MULTIPOLYGON (((-97.82485128500889 30.07510803097334, -97.82520764555026 30.06136381834596, -97.8410081950378 30.061672781562212, -97.84065407796875 30.0754170386292, -97.82485128500889 30.07510803097334)))",1298,085000,7,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.80904859434835 30.074797070868467, -97.80940719831874 30.06105290296161, -97.82520764555026 30.06136381834596, -97.82485128500889 30.07510803097334, -97.80904859434835 30.074797070868467)))",1299,090000,6,24999998.425,19999.99937
"MULTIPOLYGON (((-97.79324600558694 30.074484158313435, -97.79360685294293 30.060740035408017, -97.80940719831874 30.06105290296161, -97.80904859434835 30.074797070868467, -97.79324600558694 30.074484158313435)))",1300,095000,6,24999998.425,19999.99937
"MULTIPOLYGON (((-97.77744351832466 30.074169293306714, -97.77780660902272 30.060425215683654, -97.79360685294293 30.060740035408017, -97.79324600558694 30.074484158313435, -97.77744351832466 30.074169293306714)))",1301,100000,6,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.76164113527199 30.07385247590894, -97.76200646926804 30.06010844384916, -97.77780660902272 30.060425215683654, -97.77744351832466 30.074169293306714, -97.76164113527199 30.07385247590894)))",1302,105000,6,24999998.425,19999.99937
"MULTIPOLYGON (((-97.745838854992 30.073533706097958, -97.74620643224198 30.05978971988231, -97.76200646926804 30.06010844384916, -97.76164113527199 30.07385247590894, -97.745838854992 30.073533706097958)))",1303,110000,6,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.7300366801951 30.073212983935136, -97.73040650065435 30.059469043844565, -97.74620643224198 30.05978971988231, -97.745838854992 30.073533706097958, -97.7300366801951 30.073212983935136)))",1304,115000,0,24999998.425,19999.99937
"MULTIPOLYGON (((-97.71423460944435 30.072890309398073, -97.71460667306826 30.05914641571349, -97.73040650065435 30.059469043844565, -97.7300366801951 30.073212983935136, -97.71423460944435 30.072890309398073)))",1305,120000,0,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.69843264545004 30.072565682548877, -97.69880695219345 30.058821835551186, -97.71460667306826 30.05914641571349, -97.71423460944435 30.072890309398073, -97.69843264545004 30.072565682548877)))",1306,125000,0,24999998.425,19999.99937
"MULTIPOLYGON (((-97.68263078677525 30.072239103364854, -97.68300733659296 30.058495303334958, -97.69880695219345 30.058821835551186, -97.69843264545004 30.072565682548877, -97.68263078677525 30.072239103364854)))",1307,130000,0,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.66682903613017 30.071910571908912, -97.6672078289765 30.05816681912771, -97.68300733659296 30.058495303334958, -97.68263078677525 30.072239103364854, -97.66682903613017 30.071910571908912)))",1308,135000,0,24999998.425,19999.99937
"MULTIPOLYGON (((-97.65102739207782 30.07158008815804, -97.65140842790707 30.057836382906434, -97.6672078289765 30.05816681912771, -97.66682903613017 30.071910571908912, -97.65102739207782 30.07158008815804)))",1309,140000,0,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.63522585732836 30.071247652175895, -97.63560913609426 30.057503994734795, -97.65140842790707 30.057836382906434, -97.65102739207782 30.07158008815804, -97.63522585732836 30.071247652175895)))",1310,145000,0,24999998.425,19999.99937
"MULTIPOLYGON (((-97.87260959408736 30.062284851333406, -97.87295912479718 30.04854052912747, -97.8887577301225 30.048843592043273, -97.88841044237613 30.06258795785105, -97.87260959408736 30.062284851333406)))",1311,070950,7,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.85680884407117 30.061979792550854, -97.85716061770225 30.04823551422776, -97.87295912479718 30.04854052912747, -97.87260959408736 30.062284851333406, -97.85680884407117 30.061979792550854)))",1312,075950,7,25000001.7058,20000.0006823
"MULTIPOLYGON (((-97.8410081950378 30.061672781562212, -97.84136221154745 30.047928547402872, -97.85716061770225 30.04823551422776, -97.85680884407117 30.061979792550854, -97.8410081950378 30.061672781562212)))",1313,080950,7,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.82520764555026 30.06136381834596, -97.82556390489577 30.047619628631324, -97.84136221154745 30.047928547402872, -97.8410081950378 30.061672781562212, -97.82520764555026 30.06136381834596)))",1314,085950,7,25000001.7058,20000.0006823
"MULTIPOLYGON (((-97.80940719831874 30.06105290296161, -97.80976570045686 30.04730875797262, -97.82556390489577 30.047619628631324, -97.82520764555026 30.06136381834596, -97.80940719831874 30.06105290296161)))",1315,090950,6,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.79360685294293 30.060740035408017, -97.79396759783027 30.04699593542561, -97.80976570045686 30.04730875797262, -97.80940719831874 30.06105290296161, -97.79360685294293 30.060740035408017)))",1316,095950,6,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.77780660902272 30.060425215683654, -97.7781695966158 30.046681160988793, -97.79396759783027 30.04699593542561, -97.79360685294293 30.060740035408017, -97.77780660902272 30.060425215683654)))",1317,100950,0,25000001.7058,20000.0006823
"MULTIPOLYGON (((-97.76200646926804 30.06010844384916, -97.76237169952276 30.04636443472274, -97.7781695966158 30.046681160988793, -97.77780660902272 30.060425215683654, -97.76200646926804 30.06010844384916)))",1318,105950,6,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.74620643224198 30.05978971988231, -97.74657390511429 30.04604575660533, -97.76237169952276 30.04636443472274, -97.76200646926804 30.06010844384916, -97.74620643224198 30.05978971988231)))",1319,110950,6,25000001.7058,20000.0006823
"MULTIPOLYGON (((-97.73040650065435 30.059469043844565, -97.73077621609967 30.045725126697906, -97.74657390511429 30.04604575660533, -97.74620643224198 30.05978971988231, -97.73040650065435 30.059469043844565)))",1320,115950,0,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.71460667306826 30.05914641571349, -97.71497863104197 30.04540254497813, -97.73077621609967 30.045725126697906, -97.73040650065435 30.059469043844565, -97.71460667306826 30.05914641571349)))",1321,120950,0,25000001.7058,20000.0006823
"MULTIPOLYGON (((-97.69880695219345 30.058821835551186, -97.69918115265041 30.04507801150805, -97.71497863104197 30.04540254497813, -97.71460667306826 30.05914641571349, -97.69880695219345 30.058821835551186)))",1322,125950,0,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.68300733659296 30.058495303334958, -97.68338377948804 30.044751526264978, -97.69918115265041 30.04507801150805, -97.69880695219345 30.058821835551186, -97.68300733659296 30.058495303334958)))",1323,130950,0,25000001.7058,20000.0006823
"MULTIPOLYGON (((-97.6672078289765 30.05816681912771, -97.667586514264 30.044423089311813, -97.68338377948804 30.044751526264978, -97.68300733659296 30.058495303334958, -97.6672078289765 30.05816681912771)))",1324,135950,0,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.87295912479718 30.04854052912747, -97.87330855621697 30.03479623241063, -97.8891049192154 30.03509925171959, -97.8887577301225 30.048843592043273, -97.87295912479718 30.04854052912747)))",1325,070900,7,24999998.425,19999.99937
"MULTIPOLYGON (((-97.85716061770225 30.04823551422776, -97.8575122914068 30.034491261398742, -97.87330855621697 30.03479623241063, -97.87295912479718 30.04854052912747, -97.85716061770225 30.04823551422776)))",1326,075900,7,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.84136221154745 30.047928547402872, -97.84171612749408 30.03418433874264, -97.8575122914068 30.034491261398742, -97.85716061770225 30.04823551422776, -97.84136221154745 30.047928547402872)))",1327,080900,7,24999998.425,19999.99937
"MULTIPOLYGON (((-97.82556390489577 30.047619628631324, -97.8259200630418 30.03387546442087, -97.84171612749408 30.03418433874264, -97.84136221154745 30.047928547402872, -97.82556390489577 30.047619628631324)))",1328,085900,7,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.76237169952276 30.04636443472274, -97.76273682603241 30.0326204511211, -97.77853248110014 30.03293713181348, -97.7781695966158 30.046681160988793, -97.76237169952276 30.04636443472274)))",1329,105900,0,24999998.425,19999.99937
"MULTIPOLYGON (((-97.74657390511429 30.04604575660533, -97.7469412736052 30.032301818858333, -97.76273682603241 30.0326204511211, -97.76237169952276 30.04636443472274, -97.74657390511429 30.04604575660533)))",1330,110900,0,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.73077621609967 30.045725126697906, -97.73114582652725 30.031981235086548, -97.7469412736052 30.032301818858333, -97.74657390511429 30.04604575660533, -97.73077621609967 30.045725126697906)))",1331,115900,0,24999998.425,19999.99937
"MULTIPOLYGON (((-97.71497863104197 30.04540254497813, -97.71535048336168 30.031658699783303, -97.73114582652725 30.031981235086548, -97.73077621609967 30.045725126697906, -97.71497863104197 30.04540254497813)))",1332,120900,0,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.69918115265041 30.04507801150805, -97.6995552468171 30.031334213010762, -97.71535048336168 30.031658699783303, -97.71497863104197 30.04540254497813, -97.69918115265041 30.04507801150805)))",1333,125900,0,24999998.425,19999.99937
"MULTIPOLYGON (((-97.6472110714022 30.209018284826456, -97.64759319197204 30.195274384190792, -97.66341505154983 30.19560529546301, -97.6630351803409 30.20934924357372, -97.6472110714022 30.209018284826456)))",1067,140050,1,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.68338377948804 30.044751526264978, -97.68376011545661 30.031007774746225, -97.6995552468171 30.031334213010762, -97.69918115265041 30.04507801150805, -97.68338377948804 30.044751526264978)))",1334,130900,0,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.71535048336168 30.031658699783303, -97.71572223012114 30.017914879112855, -97.73151533203033 30.018237367994185, -97.73114582652725 30.031981235086548, -97.71535048336168 30.031658699783303)))",1335,120850,0,25000001.7058,20000.0006823
"MULTIPOLYGON (((-97.6995552468171 30.031334213010762, -97.69992923478785 30.01759043904317, -97.71572223012114 30.017914879112855, -97.71535048336168 30.031658699783303, -97.6995552468171 30.031334213010762)))",1336,125850,0,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.61672270903605 30.16711913555347, -97.61710899847327 30.15337538017874, -97.63292389607625 30.15371005684826, -97.63253985399096 30.167453860275803, -97.61672270903605 30.16711913555347)))",1157,150035,1,25000001.7058,20000.0006823
"MULTIPOLYGON (((-97.60090567498547 30.16678245667562, -97.60129421172762 30.153038749634405, -97.61710899847327 30.15337538017874, -97.61672270903605 30.16711913555347, -97.60090567498547 30.16678245667562)))",1158,155035,1,25000000.0654,20000.0000262
