ENUMBER,CEQR_NUM,the_geom,ULURP_NUM,BOROCODE,TAXBLOCK,TAXLOT,BBL
E-216,07DCP078M,POINT (-73.98023262651476 40.72754986971715),080397ZMM,1,404,23,1004040023
E-216,07DCP078M,POINT (-73.98091633048436 40.727532889801566),080397ZMM,1,404,46,1004040046
E-216,07DCP078M,POINT (-73.98099531793497 40.7275662559112),080397ZMM,1,404,47,1004040047
E-216,07DCP078M,POINT (-73.98107233009509 40.72759878687014),080397ZMM,1,404,48,1004040048
E-216,07DCP078M,POINT (-73.98137032240484 40.72775535110286),080397ZMM,1,404,52,1004040052
E-216,07DCP078M,POINT (-73.98145226260812 40.72778414639301),080397ZMM,1,404,53,1004040053
E-216,07DCP078M,POINT (-73.98169137578715 40.72788258955959),080397ZMM,1,404,56,1004040056
E-216,07DCP078M,POINT (-73.98184367613456 40.72794620130119),080397ZMM,1,404,58,1004040058
E-216,07DCP078M,POINT (-73.98028656203027 40.72839833562506),080397ZMM,1,405,19,1004050019
E-216,07DCP078M,POINT (-73.97977182145789 40.727846745973224),080397ZMM,1,405,39,1004050039
E-216,07DCP078M,POINT (-73.9798668637171 40.727886870391195),080397ZMM,1,405,41,1004050041
E-216,07DCP078M,POINT (-73.97974147863815 40.7290056602354),080397ZMM,1,406,19,1004060019
E-216,07DCP078M,POINT (-73.97928525842434 40.72881302780305),080397ZMM,1,406,24,1004060024
E-216,07DCP078M,POINT (-73.9790023842588 40.7287371546374),080397ZMM,1,406,29,1004060029
E-216,07DCP078M,POINT (-73.97902249237809 40.728409538829666),080397ZMM,1,406,36,1004060036
E-216,07DCP078M,POINT (-73.97946078742561 40.728552416012924),080397ZMM,1,406,45,1004060045
E-216,07DCP078M,POINT (-73.97973010210278 40.72866606831128),080397ZMM,1,406,48,1004060048
E-216,07DCP078M,POINT (-73.98024176511959 40.7288819884616),080397ZMM,1,406,55,1004060055
E-216,07DCP078M,POINT (-73.99023859951635 40.71760295329258),080397ZMM,1,408,4,1004080004
E-216,07DCP078M,POINT (-73.99011662684674 40.71720730380048),080397ZMM,1,408,24,1004080024
E-216,07DCP078M,POINT (-73.98937596212046 40.718595216379356),080397ZMM,1,409,17,1004090017
E-216,07DCP078M,POINT (-73.98945183063024 40.71844817098838),080397ZMM,1,409,20,1004090020
E-216,07DCP078M,POINT (-73.98883220450246 40.72000472392213),080397ZMM,1,410,13,1004100013
E-216,07DCP078M,POINT (-73.9886626310065 40.719953614227585),080397ZMM,1,410,16,1004100016
E-216,07DCP078M,POINT (-73.98891608524369 40.719493437896084),080397ZMM,1,410,24,1004100024
E-216,07DCP078M,POINT (-73.989292344141 40.719209090706826),080397ZMM,1,410,32,1004100032
E-216,07DCP078M,POINT (-73.98938689644135 40.719237360161465),080397ZMM,1,410,33,1004100033
E-216,07DCP078M,POINT (-73.98949170732617 40.719269331570494),080397ZMM,1,410,34,1004100034
E-216,07DCP078M,POINT (-73.98786644700677 40.71976775971265),080397ZMM,1,410,51,1004100051
E-216,07DCP078M,POINT (-73.98778511793631 40.71974308705101),080397ZMM,1,410,52,1004100052
E-216,07DCP078M,POINT (-73.98828119699017 40.71893628272591),080397ZMM,1,410,64,1004100064
E-216,07DCP078M,POINT (-73.98843545552631 40.718983120333995),080397ZMM,1,410,67,1004100067
E-216,07DCP078M,POINT (-73.9885302722211 40.71897722247445),080397ZMM,1,410,68,1004100068
E-216,07DCP078M,POINT (-73.98861498541707 40.71900295214558),080397ZMM,1,410,69,1004100069
E-216,07DCP078M,POINT (-73.98835995745092 40.721268966581334),080397ZMM,1,411,12,1004110012
E-216,07DCP078M,POINT (-73.98818663131863 40.72117868094681),080397ZMM,1,411,15,1004110015
E-216,07DCP078M,POINT (-73.98811013511227 40.72115552457302),080397ZMM,1,411,16,1004110016
E-216,07DCP078M,POINT (-73.98803420723634 40.72105240745779),080397ZMM,1,411,19,1004110019
E-216,07DCP078M,POINT (-73.9879779380671 40.720304902045946),080397ZMM,1,411,41,1004110041
E-216,07DCP078M,POINT (-73.9881999494987 40.72154412620314),080397ZMM,1,412,2,1004120002
E-216,07DCP078M,POINT (-73.98750441681871 40.72218183237028),080397ZMM,1,412,21,1004120021
E-216,07DCP078M,POINT (-73.98667456056432 40.72203195037111),080397ZMM,1,412,61,1004120061
E-216,07DCP078M,POINT (-73.98707696819967 40.72136120489544),080397ZMM,1,412,72,1004120072
E-216,07DCP078M,POINT (-73.99165522475563 40.71771767529899),080397ZMM,1,413,25,1004130025
E-216,07DCP078M,POINT (-73.99178395979612 40.71775632634258),080397ZMM,1,413,26,1004130026
E-216,07DCP078M,POINT (-73.99200128389575 40.71782204015405),080397ZMM,1,413,29,1004130029
E-216,07DCP078M,POINT (-73.99072151928006 40.71973996892179),080397ZMM,1,415,3,1004150003
E-216,07DCP078M,POINT (-73.99067587071254 40.72015137931421),080397ZMM,1,415,10,1004150010
E-216,07DCP078M,POINT (-73.99013769797716 40.72045666398865),080397ZMM,1,415,23,1004150023
E-216,07DCP078M,POINT (-73.99029288897816 40.720221046211556),080397ZMM,1,415,27,1004150027
E-216,07DCP078M,POINT (-73.99050835092187 40.71980372204389),080397ZMM,1,415,36,1004150036
E-216,07DCP078M,POINT (-73.9898125021911 40.719450622220776),080397ZMM,1,415,77,1004150077
E-216,07DCP078M,POINT (-73.9897529881183 40.721273992357986),080397ZMM,1,416,23,1004160023
E-216,07DCP078M,POINT (-73.98989664115024 40.72099181506515),080397ZMM,1,416,28,1004160028
E-216,07DCP078M,POINT (-73.98892747393045 40.721400028690006),080397ZMM,1,416,53,1004160053
E-216,07DCP078M,POINT (-73.98872860311499 40.7213401435171),080397ZMM,1,416,56,1004160056
E-216,07DCP078M,POINT (-73.98936812137703 40.722711384921354),080397ZMM,1,417,10,1004170010
E-216,07DCP078M,POINT (-73.98929791204193 40.72284008732336),080397ZMM,1,417,12,1004170012
E-216,07DCP078M,POINT (-73.98920590293872 40.72281223138208),080397ZMM,1,417,13,1004170013
E-216,07DCP078M,POINT (-73.98854044706641 40.72194498818888),080397ZMM,1,417,64,1004170064
E-216,07DCP078M,POINT (-73.99253860973931 40.718451087833905),080397ZMM,1,418,35,1004180035
E-216,07DCP078M,POINT (-73.9923238067243 40.71855701960318),080397ZMM,1,418,39,1004180039
E-216,07DCP078M,POINT (-73.99202964343469 40.718467711355736),080397ZMM,1,418,43,1004180043
E-216,07DCP078M,POINT (-73.99231554814948 40.71791875021628),080397ZMM,1,418,51,1004180051
E-216,07DCP078M,POINT (-73.99237066345522 40.7179354799541),080397ZMM,1,418,52,1004180052
E-216,07DCP078M,POINT (-73.99242462606267 40.71795187820198),080397ZMM,1,418,53,1004180053
E-216,07DCP078M,POINT (-73.992495678371 40.71797345006906),080397ZMM,1,418,54,1004180054
E-216,07DCP078M,POINT (-73.99258058591649 40.71799922456541),080397ZMM,1,418,55,1004180055
E-216,07DCP078M,POINT (-73.99283741912228 40.71807722229144),080397ZMM,1,418,58,1004180058
E-216,07DCP078M,POINT (-73.9920066264798 40.71940989881039),080397ZMM,1,419,49,1004190049
E-216,07DCP078M,POINT (-73.99198726571339 40.71886902154493),080397ZMM,1,419,73,1004190073
E-216,07DCP078M,POINT (-73.99211288465452 40.71890644730426),080397ZMM,1,419,75,1004190075
E-216,07DCP078M,POINT (-73.99030553928087 40.721797908932615),080397ZMM,1,421,60,1004210060
E-216,07DCP078M,POINT (-73.98998626566636 40.72301917051159),080397ZMM,1,422,49,1004220049
E-216,07DCP078M,POINT (-73.98982956781552 40.72296513612046),080397ZMM,1,422,53,1004220053
E-216,07DCP078M,POINT (-73.99389786549716 40.71903244522463),080397ZMM,1,423,16,1004230016
E-216,07DCP078M,POINT (-73.99380216527013 40.71902361421564),080397ZMM,1,423,17,1004230017
E-216,07DCP078M,POINT (-73.99363188860818 40.718972553219125),080397ZMM,1,423,19,1004230019
E-216,07DCP078M,POINT (-73.99386170930843 40.7188115563403),080397ZMM,1,423,21,1004230021
E-216,07DCP078M,POINT (-73.9939466667043 40.71835816131122),080397ZMM,1,423,26,1004230026
E-216,07DCP078M,POINT (-73.99409991416198 40.71843860191196),080397ZMM,1,423,28,1004230028
E-216,07DCP078M,POINT (-73.99418842674915 40.718465115624674),080397ZMM,1,423,29,1004230029
E-216,07DCP078M,POINT (-73.99389552622534 40.718457153466936),080397ZMM,1,423,126,1004230126
E-216,07DCP078M,POINT (-73.99335887446757 40.71980677097066),080397ZMM,1,424,27,1004240027
E-216,07DCP078M,POINT (-73.99351803140657 40.7195742738242),080397ZMM,1,424,31,1004240031
E-216,07DCP078M,POINT (-73.99349245435435 40.719322049494885),080397ZMM,1,424,35,1004240035
E-216,07DCP078M,POINT (-73.9936122153412 40.71935785957109),080397ZMM,1,424,37,1004240037
E-216,07DCP078M,POINT (-73.99277000190402 40.72098438873175),080397ZMM,1,425,28,1004250028
E-216,07DCP078M,POINT (-73.99282331510382 40.720889170380126),080397ZMM,1,425,30,1004250030
E-216,07DCP078M,POINT (-73.99285641116727 40.72080641290269),080397ZMM,1,425,31,1004250031
E-216,07DCP078M,POINT (-73.99288270801217 40.720740598083474),080397ZMM,1,425,32,1004250032
E-216,07DCP078M,POINT (-73.99296583670679 40.72028460130899),080397ZMM,1,425,38,1004250038
E-216,07DCP078M,POINT (-73.99305434653122 40.720311393243755),080397ZMM,1,425,39,1004250039
E-216,07DCP078M,POINT (-73.99214749972197 40.72240474503489),080397ZMM,1,426,24,1004260024
E-216,07DCP078M,POINT (-73.99209598370369 40.722238267931296),080397ZMM,1,426,27,1004260027
E-216,07DCP078M,POINT (-73.99227778800065 40.72188777766758),080397ZMM,1,426,33,1004260033
E-216,07DCP078M,POINT (-73.99235381177844 40.72172602782113),080397ZMM,1,426,35,1004260035
E-216,07DCP078M,POINT (-73.99239937981861 40.72162800407343),080397ZMM,1,426,37,1004260037
E-216,07DCP078M,POINT (-73.9924604534886 40.72149314417906),080397ZMM,1,426,38,1004260038
E-216,07DCP078M,POINT (-73.98785702034517 40.72353949965426),080397ZMM,1,429,7,1004290007
E-216,07DCP078M,POINT (-73.98781692783321 40.723593683565866),080397ZMM,1,429,8,1004290008
E-216,07DCP078M,POINT (-73.98762972799994 40.72355944065035),080397ZMM,1,429,12,1004290012
E-216,07DCP078M,POINT (-73.98725206982306 40.72337003765699),080397ZMM,1,429,18,1004290018
E-216,07DCP078M,POINT (-73.98710217627809 40.723306845731734),080397ZMM,1,429,20,1004290020
E-216,07DCP078M,POINT (-73.98654185003107 40.72307364513417),080397ZMM,1,429,28,1004290028
E-216,07DCP078M,POINT (-73.98629463124172 40.72270843870642),080397ZMM,1,429,39,1004290039
E-216,07DCP078M,POINT (-73.98632695318159 40.722664013216324),080397ZMM,1,429,40,1004290040
E-216,07DCP078M,POINT (-73.98634000814431 40.72261378254996),080397ZMM,1,429,41,1004290041
E-216,07DCP078M,POINT (-73.9865016986967 40.72271309088642),080397ZMM,1,429,43,1004290043
E-216,07DCP078M,POINT (-73.98575842955782 40.72650503016152),080397ZMM,1,434,3,1004340003
E-216,07DCP078M,POINT (-73.98408640569723 40.72579738846703),080397ZMM,1,434,34,1004340034
E-216,07DCP078M,POINT (-73.98412860810355 40.72573916107439),080397ZMM,1,434,35,1004340035
E-216,07DCP078M,POINT (-73.98470549786083 40.726016430232676),080397ZMM,1,434,42,1004340042
E-216,07DCP078M,POINT (-73.98498375587806 40.726237044733125),080397ZMM,1,434,46,1004340046
E-216,07DCP078M,POINT (-73.98514707149019 40.72620271600104),080397ZMM,1,434,48,1004340048
E-216,07DCP078M,POINT (-73.98556908660782 40.72638074625775),080397ZMM,1,434,54,1004340054
E-216,07DCP078M,POINT (-73.98451977439508 40.727023380624274),080397ZMM,1,435,16,1004350016
E-216,07DCP078M,POINT (-73.98361032060815 40.72644399520022),080397ZMM,1,435,34,1004350034
E-216,07DCP078M,POINT (-73.9836535161271 40.726384304801044),080397ZMM,1,435,35,1004350035
E-216,07DCP078M,POINT (-73.98419222819595 40.72656754714148),080397ZMM,1,435,42,1004350042
E-216,07DCP078M,POINT (-73.98459264928258 40.726734056890486),080397ZMM,1,435,48,1004350048
E-216,07DCP078M,POINT (-73.98471427412139 40.726788472844056),080397ZMM,1,435,49,1004350049
E-216,07DCP078M,POINT (-73.9848366337556 40.726839782009776),080397ZMM,1,435,52,1004350052
E-216,07DCP078M,POINT (-73.98455031585195 40.727846627194616),080397ZMM,1,436,8,1004360008
E-216,07DCP078M,POINT (-73.98347254171355 40.727356294575316),080397ZMM,1,436,25,1004360025
E-216,07DCP078M,POINT (-73.98359360385973 40.72818265117052),080397ZMM,1,437,15,1004370015
E-216,07DCP078M,POINT (-73.98262594605681 40.727836651730826),080397ZMM,1,437,25,1004370025
E-216,07DCP078M,POINT (-73.983045218665 40.72765607306733),080397ZMM,1,437,33,1004370033
E-216,07DCP078M,POINT (-73.98375902817214 40.72795506473154),080397ZMM,1,437,43,1004370043
E-216,07DCP078M,POINT (-73.98381264492463 40.72910807010508),080397ZMM,1,438,8,1004380008
E-216,07DCP078M,POINT (-73.98364360403289 40.728993036857304),080397ZMM,1,438,10,1004380010
E-216,07DCP078M,POINT (-73.98356615819748 40.72896022660413),080397ZMM,1,438,11,1004380011
E-216,07DCP078M,POINT (-73.98348868403264 40.728927400986045),080397ZMM,1,438,12,1004380012
E-216,07DCP078M,POINT (-73.98245742062878 40.728490492780466),080397ZMM,1,438,25,1004380025
E-216,07DCP078M,POINT (-73.98299933146976 40.730252777526594),080397ZMM,1,440,6,1004400006
E-216,07DCP078M,POINT (-73.98178462103638 40.72986336138571),080397ZMM,1,440,26,1004400026
E-216,07DCP078M,POINT (-73.98155552991804 40.72976697140486),080397ZMM,1,440,29,1004400029
E-216,07DCP078M,POINT (-73.9812565249591 40.72967983584084),080397ZMM,1,440,32,1004400032
E-216,07DCP078M,POINT (-73.98207894014183 40.7295973343067),080397ZMM,1,440,44,1004400044
E-216,07DCP078M,POINT (-73.9901326889492 40.724662453161436),080397ZMM,1,443,8,1004430008
E-216,07DCP078M,POINT (-73.9894978534168 40.72429505319684),080397ZMM,1,443,16,1004430016
E-216,07DCP078M,POINT (-73.989302403663 40.72430888233359),080397ZMM,1,443,19,1004430019
E-216,07DCP078M,POINT (-73.98861676337751 40.72397692490973),080397ZMM,1,443,29,1004430029
E-216,07DCP078M,POINT (-73.98855512489119 40.72362717901058),080397ZMM,1,443,36,1004430036
E-216,07DCP078M,POINT (-73.98858568529359 40.72358514807163),080397ZMM,1,443,37,1004430037
E-216,07DCP078M,POINT (-73.9888827200035 40.723754322495125),080397ZMM,1,443,44,1004430044
E-216,07DCP078M,POINT (-73.98929810152633 40.7238860955523),080397ZMM,1,443,49,1004430049
E-216,07DCP078M,POINT (-73.98990681934919 40.72504461416308),080397ZMM,1,444,3,1004440003
E-216,07DCP078M,POINT (-73.98976486358433 40.72517071973301),080397ZMM,1,444,5,1004440005
E-216,07DCP078M,POINT (-73.98952173995691 40.7252704049327),080397ZMM,1,444,12,1004440012
E-216,07DCP078M,POINT (-73.98911119387462 40.725016838407754),080397ZMM,1,444,20,1004440020
E-216,07DCP078M,POINT (-73.9890504975894 40.72499117354494),080397ZMM,1,444,21,1004440021
E-216,07DCP078M,POINT (-73.9881614821218 40.72415834151448),080397ZMM,1,444,42,1004440042
E-216,07DCP078M,POINT (-73.98951068583128 40.72563809438369),080397ZMM,1,445,2,1004450002
E-216,07DCP078M,POINT (-73.98940754541543 40.725667705385305),080397ZMM,1,445,3,1004450003
E-216,07DCP078M,POINT (-73.98866342258665 40.7256258896279),080397ZMM,1,445,16,1004450016
E-216,07DCP078M,POINT (-73.98860504341074 40.72560102531306),080397ZMM,1,445,17,1004450017
E-216,07DCP078M,POINT (-73.98940121954692 40.72555065213511),080397ZMM,1,445,64,1004450064
E-216,07DCP078M,POINT (-73.98896305512753 40.726274880457495),080397ZMM,1,446,3,1004460003
E-216,07DCP078M,POINT (-73.98892167716726 40.72633149778564),080397ZMM,1,446,4,1004460004
E-216,07DCP078M,POINT (-73.9888366419188 40.726447841632485),080397ZMM,1,446,6,1004460006
E-216,07DCP078M,POINT (-73.98879380984206 40.726506442593596),080397ZMM,1,446,7,1004460007
E-216,07DCP078M,POINT (-73.98704521186436 40.725771995818675),080397ZMM,1,446,29,1004460029
E-216,07DCP078M,POINT (-73.98843713610106 40.726999410739566),080397ZMM,1,447,5,1004470005
E-216,07DCP078M,POINT (-73.9867316839576 40.72620491403813),080397ZMM,1,447,32,1004470032
E-216,07DCP078M,POINT (-73.98798289816143 40.727546707010326),080397ZMM,1,448,4,1004480004
E-216,07DCP078M,POINT (-73.98710646576984 40.7273262694039),080397ZMM,1,448,16,1004480016
E-216,07DCP078M,POINT (-73.98694938607154 40.72726016966727),080397ZMM,1,448,18,1004480018
E-216,07DCP078M,POINT (-73.9869556060169 40.726965912891984),080397ZMM,1,448,40,1004480040
E-216,07DCP078M,POINT (-73.987191770909 40.727065152969516),080397ZMM,1,448,42,1004480042
E-216,07DCP078M,POINT (-73.98734545328578 40.7271181928245),080397ZMM,1,448,45,1004480045
E-216,07DCP078M,POINT (-73.98741078824577 40.72714564569539),080397ZMM,1,448,46,1004480046
E-216,07DCP078M,POINT (-73.9874750615658 40.72717264905972),080397ZMM,1,448,47,1004480047
E-216,07DCP078M,POINT (-73.98753640195903 40.7271984273786),080397ZMM,1,448,48,1004480048
E-216,07DCP078M,POINT (-73.98767367204923 40.72725610804038),080397ZMM,1,448,50,1004480050
E-216,07DCP078M,POINT (-73.9877523157883 40.72728915430077),080397ZMM,1,448,51,1004480051
E-216,07DCP078M,POINT (-73.98750945264887 40.72819635028936),080397ZMM,1,449,5,1004490005
E-216,07DCP078M,POINT (-73.98749829017898 40.72837309822755),080397ZMM,1,449,7,1004490007
E-216,07DCP078M,POINT (-73.98706269542292 40.728091507858444),080397ZMM,1,449,13,1004490013
E-216,07DCP078M,POINT (-73.98698420377961 40.728058453943866),080397ZMM,1,449,14,1004490014
E-216,07DCP078M,POINT (-73.98651320744672 40.72785218503551),080397ZMM,1,449,20,1004490020
E-216,07DCP078M,POINT (-73.98627441986464 40.727759556600965),080397ZMM,1,449,23,1004490023
E-216,07DCP078M,POINT (-73.98561213008891 40.72759260876875),080397ZMM,1,449,30,1004490030
E-216,07DCP078M,POINT (-73.9861306519161 40.7273865234115),080397ZMM,1,449,41,1004490041
E-216,07DCP078M,POINT (-73.98620952936801 40.72741980848757),080397ZMM,1,449,42,1004490042
E-216,07DCP078M,POINT (-73.98652602943056 40.727553498576754),080397ZMM,1,449,46,1004490046
E-216,07DCP078M,POINT (-73.98668713639668 40.72761355153682),080397ZMM,1,449,48,1004490048
E-216,07DCP078M,POINT (-73.98739810854691 40.72791513268924),080397ZMM,1,449,57,1004490057
E-216,07DCP078M,POINT (-73.98696823872031 40.728949763033825),080397ZMM,1,450,8,1004500008
E-216,07DCP078M,POINT (-73.98599228947727 40.72843103559688),080397ZMM,1,450,22,1004500022
E-216,07DCP078M,POINT (-73.98590705472064 40.728407215746365),080397ZMM,1,450,23,1004500023
E-216,07DCP078M,POINT (-73.98560411195399 40.7279693302128),080397ZMM,1,450,36,1004500036
E-216,07DCP078M,POINT (-73.98568059777722 40.7280015428436),080397ZMM,1,450,37,1004500037
E-216,07DCP078M,POINT (-73.98576005098198 40.72803499489042),080397ZMM,1,450,38,1004500038
E-216,07DCP078M,POINT (-73.9858417969175 40.72806941341008),080397ZMM,1,450,39,1004500039
E-216,07DCP078M,POINT (-73.98623577594442 40.728237808585824),080397ZMM,1,450,44,1004500044
E-216,07DCP078M,POINT (-73.98631505435254 40.72827207158599),080397ZMM,1,450,45,1004500045
E-216,07DCP078M,POINT (-73.9863894526626 40.728310683411806),080397ZMM,1,450,46,1004500046
E-216,07DCP078M,POINT (-73.98655196272371 40.72837141840556),080397ZMM,1,450,48,1004500048
E-216,07DCP078M,POINT (-73.98686171811359 40.7285125881923),080397ZMM,1,450,52,1004500052
E-216,07DCP078M,POINT (-73.986673654417 40.72935159209193),080397ZMM,1,451,4,1004510004
E-216,07DCP078M,POINT (-73.98627704199608 40.72931627258673),080397ZMM,1,451,15,1004510015
E-216,07DCP078M,POINT (-73.98556557893221 40.72901673046543),080397ZMM,1,451,24,1004510024
E-216,07DCP078M,POINT (-73.98579553140658 40.728813570092505),080397ZMM,1,451,47,1004510047
E-216,07DCP078M,POINT (-73.98585081250063 40.72883684424123),080397ZMM,1,451,48,1004510048
E-216,07DCP078M,POINT (-73.9852038851249 40.729650031160475),080397ZMM,1,452,20,1004520020
E-216,07DCP078M,POINT (-73.98451779947413 40.72924702460314),080397ZMM,1,452,33,1004520033
E-216,07DCP078M,POINT (-73.98455871294226 40.729190845563835),080397ZMM,1,452,34,1004520034
E-216,07DCP078M,POINT (-73.98354680353044 40.7305354591222),080397ZMM,1,454,39,1004540039
E-216,07DCP078M,POINT (-73.98358211515796 40.730487022210745),080397ZMM,1,454,40,1004540040
E-216,07DCP078M,POINT (-73.98507389011408 40.730917834861785),080397ZMM,1,454,65,1004540065
E-216,07DCP078M,POINT (-73.98516804037399 40.730957547740765),080397ZMM,1,454,66,1004540066
E-216,07DCP078M,POINT (-73.985312449286 40.7309358279781),080397ZMM,1,454,68,1004540068
E-216,07DCP078M,POINT (-73.99092835301249 40.72460486620166),080397ZMM,1,457,33,1004570033
E-216,07DCP078M,POINT (-73.9903790017348 40.72561238413586),080397ZMM,1,458,23,1004580023
E-216,07DCP078M,POINT (-73.99023338329407 40.72555322554157),080397ZMM,1,458,25,1004580025
E-216,07DCP078M,POINT (-73.99067302840392 40.72528047888725),080397ZMM,1,458,35,1004580035
E-216,07DCP078M,POINT (-73.99063427859502 40.726443815418016),080397ZMM,1,459,18,1004590018
E-216,07DCP078M,POINT (-73.9903962315068 40.72634167269172),080397ZMM,1,459,21,1004590021
E-216,07DCP078M,POINT (-73.990226294985 40.72629101466916),080397ZMM,1,459,23,1004590023
E-216,07DCP078M,POINT (-73.9901794467882 40.72706461177452),080397ZMM,1,460,23,1004600023
