InspectionID,CSNumber,MW,OvCond,isClosed,isOfficially,HandDryersAm,ChangingTablesAm,MirrorsAm,UrinalsAm,UrinalsComm,ToiletsAm,ToiletsComm,SinksAm,SinksComm,ToiletPaperDispAm,ToiletPaperDispComm,SoapDispAm,SoapDispComm,PaperTowelDispAm,PaperTowelDispComm,Comm
55844,1,M1,A,0,0,0,0,0,1,Stainless Steel,2,Stainless Steel,1,Stainless Steel,2,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,Bulletin Board not present.
55846,1,M1,A,0,0,0,0,0,1,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,Standard,1,Stainless Steel,1,Stainless Steel,No Bulletin Board Present.
55859,1,M1,U,0,0,0,0,0,4,Porcelain,3,Porcelain,4,Porcelain,3,Tamper Proof Stainless Steel,2,Stainless Steel,1,Stainless Steel,No bulletin board present at site.
55880,1,M1,A,0,0,1,1,3,3,Stainless Steel,4,Stainless Steel,3,Stainless Steel,4,Tamper Proof Stainless Steel,2,Stainless Steel,1,Stainless Steel,No bulletin board present.
55884,1,M1,A,0,0,0,0,0,2,Porcelain,2,Porcelain,3,Porcelain,2,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,"Bulletin board present, in good condition, and contained relevant information."
55893,1,M1,A,0,0,0,0,0,2,Porcelain,2,Porcelain,1,Porcelain,2,Standard,1,Soap Globe,1,Stainless Steel,No BB present.
55912,1,M1,U,0,0,0,0,0,1,Porcelain,1,Porcelain,1,Porcelain,1,Fully Enclosed (Big Giant Roll),1,Soap Globe,1,Metal-Painted White,Bulletin board present and in good condition. Board has up-to-date information.
55914,1,M1,A,0,0,0,0,1,1,Stainless Steel,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,No bulletin board present.
55918,1,M1,A,0,0,0,0,0,1,Porcelain,1,Porcelain,1,Porcelain,1,Standard,1,Stainless Steel,1,Stainless Steel,No BB present.
55928,1,M1,A,0,0,0,0,0,1,Porcelain,1,Porcelain,1,Porcelain,1,2-ply or more,1,Stainless Steel,1,Stainless Steel,No bulletin board present at site.
55930,1,M1,U,0,0,0,0,0,1,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,2-ply or more,1,Stainless Steel,1,Stainless Steel,No bulletin board present at site.
55958,1,M1,A,0,0,0,0,0,1,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,Standard,1,Stainless Steel,1,Metal-Painted White,BB present w/ info but scratched.
55960,1,M1,A,0,0,0,0,1,1,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,Standard,1,Stainless Steel,1,Metal-Painted White,No BB present.
55987,1,M1,U,0,0,0,0,0,1,Porcelain,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,BB is present & in good condition. It is stickered & material is out of date.
56018,1,M1,A,0,0,0,0,0,1,Porcelain,1,Stainless Steel,1,Stainless Steel,1,Tamper Proof Stainless Steel,1,Stainless Steel,1,Metal-Painted White,"Bulletin board present, information is not up to date"
56019,1,M1,A,0,0,0,0,0,1,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,Tamper Proof Stainless Steel,1,Stainless Steel,1,Metal-Painted White,No Bulletin Board present.
88780,1,M1,N,1,1,0,0,0,,,,,,,,,,,,,
56081,1,M1,A,0,0,0,0,0,1,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,Tamper Proof Stainless Steel,1,Other,1,Stainless Steel,"BB present, in good shape w/ postings."
56099,1,M1,A,0,0,0,0,0,2,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,Standard,1,Stainless Steel,1,Stainless Steel,Bulletin board present with life guard info only.
56101,1,M1,A,0,0,0,0,0,2,Stainless Steel,2,Stainless Steel,1,Stainless Steel,2,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,"Bulletin board present, in good condition with up-to-date information."
56134,1,M1,A,0,0,0,0,0,1,Stainless Steel,1,Stainless Steel,1,Porcelain,1,Fully Enclosed (Big Giant Roll),1,Soap Globe,1,Stainless Steel,Bulletin board present with current literature.
56136,1,M1,A,0,0,0,0,0,1,Porcelain,1,Stainless Steel,1,Porcelain,1,Fully Enclosed (Big Giant Roll),1,Soap Globe,1,Metal-Painted White,Bullletin board present with current literature.
56155,1,M1,A,0,0,0,0,0,1,Porcelain,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Soap Globe,1,Metal-Painted White,"BB present, in good condition with up to date info."
56185,1,M1,U,0,0,0,0,0,1,Stainless Steel,1,Stainless Steel,1,Porcelain,1,Fully Enclosed (Big Giant Roll),1,Stainless Steel,1,Stainless Steel,No Bulletin Board present.
56201,1,M1,U,0,0,1,0,0,2,Stainless Steel,1,Stainless Steel,2,Stainless Steel,1,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,"BB present & in good condition, material out of date."
56209,1,M1,A,0,0,0,0,1,1,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,Fully Enclosed (Big Giant Roll),1,Stainless Steel,1,Stainless Steel,Bulletin board with no info.
56216,1,M1,A,0,0,0,0,0,2,Porcelain,1,Porcelain,1,Porcelain,1,Standard,1,Stainless Steel,1,Metal-Painted White,No BB.
56227,1,M1,A,0,0,0,0,0,1,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,2-ply or more,1,Stainless Steel,1,Metal-Painted White,Bulletin board is present and in good condition. Board has up-to-date information.
56235,1,M1,A,0,0,0,0,0,2,Porcelain,1,Porcelain,1,Porcelain,1,Fully Enclosed (Big Giant Roll),1,Stainless Steel,1,Stainless Steel,Bulletin Board Not Present.
56244,1,M1,A,0,0,0,0,0,1,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,Bulletin board present. Not up-to-date.
56285,1,M1,A,0,0,0,0,0,2,Porcelain,1,Porcelain,1,Porcelain,1,Fully Enclosed (Big Giant Roll),1,Soap Globe,1,Metal-Painted White,No BB present.
56323,1,M1,A,0,0,0,0,0,1,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,Bulletin board is present. Board is not in good condition and does not have any information.
56325,1,M1,A,0,0,0,0,0,1,Porcelain,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,1,Metal-Painted White,BB present and in good shape.
56327,1,M1,A,0,0,0,0,0,1,Porcelain,1,Porcelain,1,Porcelain,1,Fully Enclosed (Big Giant Roll),1,Stainless Steel,1,Metal-Painted White,BB present and in good shape.  Stall not rated due to patron use.
56328,1,M1,A,0,0,0,0,0,1,Porcelain,1,Porcelain,1,Porcelain,1,Standard,1,Stainless Steel,1,Stainless Steel,No bulletin board present
56330,1,M1,A,0,0,0,0,0,1,Porcelain,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,No bulletin board present.
56334,1,M1,A,0,0,0,0,0,3,Porcelain,2,Porcelain,1,Porcelain,2,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,"Bulletin board present, in good condition, and contained relevant information."
56338,1,M1,A,0,0,0,0,0,1,Stainless Steel,1,Porcelain,1,Stainless Steel,1,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,Bulletin board present with some info.
56339,1,M1,A,0,0,0,0,0,2,Porcelain,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,No bulletin board.
56343,1,M1,A,0,0,0,0,0,1,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,Standard,1,Stainless Steel,1,Stainless Steel,No Bulletin Board Present.
56344,1,M1,N,1,1,0,0,0,1,Porcelain,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,Comfort Station Closed. No Bulletin Board present.
56360,1,M1,A,0,0,0,0,0,1,Porcelain,1,Porcelain,1,Porcelain,1,Fully Enclosed (Big Giant Roll),1,Soap Globe,1,Metal-Painted White,"Bulletin board present, in good condition, and contained relevant information."
56363,1,M1,A,0,0,0,0,0,1,Porcelain,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,Bulletin board not present at site.
56364,1,M1,A,0,0,0,0,0,2,Porcelain,3,Porcelain,2,Porcelain,3,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,No bulletin board present at site.
56365,1,M1,A,0,0,0,0,0,2,Stainless Steel,2,Stainless Steel,1,Stainless Steel,2,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,Bulletin board not present at site.
56381,1,M1,A,0,0,1,0,0,2,Porcelain,1,Porcelain,1,Porcelain,1,Standard,1,Stainless Steel,1,Metal-Painted White,Bulletin board present. No materials posted within.
52169,1,W1,,0,0,0,0,0,,,,,,,,,,,,,
56385,1,M1,A,0,0,1,0,1,1,Porcelain,1,Porcelain,1,Porcelain,1,2-ply or more,1,Stainless Steel,1,Metal-Painted White,No bulletin board.
56398,1,M1,A,0,0,0,0,2,2,Stainless Steel,2,Stainless Steel,2,Stainless Steel,2,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,No BB present.
56406,1,M1,A,0,0,2,1,7,7,Porcelain,8,Porcelain,9,Porcelain,8,Tamper Proof Stainless Steel,5,Other,2,Stainless Steel,Bulletin board with up-to-date info.
56412,1,M1,U,0,0,0,0,0,2,Porcelain,1,Porcelain,1,Stainless Steel,1,Fully Enclosed (Big Giant Roll),1,Soap Globe,1,Stainless Steel,No Bulletin Board Present.
56415,1,M1,U,0,0,0,0,0,1,Porcelain,1,Porcelain,1,Porcelain,1,Fully Enclosed (Big Giant Roll),1,Stainless Steel,1,Stainless Steel,"Bulletin Board Present, but taped up. Bar Soap Present"
56453,1,M1,A,0,0,0,0,0,1,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,Standard,1,Stainless Steel,1,Stainless Steel,No BB present.
56466,1,M1,A,0,0,0,0,0,1,Porcelain,1,Porcelain,1,Porcelain,1,Fully Enclosed (Big Giant Roll),1,Soap Globe,1,Metal-Painted White,"BB present, in good shape and with proper info."
56473,1,M1,A,0,0,0,0,0,2,Porcelain,2,Porcelain,1,Porcelain,2,Fully Enclosed (Big Giant Roll),1,Soap Globe,1,Metal-Painted White,No bulletin board present.
56475,1,M1,A,0,0,0,0,0,2,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,Tamper Proof Stainless Steel,1,Soap Globe,1,Metal-Painted White,No bulletin board present.
56492,1,M1,U,0,0,0,0,0,1,Porcelain,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,No bulletin board present at site.
56494,1,M1,U,0,0,0,0,0,1,Porcelain,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,No bulletin board present at site.
56513,1,M1,A,0,0,0,0,0,1,Porcelain,1,Stainless Steel,1,Porcelain,1,Fully Enclosed (Big Giant Roll),1,Stainless Steel,1,Metal-Painted White,Bulletin Board Present. Not up to date.
56522,1,M1,A,0,0,0,0,0,1,Porcelain,1,Porcelain,1,Porcelain,1,Standard,1,Stainless Steel,1,Stainless Steel,"Bulletin board present, in good condition, and contained relevant information."
56545,1,M1,A,0,0,0,0,1,1,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,Fully Enclosed (Big Giant Roll),1,Soap Globe,1,Stainless Steel,Bulletin board present with up to date material.
56633,1,M1,A,0,0,1,0,0,1,Porcelain,1,Porcelain,1,Porcelain,1,Standard,1,Soap Globe,1,Metal-Painted White,BB damaged.
56643,1,M1,U,0,0,0,0,0,1,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,No bulletin board present.
56644,1,M1,U,0,0,0,0,0,1,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,No bulletin board present.
56669,1,M1,A,0,0,0,0,0,1,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,Bulletin board present and up to date.
56686,1,M1,U,0,0,0,0,0,1,Porcelain,1,Porcelain,1,Porcelain,2,Fully Enclosed (Big Giant Roll),1,Soap Globe,1,Metal-Painted White,No BB present.
56688,1,M1,A,0,0,0,0,0,2,Porcelain,1,Porcelain,1,Porcelain,1,Fully Enclosed (Big Giant Roll),1,Stainless Steel,1,Stainless Steel,No BB present.
56711,1,M1,A,0,0,0,0,1,1,Porcelain,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,1,Metal-Painted White,"Bulletin board is present and in good condition, contains no dated material."
56715,1,M1,A,0,0,0,0,0,1,Porcelain,1,Porcelain,1,Porcelain,1,2-ply or more,1,Stainless Steel,1,Stainless Steel,Bulletin board present without any materials or plastic cover.
56738,1,M1,A,0,0,0,0,1,1,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,2-ply or more,1,Stainless Steel,1,Stainless Steel,No Bulletin Board Present.
56739,1,M1,A,0,0,0,0,1,1,Porcelain,1,Porcelain,1,Porcelain,1,2-ply or more,1,Stainless Steel,1,Stainless Steel,Bulletin Board Present. Not Up To Date
56740,1,M1,A,0,0,0,0,0,1,Porcelain,1,Porcelain,1,Porcelain,1,2-ply or more,1,Soap Globe,1,Stainless Steel,No BB.
56743,1,M1,A,0,0,0,0,0,1,Stainless Steel,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,Bulletin board present with general materials.
44711,1,W1,A,0,0,,,,,,,,,,,,,,,,
56763,1,M1,A,0,0,0,0,0,1,Porcelain,1,Porcelain,1,Porcelain,1,Standard,1,Stainless Steel,1,Stainless Steel,No bulletin board.
56764,1,M1,A,0,0,0,0,0,1,Porcelain,1,Porcelain,1,Porcelain,1,Standard,1,Stainless Steel,1,Stainless Steel,No bulletin board.
56765,1,M1,A,0,0,0,0,0,1,Porcelain,1,Porcelain,1,Porcelain,1,Standard,1,Stainless Steel,1,Stainless Steel,No bulletin board.
56773,1,M1,A,0,0,0,0,0,3,Porcelain,2,Porcelain,1,Porcelain,2,2-ply or more,1,Soap Globe,1,Metal-Painted White,No Bulletin Board Present.
56786,1,M1,A,0,0,0,0,1,1,Porcelain,1,Stainless Steel,1,Stainless Steel,1,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,"Bulletin board present, in good condition, and contained relevant information."
56792,1,M1,A,0,0,0,0,0,2,Stainless Steel,2,Stainless Steel,1,Stainless Steel,2,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,No bulletin board.
56803,1,M1,N,1,1,0,0,0,2,Porcelain,1,Porcelain,1,Porcelain,1,Standard,1,Stainless Steel,1,Stainless Steel,No BB.
100706,1,W1,N,1,1,,,,,,,,1,,,,,,,,CS area under reconstruction.
56806,1,M1,A,0,0,0,0,0,1,Porcelain,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Soap Globe,1,Metal-Painted White,Bulletin board present with up-to-date info.
48741,2,W2,N,1,1,0,0,0,,,,,,,,,,,,,Closed for season
56834,1,M1,A,0,0,0,0,1,1,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,No Bulletin Board Present.
56861,1,M1,U,0,0,0,0,0,1,Porcelain,1,Porcelain,1,Porcelain,1,2-ply or more,1,Soap Globe,1,Stainless Steel,"BB present, cracked."
56870,1,M1,A,0,0,0,0,0,1,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,2-ply or more,1,Stainless Steel,1,Stainless Steel,No BB present.
56873,1,M1,A,0,0,0,0,0,1,Porcelain,1,Porcelain,1,Porcelain,1,2-ply or more,1,Stainless Steel,1,Stainless Steel,Bulletin board present and in good condition. Board has up-to-date information.
56875,1,M1,A,0,0,0,0,0,1,Porcelain,1,Porcelain,1,Porcelain,1,2-ply or more,1,Stainless Steel,1,Stainless Steel,Bulletin board is present and in good condition. Board has out-dated information.
56885,1,M1,A,0,0,1,0,2,1,Stainless Steel,1,Stainless Steel,2,Stainless Steel,1,Tamper Proof Stainless Steel,1,Stainless Steel,1,Metal-Painted White,BB present & in good condition. Info not current.
56889,1,M1,A,0,0,0,0,0,1,Porcelain,1,Porcelain,1,Porcelain,1,Fully Enclosed (Big Giant Roll),1,Soap Globe,1,Metal-Painted White,Bulletin board present with up-to-date info.
56890,1,M1,A,0,0,0,0,0,1,Porcelain,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Soap Globe,1,Metal-Painted White,Bulletin board present with up-to-date info.
56909,1,M1,A,0,0,0,0,1,1,Porcelain,1,Porcelain,1,Porcelain,1,Standard,1,Stainless Steel,1,Stainless Steel,No BB present.
56919,1,M1,A,0,0,0,0,0,2,Porcelain,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,Bulletin board is present and in good condition. Board has out-dated information.
56921,1,M1,A,0,0,0,0,0,2,Porcelain,2,Porcelain,1,Porcelain,2,Fully Enclosed (Big Giant Roll),1,Soap Globe,1,Metal-Painted White,Bulletin board is present. Board is not in good condition and has no information.
56926,1,M1,A,0,0,0,0,0,1,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,Tamper Proof Stainless Steel,1,Soap Globe,1,Metal-Painted White,Bulletin board present and contains out-of-date information.
56936,1,M1,A,0,0,0,0,0,2,Porcelain,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,BB not present.
56937,1,M1,A,0,0,0,0,0,4,Porcelain,8,Porcelain,6,Porcelain,8,Tamper Proof Stainless Steel,3,Stainless Steel,1,Stainless Steel,No bulletin board.
56939,1,M1,A,0,0,0,0,0,1,Porcelain,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,No bulletin board.
56941,1,M1,A,0,0,0,0,0,1,Porcelain,1,Porcelain,1,Porcelain,1,2-ply or more,1,Stainless Steel,1,Stainless Steel,BB not present.
56966,1,M1,A,0,0,0,0,0,1,Stainless Steel,1,Stainless Steel,2,Stainless Steel,1,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,BB present.
56986,1,M1,A,0,0,0,0,0,1,Porcelain,1,Porcelain,1,Porcelain,1,Fully Enclosed (Big Giant Roll),1,Soap Globe,1,Metal-Painted White,Bulletin board present with up-to-date info.
57006,1,M1,A,0,0,0,0,0,1,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,No bulletin board present at site.
57014,1,M1,A,0,0,0,0,0,1,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,2-ply or more,1,Soap Globe,1,Stainless Steel,BB present and with updated info.
57023,1,M1,A,0,0,0,0,0,1,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,Tamper Proof Stainless Steel,1,Soap Globe,1,Stainless Steel,Bulletin board is present and in good condition. Board has up-to-date information.
110631,1,M1,N,1,1,,,,,,,,,,,,,,,,
57038,1,M1,A,0,0,0,0,0,1,Porcelain,1,Porcelain,1,Porcelain,1,Fully Enclosed (Big Giant Roll),1,Stainless Steel,1,Stainless Steel,Bulletin board present with up to date material.
57039,1,M1,A,0,0,0,0,0,1,Stainless Steel,1,Porcelain,1,Stainless Steel,1,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,"BB present, in good shape, current info."
57042,1,M1,A,0,0,0,0,2,18,Porcelain,10,Porcelain,2,Porcelain,10,Tamper Proof Stainless Steel,2,Stainless Steel,2,Stainless Steel,Bulletin board present with up-to-date info.
57048,1,M1,U,1,0,0,0,0,1,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,Tamper Proof Stainless Steel,1,Soap Globe,1,Stainless Steel,BB present & in good condition with out-dated info.
57063,1,M1,A,0,0,0,0,0,2,Porcelain,2,Porcelain,1,Porcelain,2,Standard,1,Stainless Steel,1,Stainless Steel,CS adj Tennis Courts. Bulletin Board Present. Not up to Date.
57063,2,M2,A,0,0,0,0,0,1,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,CS adj PE. No Bulletin Board Present.
57074,1,M1,N,1,1,0,0,0,1,Porcelain,1,Porcelain,1,Porcelain,1,2-ply or more,1,Stainless Steel,1,Metal-Painted White,Plgd under construction.
57188,1,M1,A,0,0,0,0,0,1,Porcelain,1,Stainless Steel,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,No bulletin board present.
36326,1,W1,U,0,0,0,0,0,,,,,,,,,,,,,
57244,1,M1,A,0,0,0,0,1,1,Porcelain,1,Porcelain,1,Porcelain,1,Standard,1,Stainless Steel,1,Stainless Steel,CS Bulletin board present with no materials.
57274,1,M1,A,0,0,,,,2,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,Standard,1,Stainless Steel,1,Stainless Steel,Bulletin board present without any materials.
57283,1,M1,A,0,0,0,0,0,1,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,2-ply or more,1,Stainless Steel,1,Stainless Steel,Bulletin board is present and in good Condition. Board has no information.
57308,1,M1,A,0,0,0,0,0,1,Porcelain,1,Porcelain,1,Porcelain,1,2-ply or more,1,Stainless Steel,1,Stainless Steel,Bulletin board present with updated materials.
57333,1,M1,A,0,0,0,0,0,1,Porcelain,1,Stainless Steel,1,Porcelain,1,Fully Enclosed (Big Giant Roll),1,Stainless Steel,1,Metal-Painted White,Paper towels in stall.
57334,1,M1,A,0,0,0,0,0,1,Porcelain,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,No bulletin board present at site.
44501,1,M1,A,0,0,0,0,0,,,,,,,,,,,,,Construction
57395,1,M1,A,0,0,0,0,0,1,Stainless Steel,2,Stainless Steel,1,Stainless Steel,2,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,No bulletin board present.
57419,1,M1,A,0,0,1,0,0,2,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,BB present without any materials.
57443,1,M1,A,0,0,0,0,0,1,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,2-ply or more,1,Stainless Steel,1,Stainless Steel,Bulletin board is present and in goog condition. Board has up-to-date information.
57466,1,M1,A,0,0,0,0,0,6,Porcelain,3,Porcelain,2,Porcelain,4,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,"BB present, in good shape, with current info."
