the_geom,Proj_Name,SIP_YR,DateComplt,SIP_Proj_T,Shape_Leng
"MULTILINESTRING ((-74.02159802553832 40.64459805097228, -74.01945720564981 40.64331988643929, -74.01938695624709 40.64327100016437, -74.01928031579844 40.64321268252225, -74.01924633240432 40.64318541241815, -74.01921998543081 40.64316400250106, -74.0191334690953 40.643114811711385, -74.01904054430484 40.643062048661214, -74.01729192035867 40.642021712069756, -74.01723502574579 40.64198735683089, -74.01717481818767 40.64195100290786, -74.01497963589793 40.64062546754738, -74.01277537841784 40.63929563165517, -74.01057235527514 40.63796466358419), (-74.02100273880812 40.64517333202369, -74.02159802553832 40.64459805097228), (-74.02100273880812 40.64517333202369, -74.01885603217765 40.643876659911484, -74.01878899939983 40.64383598547253, -74.01869645204371 40.643782707890885, -74.01865273833643 40.64375753650142, -74.01860496731105 40.64372397382292, -74.0185390134239 40.64368899844259, -74.01847214622475 40.64364292068232, -74.01670360253553 40.64257727474585, -74.01665160045314 40.64254598927703, -74.01659362859108 40.642511030531544, -74.01439632340768 40.64118583562569, -74.012194908986 40.63985478253766, -74.00998983396299 40.638524343015895), (-74.02383510753293 40.64591900222017, -74.02159802553832 40.64459805097228), (-74.02320543898225 40.646502495522974, -74.02100273880812 40.64517333202369), (-74.00507350775038 40.65014666148186, -74.00286693428127 40.64882131086351, -74.0006621745296 40.647487389799736), (-74.01343052216586 40.65245378115994, -74.01125795828197 40.651130947237554, -74.011174466579 40.65108829786992, -74.01109784231255 40.65104003755543, -74.0110150692739 40.65099484854317, -74.01092196407748 40.65094402321361, -74.00914524454085 40.64985793800364, -74.00909014194066 40.6498215794737, -74.00902722558709 40.64977781927655, -74.00682351915127 40.64846488137804, -74.00462168324106 40.64713100897604, -74.002415465677 40.64580862994963), (-74.01284820278147 40.65300425283357, -74.01343052216586 40.65245378115994), (-74.01284820278147 40.65300425283357, -74.01066507799536 40.65169872592209, -74.0105913034626 40.65165412110966, -74.0105099139172 40.65160493331244, -74.0104319654778 40.65155782534042, -74.0103540276206 40.6515020093114, -74.00855903639017 40.65043318868251, -74.00849655759627 40.65039196762479, -74.00842990253332 40.650348099317746, -74.00624092062772 40.6490224249459), (-74.01563088644912 40.65378179307933, -74.01343052216586 40.65245378115994), (-74.01504808386329 40.654362623299754, -74.01284820278147 40.65300425283357))","43rd St, 44th St, 57th St, 58th St",2018,11/29/2018 12:00:00 AM +0000,VZ Priority Geo - Accessibility,19252.9775408
"MULTILINESTRING ((-73.9340151847582 40.771696857063574, -73.9339764845542 40.77177145060212, -73.93397641217524 40.77177157663114, -73.9339763291626 40.771771675638924, -73.9339167740122 40.77184335758385, -73.93391664237265 40.771843519598946, -73.93391645389529 40.771843663571396, -73.93383642400977 40.77190761641595, -73.93383631850925 40.77190769740067, -73.9338362118511 40.771907751369625, -73.93373886511885 40.77195915919457, -73.93373859372618 40.77195930311903, -73.9337382844744 40.77195940199657, -73.93362916915106 40.771994638925584, -73.93362907554896 40.77199466588678, -73.93362895708147 40.77199468382859, -73.933515133294 40.772012096976624, -73.93351483712507 40.772012141830906, -73.93351454100107 40.772012141660035, -73.93340317451518 40.772012257446626, -73.93340291392607 40.772012257296005, -73.93340262968307 40.772012221111595, -73.93329908283057 40.77199737495182), (-73.93329908283057 40.77199737495182, -73.93223870070575 40.772041295126556), (-73.93223870070575 40.772041295126556, -73.93077197593044 40.77210840222348, -73.93147296399904 40.77232521220119, -73.93268519545258 40.7727001218995, -73.93278316655189 40.772393458681435), (-73.93278316655189 40.772393458681435, -73.93329908283057 40.77199737495182), (-73.93278316655189 40.772393458681435, -73.93223870070575 40.772041295126556))","Vernon Blvd, 30th Ave, 8th St and Astoria Blvd",2018,08/27/2018 12:00:00 AM +0000,Vision Zero - Accessibility,2040.2920388
"MULTILINESTRING ((-73.98456077106897 40.748438842229184, -73.9840763605007 40.74910212512269, -73.98362141213263 40.749723770712244, -73.98317416227773 40.75034220977436, -73.98272387439236 40.75095894373393, -73.98227490396656 40.75157729789344, -73.98182244341947 40.752197127428374, -73.98137143182966 40.75281385582596, -73.98088709868159 40.75348098898126, -73.98039560142513 40.75415480777286, -73.97993647203717 40.75478254398181, -73.9794831394019 40.75540496455558, -73.97902396819062 40.756031868544525, -73.9785652526313 40.7566548436296, -73.97811607124783 40.75728442835179, -73.97765482662076 40.757911424477854, -73.9772002645268 40.7585379328511, -73.97674467530742 40.7591647372348, -73.97628870024933 40.75978674989695, -73.97583012072289 40.760418519822345, -73.97537360767849 40.761039906390344, -73.97491476142777 40.76166727083661, -73.97445730699808 40.76229308303939, -73.97396798804857 40.76296658678829, -73.97346523533966 40.763659103950076, -73.97301487168096 40.76427887940346, -73.97255352209638 40.76489773191077, -73.97209852378327 40.765517250427266))","5th Ave, 34th St to 61st St",2018,10/26/2018 12:00:00 AM +0000,VZ Priority Geo - Accessibility,7115.96150325
"MULTILINESTRING ((-73.97194426944974 40.65136935195465, -73.97213356847865 40.651413343225975, -73.97232846365773 40.65139792839782), (-73.97194426944974 40.65136935195465, -73.97184560632884 40.65152714352253, -73.9717655051281 40.65163062935707, -73.97166534053106 40.65172776154597, -73.97154654808213 40.65181526250894, -73.97141178579598 40.65189017915231, -73.97126469756888 40.65195017098554, -73.97110965768704 40.65199373519647, -73.97095130490175 40.65202034161961, -73.97079412858423 40.65203042362986, -73.97064209041696 40.65202521595212), (-73.97232846365773 40.65139792839782, -73.97251721383287 40.651314153493296, -73.9726558196244 40.65117357073244, -73.97267416364146 40.650983429931294, -73.97252930267773 40.65075307997321, -73.97241344641951 40.650697791986595, -73.97226674095296 40.650664646477125, -73.9721097852755 40.65066414295501, -73.97199001443198 40.650694191132736, -73.97187605434974 40.650736280525535, -73.97177092160243 40.6507893132597, -73.97173480023501 40.65081621185067, -73.97170732011351 40.650849830416725, -73.97169129635672 40.65088750412507, -73.97168757933129 40.65092587425975, -73.9716793671351 40.650997391335245, -73.97168666669369 40.651070434103815, -73.9717098221887 40.651142057954985, -73.97174786419846 40.65120933595939, -73.97179872824515 40.65126977316285, -73.97194426944974 40.65136935195465), (-73.9726828865054 40.652639277245214, -73.97232846365773 40.65139792839782))",Park Circle,2018,08/21/2018 12:00:00 AM +0000,Vision Zero - Accessibility,1799.8544396
"MULTILINESTRING ((-73.94582395254645 40.832765460067854, -73.9453343366659 40.83343716088774, -73.94528772608348 40.83350095682373, -73.9448794197487 40.83405978029604, -73.94442545602412 40.83468076841322, -73.9439678260777 40.835308911829635, -73.94351366473127 40.83593312891243, -73.94305234697092 40.83655691647896, -73.94259523146704 40.83717721211498, -73.94214146889738 40.83780285559261, -73.94168876845808 40.838425795378164, -73.94113608673939 40.839178895514124, -73.94063821570178 40.83986720181359, -73.94016569191288 40.84052276089277, -73.93983311638785 40.84098147928838, -73.93967351940458 40.8410386213751, -73.939707131047 40.84114865041203, -73.93943435181997 40.84154093525087, -73.93937434835063 40.84162482068984, -73.93933455292706 40.84168045925054, -73.93925400310818 40.84243656994292))","Broadway, W 155th St to W 170th St",2018,07/23/2018 12:00:00 AM +0000,VZ Priority Geo - Accessibility,4007.62021891
"MULTILINESTRING ((-73.85347099114783 40.834014916666966, -73.85372376991185 40.83424833888107, -73.85387150325086 40.834385033148976, -73.85441874207795 40.83479305436036, -73.85497294901838 40.83521058372616, -73.85585892357612 40.835897394426766))","Unionport Rd, Starling Ave to Westchester Ave",2018,10/16/2018 12:00:00 AM +0000,VZ Priority Geo - Accessibility,953.078157803
"MULTILINESTRING ((-73.84344235754418 40.69518673100593, -73.84328912243922 40.69485770873717, -73.84297466634008 40.69421660032174, -73.8426609193563 40.69357335683697, -73.84234217335968 40.6929303586327, -73.84202730499007 40.692286177029274, -73.84171247520793 40.69164325347611, -73.84139761730796 40.69099978144976, -73.84111198165417 40.69042795687714, -73.84107471013597 40.69035083936642, -73.84103799391933 40.69027902664131, -73.84076727544361 40.689715119271774, -73.84046153081829 40.68909737491603, -73.839882187419 40.68791670665911, -73.83905987014855 40.6862400701981, -73.83807769099899 40.684238909010546, -73.83697486268693 40.68198801708845, -73.83632729474671 40.68066810334342, -73.83564988219476 40.67927269784822))","104th St, Jamaica Ave to Rockaway Blvd",2018,09/14/2018 12:00:00 AM +0000,VZ Priority Geo - Accessibility,6187.65301684
"MULTILINESTRING ((-74.00697298923116 40.72949498987237, -74.00534703615196 40.729344232664, -74.00517380654945 40.72944806561421, -74.00468800083709 40.73032114202724, -74.00446035697253 40.7307183383249, -74.0042235002468 40.73112754817097, -74.0037903670365 40.73189346267036, -74.00357545685279 40.73230746199659, -74.00343096055536 40.732505350367674, -74.00303209571072 40.73321509795376, -74.00282971765672 40.73362387973907, -74.00239106928427 40.734339811554406, -74.0019713533327 40.7350698792786, -74.00169304446304 40.73553459077589, -74.00162273556255 40.735770275389186, -74.00109500513435 40.73656323900541))","7th Ave S, W 11th St to Carmine St",2018,09/11/2018 12:00:00 AM +0000,VZ Priority Geo - Accessibility,3346.05387815
"MULTILINESTRING ((-73.97815000522255 40.75145483280524, -73.9776766040241 40.752118936174114))",Pershing Square East,2018,08/23/2018 12:00:00 AM +0000,VZ Priority Geo - New Public Space,275.219278412
"MULTILINESTRING ((-73.88628975413368 40.652768900096255, -73.88625521771502 40.65271982373625, -73.8848060278616 40.650765220652936, -73.8844123460639 40.65030595759386, -73.88411278150197 40.64995648016776, -73.8837078145716 40.64960097000419, -73.88349551791792 40.64941055665973, -73.88310250304639 40.649052715095124, -73.88275969332409 40.64874862127496, -73.8824124009629 40.64844056045536, -73.88148178952525 40.64760007787677, -73.88073267574799 40.64692762460875, -73.8801312025249 40.64638240157993, -73.87986846259929 40.64615519670184, -73.87926860751504 40.64561204198337, -73.87896383565511 40.645344141458324, -73.87834956786341 40.64479023252612, -73.8779637978484 40.64444416951555, -73.87751948278759 40.644042965311904))","Pennsylvania Ave, Flatlands Ave to Seaview Ave",2018,11/15/2018 12:00:00 AM +0000,VZ Priority Geo - Accessibility,4016.5659969
"MULTILINESTRING ((-73.94962814468191 40.74854000303675, -73.94964663035768 40.74839610030499, -73.9498434155676 40.74779378432998, -73.95007464870332 40.74710270017031, -73.9503070979325 40.74640983480312, -73.9505364849529 40.74572044264067, -73.95076987200287 40.74502726053224, -73.95100056474541 40.744336472086694))","11th St, 47th Road to 44th Drive",2018,09/21/2018 12:00:00 AM +0000,Bicycle Network Development - Traffic Calming,1578.57189286
"MULTILINESTRING ((-73.97714764736872 40.73879546028284, -73.97819347338859 40.739232075959485, -73.97951816234554 40.739783411647046, -73.98176150811346 40.7407331124958, -73.98225439810363 40.7409409274934, -73.98335962226196 40.74141216576805, -73.98491001454651 40.742061698948, -73.984977755993 40.74208895714546, -73.985037954388 40.74211124352467, -73.98659724508472 40.74277168723286, -73.9881936103838 40.74345073605229, -73.98901110937669 40.74379564801897, -73.9914185853309 40.74480268208847, -73.99426258645353 40.746003981539616, -73.99709902930732 40.74720510230449, -73.99796186289691 40.747568195941255, -73.99898648407994 40.74799936290364, -73.99993697165554 40.74839931816901, -74.0027852688027 40.74959232001343, -74.00562918268577 40.75078718752466, -74.0078294199719 40.75171391359318, -74.00792671292353 40.751750827674606), (-73.9758000700676 40.74064390850544, -73.97691938090952 40.74111592297269, -73.9781681528791 40.74164251286401, -73.98040998065075 40.74258716063573, -73.98200875462864 40.74326462067528, -73.9835567361121 40.74391628771251, -73.98362520005124 40.74394311455807, -73.9836854708036 40.74396985015187, -73.98524354922307 40.74462652070495, -73.98684539262783 40.745300725995506, -73.98859130741545 40.74603641888875, -73.99006749235761 40.74665928287027, -73.99290928741131 40.747854951041575, -73.99574855569097 40.749052196721145, -73.99859426118756 40.75024083548599, -74.00142970744436 40.75144572013407, -74.00427448026947 40.75264205256891, -74.00702561130069 40.75379252959091, -74.00714021957955 40.75383064094065))","26th St and 29th St, 12th Ave to 1st Ave",2018,08/31/2018 12:00:00 AM +0000,VZ Priority Geo - Traffic Calming,19672.2017512
"MULTILINESTRING ((-73.99492142076546 40.755292378570886, -73.99554276421824 40.75555504565375, -73.99562744407257 40.75559383456048, -73.99571611500899 40.755629316898066, -73.99584858860986 40.75568395540088, -73.99616588894075 40.75581671887849, -73.99775836595855 40.75648753006445))","W 37th St, 9th Ave to 10th Ave",2018,07/24/2018 12:00:00 AM +0000,VZ Priority Geo - Accessibility,898.55439259
"MULTILINESTRING ((-74.2098853006901 40.54643021125769, -74.21082926941686 40.54631947294867, -74.21176262417754 40.54620930477518, -74.21273286393146 40.546094666099, -74.21369991814129 40.54598161908296, -74.2153040892135 40.54575779468444, -74.21630812319275 40.54567159117461, -74.21729021862951 40.545464803483036, -74.21929684615127 40.545052706751434))","Correll Ave, Bloomingdale Rd to Rossville Ave",2018,06/29/2018 12:00:00 AM +0000,Vision Zero - Traffic Calming,2667.41951957
"MULTILINESTRING ((-73.78633784287841 40.70924077685739, -73.7856312416807 40.70805259501469, -73.78565727841233 40.70798218729601, -73.7856844819334 40.707934951964795))","175th St, Jamaica Ave to 91st Ave",2018,06/26/2018 12:00:00 AM +0000,VZ Priority Geo - Accessibility,520.591669512
"MULTILINESTRING ((-73.9162238664427 40.633605358028746, -73.91547014471269 40.63408574777071, -73.9147621658033 40.63455056857538, -73.91404738375876 40.63501258830922, -73.9132777706389 40.63550838575225, -73.91250885277007 40.636006132682134, -73.91179187984511 40.63646546213605, -73.91108104751812 40.63693187893953, -73.91036678416867 40.637391300628884, -73.90962374701711 40.63787133515526, -73.90888285137814 40.63835082534834, -73.90816863677985 40.63881376340991, -73.90745387139333 40.639275453860215, -73.90674187398828 40.63973557519389, -73.9059722132875 40.640238249423554, -73.9052005835867 40.640729083140386, -73.90462641557957 40.641102368769644, -73.90377394993277 40.64165285633074, -73.90305978360327 40.64211518625945, -73.90234519369096 40.64257664687987, -73.90146528241682 40.64314528533908), (-73.90146528241682 40.64314528533908, -73.90066994276535 40.64365991397178), (-73.90146528241682 40.64314528533908, -73.90217518891588 40.643782026865395, -73.90311197631728 40.64462270666787, -73.90231269756677 40.645134704743214), (-73.90066994276535 40.64365991397178, -73.89979086860556 40.644226775281766, -73.89904547667318 40.644708351097215, -73.89834097080883 40.64516548211853, -73.89761890022365 40.64563017553997, -73.89690404772611 40.646091169752324, -73.89616287377686 40.64657125375151), (-73.90231269756677 40.645134704743214, -73.90138034126667 40.64429669771637, -73.90066994276535 40.64365991397178), (-73.90231269756677 40.645134704743214, -73.90143322461019 40.6457037304195, -73.90069187746809 40.64618201539453, -73.89996186160558 40.64666556445913, -73.89926539108804 40.64710809353201, -73.89855399434826 40.647572431972115, -73.89783181238019 40.648069887385404, -73.89616287377686 40.64657125375151), (-73.89616287377686 40.64657125375151, -73.89608898457351 40.64661432184952, -73.89541805067375 40.647048709130715, -73.89467912569852 40.64752933489669, -73.8939861072399 40.64797402251536, -73.89327480899375 40.64843596992947, -73.89255142131164 40.64891033779317, -73.89125147259473 40.65002559650664, -73.89004264090417 40.651118585721356, -73.89000786342758 40.65115002557523, -73.88959044318032 40.65133754573636, -73.88876541043854 40.651690591337925, -73.88794902835602 40.652040973910246, -73.88713098986021 40.65239391553303, -73.886373738229 40.652734403205834, -73.88628975413368 40.652768900096255))","Flatlands Av and Glenwood Rd, E 76 St to Pennsylvania Av",2018,09/30/2018 12:00:00 AM +0000,VZ Priority Geo - Accessibility,14941.2098807
