NCESSCH,School Name,School Year,Number of Applications,lastUpdated,recordId
292301001317,OAK GROVE HIGH,2019,73,02/15/2019 02:16:00 AM,2923010013172019
292041001086,MARSHALL SR. HIGH,2019,91,02/15/2019 02:16:00 AM,2920410010862019
292862001770,SOUTHLAND HIGH,2019,*,02/15/2019 02:16:00 AM,2928620017702019
292685001621,EUREKA SR. HIGH,2019,272,02/15/2019 02:16:00 AM,2926850016212019
292892001851,ST. CHARLES WEST HIGH,2019,87,02/15/2019 02:16:00 AM,2928920018512019
290582000127,BRAYMER HIGH,2019,16,02/15/2019 02:16:00 AM,2905820001272019
292133001169,MONTGOMERY CO. HIGH,2019,46,02/15/2019 02:16:00 AM,2921330011692019
291640000862,PASEO ACAD. OF PERFORMING ARTS,2019,54,02/15/2019 02:16:00 AM,2916400008622019
293051002092,TUSCUMBIA HIGH,2019,8,02/15/2019 02:16:00 AM,2930510020922019
A9502624,THOMAS JEFFERSON INDEPENDENT DAY SCHOOL,2019,14,02/15/2019 02:16:00 AM,A95026242019
292517001448,PILOT GROVE HIGH,2019,15,02/15/2019 02:16:00 AM,2925170014482019
291992001060,MALTA BEND HIGH,2019,*,02/15/2019 02:16:00 AM,2919920010602019
290000902713,HILLSBORO TREATMENT CTR.,2019,*,02/15/2019 02:16:00 AM,2900009027132019
292358001379,CENTRAL HIGH,2019,168,02/15/2019 02:16:00 AM,2923580013792019
00752083,URSULINE ACADEMY,2019,74,02/15/2019 02:16:00 AM,007520832019
A0902016,ISLAMIC SCHOOL OF GREATER KANSAS CITY,2019,*,02/15/2019 02:16:00 AM,A09020162019
291110000383,EAST CARTER CO. R-II HIGH,2019,24,02/15/2019 02:16:00 AM,2911100003832019
291167000427,EXETER HIGH,2019,10,02/15/2019 02:16:00 AM,2911670004272019
290315000022,ARCADIA VALLEY HIGH,2019,34,02/15/2019 02:16:00 AM,2903150000222019
02041726,EAGLE RIDGE CHRISTIAN SCHOOL,2019,*,02/15/2019 02:16:00 AM,020417262019
292181001209,NEOSHO HIGH,2019,112,02/15/2019 02:16:00 AM,2921810012092019
291338000569,GREENVILLE HIGH,2019,26,02/15/2019 02:16:00 AM,2913380005692019
292280001286,OAK PARK HIGH,2019,172,02/15/2019 02:16:00 AM,2922800012862019
02041103,COLLEGE HEIGHTS CHRISTIAN SCHOOL,2019,25,02/15/2019 02:16:00 AM,020411032019
292976002057,SULLIVAN SR. HIGH,2019,91,02/15/2019 02:16:00 AM,2929760020572019
290846000248,CHAFFEE JR.-SR. HIGH,2019,25,02/15/2019 02:16:00 AM,2908460002482019
292298001315,ADAIR CO. HIGH,2019,13,02/15/2019 02:16:00 AM,2922980013152019
290972000275,CLAYTON HIGH,2019,102,02/15/2019 02:16:00 AM,2909720002752019
293033002073,TIPTON HIGH,2019,21,02/15/2019 02:16:00 AM,2930330020732019
290000901178,W. E. SEARS YOUTH CTR.,2019,*,02/15/2019 02:16:00 AM,2900009011782019
291201000472,MCCLUER HIGH,2019,105,02/15/2019 02:16:00 AM,2912010004722019
292886001800,HILLCREST HIGH,2019,96,02/15/2019 02:16:00 AM,2928860018002019
291830002795,LEE'S SUMMIT WEST HIGH,2019,245,02/15/2019 02:16:00 AM,2918300027952019
291914001033,LOCKWOOD HIGH,2019,23,02/15/2019 02:16:00 AM,2919140010332019
292112001162,MONETT HIGH,2019,82,02/15/2019 02:16:00 AM,2921120011622019
290832002276,CREST RIDGE HIGH,2019,25,02/15/2019 02:16:00 AM,2908320022762019
00755084,MISSOURI MILITARY ACADEMY,2019,10,02/15/2019 02:16:00 AM,007550842019
291359000580,PENNEY HIGH,2019,33,02/15/2019 02:16:00 AM,2913590005802019
291165000420,EXCELSIOR SPRINGS HIGH,2019,80,02/15/2019 02:16:00 AM,2911650004202019
292685001624,LAFAYETTE SR. HIGH,2019,224,02/15/2019 02:16:00 AM,2926850016242019
290059003181,FRONTIER SCHL OF EXCELLENCE-U,2019,19,02/15/2019 02:16:00 AM,2900590031812019
00751771,DE SMET JESUIT HIGH SCHOOL,2019,103,02/15/2019 02:16:00 AM,007517712019
00751975,ST LOUIS PRIORY SCHOOL,2019,33,02/15/2019 02:16:00 AM,007519752019
292928002011,VASHON HIGH,2019,58,02/15/2019 02:16:00 AM,2929280020112019
292545001475,POPLAR BLUFF HIGH,2019,163,02/15/2019 02:16:00 AM,2925450014752019
291376000605,HARRISONVILLE HIGH,2019,99,02/15/2019 02:16:00 AM,2913760006052019
291008000322,CONCORDIA HIGH,2019,12,02/15/2019 02:16:00 AM,2910080003222019
290402000031,AURORA HIGH,2019,60,02/15/2019 02:16:00 AM,2904020000312019
290000100049,BELLE HIGH,2019,21,02/15/2019 02:16:00 AM,2900001000492019
291044000345,DADEVILLE SR. HIGH,2019,6,02/15/2019 02:16:00 AM,2910440003452019
292100001148,MILLER HIGH,2019,23,02/15/2019 02:16:00 AM,2921000011482019
292142001177,SCOTT CO. CENTRAL HIGH,2019,9,02/15/2019 02:16:00 AM,2921420011772019
290603000145,BRUNSWICK HIGH,2019,6,02/15/2019 02:16:00 AM,2906030001452019
292082001139,MIAMI HIGH,2019,*,02/15/2019 02:16:00 AM,2920820011392019
290612000149,BUFFALO HIGH,2019,37,02/15/2019 02:16:00 AM,2906120001492019
290000302458,PORTAGEVILLE HIGH,2019,19,02/15/2019 02:16:00 AM,2900003024582019
292523001456,PLATTE COUNTY HIGH,2019,149,02/15/2019 02:16:00 AM,2925230014562019
291836000987,LEETON HIGH,2019,17,02/15/2019 02:16:00 AM,2918360009872019
292564001503,PUTNAM CO. HIGH,2019,31,02/15/2019 02:16:00 AM,2925640015032019
291062000358,DELTA HIGH,2019,7,02/15/2019 02:16:00 AM,2910620003582019
291788000957,LAQUEY R-V HIGH,2019,22,02/15/2019 02:16:00 AM,2917880009572019
291620000762,JEFFERSON HIGH,2019,*,02/15/2019 02:16:00 AM,2916200007622019
293162002204,WELLSVILLE HIGH,2019,8,02/15/2019 02:16:00 AM,2931620022042019
290059303176,DELASALLE CHARTER SCHOOL,2019,*,02/15/2019 02:16:00 AM,2900593031762019
291194000445,MID-BUCHANAN SR. HIGH,2019,31,02/15/2019 02:16:00 AM,2911940004452019
293168002215,WEST PLAINS SR. HIGH,2019,142,02/15/2019 02:16:00 AM,2931680022152019
291692000937,LA MONTE HIGH,2019,10,02/15/2019 02:16:00 AM,2916920009372019
292928002313,CLEVELAND NJROTC ACADEMY,2019,24,02/15/2019 02:16:00 AM,2929280023132019
291437000667,HIGBEE HIGH,2019,10,02/15/2019 02:16:00 AM,2914370006672019
290100003239,MURIEL W. BATTLE HIGH SCHOOL,2019,187,02/15/2019 02:16:00 AM,2901000032392019
293045002090,TROY BUCHANAN HIGH,2019,237,02/15/2019 02:16:00 AM,2930450020902019
02040824,NEW COVENANT ACADEMY,2019,11,02/15/2019 02:16:00 AM,020408242019
292607001525,RAYTOWN SR. HIGH,2019,154,02/15/2019 02:16:00 AM,2926070015252019
293153002197,WEBSTER GROVES HIGH,2019,176,02/15/2019 02:16:00 AM,2931530021972019
290636000158,BUTLER HIGH,2019,36,02/15/2019 02:16:00 AM,2906360001582019
290348000030,ATLANTA HIGH,2019,8,02/15/2019 02:16:00 AM,2903480000302019
291350000574,HALE HIGH,2019,*,02/15/2019 02:16:00 AM,2913500005742019
291822000962,LAWSON HIGH,2019,43,02/15/2019 02:16:00 AM,2918220009622019
293183002226,FATIMA HIGH,2019,51,02/15/2019 02:16:00 AM,2931830022262019
A1101347,ACE LEARNING CENTERS,2019,*,02/15/2019 02:16:00 AM,A11013472019
292172001198,NAYLOR HIGH,2019,13,02/15/2019 02:16:00 AM,2921720011982019
291785000954,LAMAR HIGH,2019,43,02/15/2019 02:16:00 AM,2917850009542019
290000902712,RIVERBEND TREATMENT CTR.,2019,*,02/15/2019 02:16:00 AM,2900009027122019
292370001421,PATTONVILLE SR. HIGH,2019,219,02/15/2019 02:16:00 AM,2923700014212019
292836001750,SLATER HIGH,2019,15,02/15/2019 02:16:00 AM,2928360017502019
292316001331,ORCHARD FARM SR. HIGH,2019,65,02/15/2019 02:16:00 AM,2923160013312019
292826001744,SIKESTON SR. HIGH,2019,95,02/15/2019 02:16:00 AM,2928260017442019
292319001334,SOUTH HOLT HIGH,2019,*,02/15/2019 02:16:00 AM,2923190013342019
292262001238,NORBORNE HIGH,2019,9,02/15/2019 02:16:00 AM,2922620012382019
291032000335,SHERWOOD HIGH,2019,31,02/15/2019 02:16:00 AM,2910320003352019
292148001180,MOUND CITY HIGH,2019,7,02/15/2019 02:16:00 AM,2921480011802019
290978000282,CLEVER HIGH,2019,43,02/15/2019 02:16:00 AM,2909780002822019
292307001321,OAK RIDGE HIGH,2019,11,02/15/2019 02:16:00 AM,2923070013212019
292292001311,NORTHWESTERN HIGH,2019,*,02/15/2019 02:16:00 AM,2922920013112019
291199000448,FAYETTE HIGH,2019,15,02/15/2019 02:16:00 AM,2911990004482019
290594000139,BROOKFIELD HIGH,2019,36,02/15/2019 02:16:00 AM,2905940001392019
292925001872,ST. JAMES HIGH,2019,63,02/15/2019 02:16:00 AM,2929250018722019
A9103823,SUNNYDALE ADVENTIST ACADEMY,2019,13,02/15/2019 02:16:00 AM,A91038232019
A9902672,CENTER PLACE RESTORATION SCHOOL,2019,9,02/15/2019 02:16:00 AM,A99026722019
291842000989,LEOPOLD HIGH,2019,7,02/15/2019 02:16:00 AM,2918420009892019
291278000535,GIDEON HIGH,2019,10,02/15/2019 02:16:00 AM,2912780005352019
293211002255,WINDSOR HIGH,2019,16,02/15/2019 02:16:00 AM,2932110022552019
292067001118,OAKVILLE SR. HIGH,2019,217,02/15/2019 02:16:00 AM,2920670011182019
00755674,THE BARSTOW SCHOOL,2019,14,02/15/2019 02:16:00 AM,007556742019
292355002413,PARK HILL SOUTH HIGH,2019,194,02/15/2019 02:16:00 AM,2923550024132019
292790001719,SENECA HIGH,2019,36,02/15/2019 02:16:00 AM,2927900017192019
00752152,DUCHESNE HIGH SCHOOL,2019,61,02/15/2019 02:16:00 AM,007521522019
292028001075,MARION CO. HIGH,2019,12,02/15/2019 02:16:00 AM,2920280010752019
292811001728,SOUTH SHELBY HIGH,2019,32,02/15/2019 02:16:00 AM,2928110017282019
292310001325,ODESSA HIGH,2019,73,02/15/2019 02:16:00 AM,2923100013252019
291560000738,JACKSON SR. HIGH,2019,178,02/15/2019 02:16:00 AM,2915600007382019
A9707052,GREENWOOD LABORATORY SCHOOL,2019,11,02/15/2019 02:16:00 AM,A97070522019
00755812,THOMAS JEFFERSON SCHOOL,2019,*,02/15/2019 02:16:00 AM,007558122019
292829001748,SILEX HIGH,2019,21,02/15/2019 02:16:00 AM,2928290017482019
291287000538,GILMAN CITY HIGH,2019,*,02/15/2019 02:16:00 AM,2912870005382019
290738000202,SENIOR HIGH,2019,31,02/15/2019 02:16:00 AM,2907380002022019
00751986,ST MARY'S HIGH SCHOOL,2019,50,02/15/2019 02:16:00 AM,007519862019
291083000369,DIXON HIGH,2019,36,02/15/2019 02:16:00 AM,2910830003692019
292616001536,REEDS SPRING HIGH,2019,70,02/15/2019 02:16:00 AM,2926160015362019
291869001026,LINDBERGH SR. HIGH,2019,292,02/15/2019 02:16:00 AM,2918690010262019
290059503159,GRAND CENTER ARTS ACADEMY,2019,19,02/15/2019 02:16:00 AM,2900595031592019
290651000168,CALIFORNIA HIGH,2019,49,02/15/2019 02:16:00 AM,2906510001682019
290002702808,UNIVERSITY ACADEMY-UPPER,2019,25,02/15/2019 02:16:00 AM,2900027028082019
291263000528,GALENA HIGH,2019,19,02/15/2019 02:16:00 AM,2912630005282019
292928000434,GATEWAY HIGH,2019,113,02/15/2019 02:16:00 AM,2929280004342019
293186002232,WESTRAN HIGH,2019,22,02/15/2019 02:16:00 AM,2931860022322019
00754499,WESTMINSTER CHRISTIAN ACADEMY,2019,83,02/15/2019 02:16:00 AM,007544992019
A0304087,APPLEWOOD CHRISTIAN SCHOOL,2019,*,02/15/2019 02:16:00 AM,A03040872019
292514001445,CLOPTON HIGH,2019,16,02/15/2019 02:16:00 AM,2925140014452019
00752312,ST DOMINIC HIGH SCHOOL,2019,125,02/15/2019 02:16:00 AM,007523122019
292843001757,SOUTH CALLAWAY HIGH,2019,35,02/15/2019 02:16:00 AM,2928430017572019
A0105551,COLUMBIA INDEPENDENT SCHOOL,2019,*,02/15/2019 02:16:00 AM,A01055512019
292886002541,STUDY ALTERNATIVE HIGH,2019,*,02/15/2019 02:16:00 AM,2928860025412019
292661001564,RISCO HIGH,2019,7,02/15/2019 02:16:00 AM,2926610015642019
290588000131,BRENTWOOD HIGH,2019,34,02/15/2019 02:16:00 AM,2905880001312019
292565002704,MINGO PUXICO TECHNICAL HIGH,2019,*,02/15/2019 02:16:00 AM,2925650027042019
290327000028,ASH GROVE HIGH,2019,31,02/15/2019 02:16:00 AM,2903270000282019
292184001214,NEVADA HIGH,2019,92,02/15/2019 02:16:00 AM,2921840012142019
291035000338,CROCKER HIGH,2019,22,02/15/2019 02:16:00 AM,2910350003382019
291201002691,MCCLUER SOUTH-BERKELEY HIGH,2019,53,02/15/2019 02:16:00 AM,2912010026912019
290000901195,HOGAN ST REGIONAL YOUTH CTR.,2019,*,02/15/2019 02:16:00 AM,2900009011952019
292706001648,CENTRAL HIGH,2019,176,02/15/2019 02:16:00 AM,2927060016482019
290867000254,CHARLESTON HIGH,2019,29,02/15/2019 02:16:00 AM,2908670002542019
291830000983,LEE'S SUMMIT SR. HIGH,2019,198,02/15/2019 02:16:00 AM,2918300009832019
290609000147,BUCKLIN HIGH,2019,*,02/15/2019 02:16:00 AM,2906090001472019
290000901283,WAVERLY REGIONAL YOUTH CTR.,2019,*,02/15/2019 02:16:00 AM,2900009012832019
293156002199,WELLINGTON-NAPOLEON HIGH,2019,17,02/15/2019 02:16:00 AM,2931560021992019
290320000025,ARCHIE HIGH,2019,29,02/15/2019 02:16:00 AM,2903200000252019
292886001796,GLENDALE HIGH,2019,172,02/15/2019 02:16:00 AM,2928860017962019
291353000576,HALFWAY SECONDARY,2019,11,02/15/2019 02:16:00 AM,2913530005762019
291666000910,KINGSVILLE HIGH,2019,8,02/15/2019 02:16:00 AM,2916660009102019
292631001544,RICH HILL HIGH,2019,20,02/15/2019 02:16:00 AM,2926310015442019
292265001248,NORMANDY HIGH,2019,41,02/15/2019 02:16:00 AM,2922650012482019
293219002257,WINFIELD HIGH,2019,44,02/15/2019 02:16:00 AM,2932190022572019
291290000540,GLASGOW HIGH,2019,23,02/15/2019 02:16:00 AM,2912900005402019
292706001660,LAFAYETTE HIGH,2019,66,02/15/2019 02:16:00 AM,2927060016602019
292961002048,MORGAN CO. R-I HIGH,2019,13,02/15/2019 02:16:00 AM,2929610020482019
292787001716,SENATH-HORNERSVILLE HIGH SCHOO,2019,19,02/15/2019 02:16:00 AM,2927870017162019
00751862,ROSATI-KAIN HIGH SCHOOL,2019,41,02/15/2019 02:16:00 AM,007518622019
292070001127,SCOTLAND CO. HIGH,2019,23,02/15/2019 02:16:00 AM,2920700011272019
A1101379,THE PLAZA ACADEMY,2019,*,02/15/2019 02:16:00 AM,A11013792019
292847001759,SOUTH IRON HIGH,2019,12,02/15/2019 02:16:00 AM,2928470017592019
291122000388,EAST PRAIRIE HIGH,2019,26,02/15/2019 02:16:00 AM,2911220003882019
293090002136,WEST NODAWAY HIGH,2019,*,02/15/2019 02:16:00 AM,2930900021362019
292358001394,SOUTH HIGH,2019,260,02/15/2019 02:16:00 AM,2923580013942019
291383000625,HAZELWOOD WEST HIGH,2019,241,02/15/2019 02:16:00 AM,2913830006252019
293027002069,THAYER SR. HIGH,2019,18,02/15/2019 02:16:00 AM,2930270020692019
292016001073,MARION C. EARLY HIGH,2019,22,02/15/2019 02:16:00 AM,2920160010732019
292928001976,METRO HIGH,2019,63,02/15/2019 02:16:00 AM,2929280019762019
290573000120,DELTA C-7 HIGH,2019,15,02/15/2019 02:16:00 AM,2905730001202019
291984001055,MADISON HIGH,2019,11,02/15/2019 02:16:00 AM,2919840010552019
292376001431,NORTH PEMISCOT SR. HIGH,2019,10,02/15/2019 02:16:00 AM,2923760014312019
291440000672,LAFAYETTE CO. HIGH,2019,44,02/15/2019 02:16:00 AM,2914400006722019
292005001070,MARCELINE HIGH,2019,25,02/15/2019 02:16:00 AM,2920050010702019
290849000250,CHAMOIS HIGH,2019,*,02/15/2019 02:16:00 AM,2908490002502019
290825000225,CENTER SR. HIGH,2019,82,02/15/2019 02:16:00 AM,2908250002252019
291917001037,LOGAN-ROGERSVILLE HIGH,2019,93,02/15/2019 02:16:00 AM,2919170010372019
02041635,TOWER GROVE CHRISTIAN ACADEMY,2019,*,02/15/2019 02:16:00 AM,020416352019
293165002208,EMIL E. HOLT SR. HIGH,2019,225,02/15/2019 02:16:00 AM,2931650022082019
291165000071,EXCELSIOR SPRINGS TECH. HIGH,2019,*,02/15/2019 02:16:00 AM,2911650000712019
291377000608,HARTVILLE HIGH,2019,18,02/15/2019 02:16:00 AM,2913770006082019
290993000295,BLAIR OAKS HIGH,2019,60,02/15/2019 02:16:00 AM,2909930002952019
292970002053,STURGEON HIGH,2019,17,02/15/2019 02:16:00 AM,2929700020532019
291077000363,DEXTER HIGH,2019,80,02/15/2019 02:16:00 AM,2910770003632019
291041000341,CUBA HIGH,2019,37,02/15/2019 02:16:00 AM,2910410003412019
00755787,ST PAUL LUTHERAN HIGH SCHOOL,2019,19,02/15/2019 02:16:00 AM,007557872019
292274001254,NORTH CALLAWAY HIGH,2019,46,02/15/2019 02:16:00 AM,2922740012542019
290531000170,BLUE SPRINGS SOUTH HIGH,2019,285,02/15/2019 02:16:00 AM,2905310001702019
291230000506,FOX SR. HIGH,2019,238,02/15/2019 02:16:00 AM,2912300005062019
293201002243,WILLARD HIGH,2019,169,02/15/2019 02:16:00 AM,2932010022432019
292511001441,PIERCE CITY HIGH,2019,24,02/15/2019 02:16:00 AM,2925110014412019
AA001428,THE PEMBROKE HILL SCHOOL,2019,14,02/15/2019 02:16:00 AM,AA0014282019
291923001040,LONE JACK HIGH,2019,35,02/15/2019 02:16:00 AM,2919230010402019
292766001702,SCHUYLER CO. HIGH,2019,17,02/15/2019 02:16:00 AM,2927660017022019
292853001764,SOUTH PEMISCOT HIGH,2019,14,02/15/2019 02:16:00 AM,2928530017642019
291014000326,COOTER HIGH,2019,16,02/15/2019 02:16:00 AM,2910140003262019
290450000044,BAYLESS SR. HIGH,2019,82,02/15/2019 02:16:00 AM,2904500000442019
A9300521,MOUNTAIN GROVE CHRISTIAN ACADEMY,2019,*,02/15/2019 02:16:00 AM,A93005212019
291317002285,GRANDVIEW HIGH,2019,47,02/15/2019 02:16:00 AM,2913170022852019
292136001175,MONTROSE HIGH,2019,8,02/15/2019 02:16:00 AM,2921360011752019
290528000076,BLUE EYE HIGH,2019,18,02/15/2019 02:16:00 AM,2905280000762019
A9103777,KANSAS CITY ACADEMY,2016,*,01/07/2016 02:15:00 AM,A91037772016
291052000352,LAKELAND HIGH,2019,15,02/15/2019 02:16:00 AM,2910520003522019
291860001014,LICKING HIGH,2019,35,02/15/2019 02:16:00 AM,2918600010142019
00751705,BISHOP DU BOURG HIGH SCHOOL,2019,55,02/15/2019 02:16:00 AM,007517052019
291854001011,LIBERTY HIGH,2019,233,02/15/2019 02:16:00 AM,2918540010112019
292892001848,ST. CHARLES HIGH,2019,105,02/15/2019 02:16:00 AM,2928920018482019
291176000433,FAIRFAX HIGH,2019,*,02/15/2019 02:16:00 AM,2911760004332019
292511001441,PIERCE CITY HIGH,2016,23,01/07/2016 02:15:00 AM,2925110014412016
290912000269,CLARKTON HIGH,2019,7,02/15/2019 02:16:00 AM,2909120002692019
290000901215,TWIN RIVERS,2019,*,02/15/2019 02:16:00 AM,2900009012152019
291683000932,KNOB NOSTER HIGH,2019,28,02/15/2019 02:16:00 AM,2916830009322019
290417000042,BALLARD HIGH,2019,7,02/15/2019 02:16:00 AM,2904170000422019
291431000649,HERMITAGE HIGH,2019,11,02/15/2019 02:16:00 AM,2914310006492019
292928003231,COLLEGIATE SCHOOL OF MED/BIO,2019,37,02/15/2019 02:16:00 AM,2929280032312019
290489000059,THOMAS W. KELLY HIGH,2019,31,02/15/2019 02:16:00 AM,2904890000592019
292358000459,FERN RIDGE HIGH,2019,*,02/15/2019 02:16:00 AM,2923580004592019
292055001099,MAYSVILLE JR.-SR. HIGH,2019,16,02/15/2019 02:16:00 AM,2920550010992019
X0756088,BLUE RIDGE CHRISTIAN SCHOOL,2019,*,02/15/2019 02:16:00 AM,X07560882019
292322001336,ORRICK HIGH,2019,*,02/15/2019 02:16:00 AM,2923220013362019
292289001309,NORTHWEST HIGH,2019,209,02/15/2019 02:16:00 AM,2922890013092019
292874001776,SPARTA HIGH,2019,15,02/15/2019 02:16:00 AM,2928740017762019
00753531,ST TERESA'S ACADEMY,2019,68,02/15/2019 02:16:00 AM,007535312019
291830002614,HILLTOP SCHOOL,2019,*,02/15/2019 02:16:00 AM,2918300026142019
291170000429,FAIR GROVE HIGH,2019,39,02/15/2019 02:16:00 AM,2911700004292019
00752287,ST JOHN VIANNEY HIGH SCHOOL,2019,98,02/15/2019 02:16:00 AM,007522872019
293225002262,WINSTON HIGH,2019,6,02/15/2019 02:16:00 AM,2932250022622019
292327001340,OSCEOLA JR.-SR. HIGH,2019,19,02/15/2019 02:16:00 AM,2923270013402019
291941001053,MACON SR. HIGH,2019,47,02/15/2019 02:16:00 AM,2919410010532019
293249002270,ZALMA HIGH,2019,11,02/15/2019 02:16:00 AM,2932490022702019
292910001864,ST. CLAIR HIGH,2019,92,02/15/2019 02:16:00 AM,2929100018642019
290837000239,FT. ZUMWALT NORTH HIGH,2019,172,02/15/2019 02:16:00 AM,2908370002392019
293057002101,UNION HIGH,2019,100,02/15/2019 02:16:00 AM,2930570021012019
292886001804,KICKAPOO HIGH,2019,254,02/15/2019 02:16:00 AM,2928860018042019
292067001115,MEHLVILLE HIGH SCHOOL,2019,246,02/15/2019 02:16:00 AM,2920670011152019
A0105791,WEST POINT CHRISTIAN ACADEMY,2019,*,02/15/2019 02:16:00 AM,A01057912019
290100000300,DAVID H. HICKMAN HIGH,2019,238,02/15/2019 02:16:00 AM,2901000003002019
291173000431,FAIR PLAY HIGH,2019,23,02/15/2019 02:16:00 AM,2911730004312019
292529001458,PLATTSBURG HIGH,2019,26,02/15/2019 02:16:00 AM,2925290014582019
290057403183,LIFT FOR LIFE ACADEMY HIGH SCH,2019,46,02/15/2019 02:16:00 AM,2900574031832019
292709001678,SALEM SR. HIGH,2019,71,02/15/2019 02:16:00 AM,2927090016782019
292760001695,NORTHEAST VERNON CO. R-I HIGH,2019,10,02/15/2019 02:16:00 AM,2927600016952019
292325001338,OSBORN HIGH,2019,*,02/15/2019 02:16:00 AM,2923250013382019
A9103783,LUTHERAN HIGH SCHOOL OF ST CHARLES COUNTY,2019,47,02/15/2019 02:16:00 AM,A91037832019
292154001186,LIBERTY SR. HIGH,2019,32,02/15/2019 02:16:00 AM,2921540011862019
292169001194,NORTH NODAWAY JR.-SR. HIGH,2019,*,02/15/2019 02:16:00 AM,2921690011942019
292553001500,PRAIRIE HOME HIGH,2019,8,02/15/2019 02:16:00 AM,2925530015002019
290000901270,NORTHWEST REG. YOUTH CTR.,2019,*,02/15/2019 02:16:00 AM,2900009012702019
292280003083,STALEY HIGH,2019,211,02/15/2019 02:16:00 AM,2922800030832019
290285000002,ADRIAN SR. HIGH,2019,25,02/15/2019 02:16:00 AM,2902850000022019
290564000109,BOURBON HIGH SCHOOL,2019,37,02/15/2019 02:16:00 AM,2905640001092019
00751716,CHAMINADE COLLEGE PREP SCHOOL,2019,50,02/15/2019 02:16:00 AM,007517162019
292934002030,STANBERRY HIGH,2019,14,02/15/2019 02:16:00 AM,2929340020302019
293036002080,TRENTON SR. HIGH,2019,44,02/15/2019 02:16:00 AM,2930360020802019
293060002103,UNION STAR HIGH,2019,*,02/15/2019 02:16:00 AM,2930600021032019
290746000211,CARTHAGE HIGH SCHOOL,2019,158,02/15/2019 02:16:00 AM,2907460002112019
A9300543,CROSSPOINT CHRISTIAN SCHOOL,2019,12,02/15/2019 02:16:00 AM,A93005432019
291638000797,CLARK CO. HIGH,2019,38,02/15/2019 02:16:00 AM,2916380007972019
292981002059,SUMMERSVILLE HIGH,2019,10,02/15/2019 02:16:00 AM,2929810020592019
292928002009,SUMNER HIGH,2019,52,02/15/2019 02:16:00 AM,2929280020092019
291542000703,IBERIA HIGH,2019,29,02/15/2019 02:16:00 AM,2915420007032019
290986000286,PENNFOSTER,2019,*,02/15/2019 02:16:00 AM,2909860002862019
291269000532,GRUNDY CO. HIGH,2019,*,02/15/2019 02:16:00 AM,2912690005322019
291020000328,COUCH HIGH,2019,8,02/15/2019 02:16:00 AM,2910200003282019
290837002490,FT. ZUMWALT SOUTH HIGH,2019,199,02/15/2019 02:16:00 AM,2908370024902019
00753939,ROCKHURST HIGH SCHOOL,2019,77,02/15/2019 02:16:00 AM,007539392019
A0701417,LIBERTY CHRISTIAN ACADEMY,2019,*,02/15/2019 02:16:00 AM,A07014172019
291455000684,HOLLISTER HIGH,2019,46,02/15/2019 02:16:00 AM,2914550006842019
290462000055,BELTON HIGH,2019,134,02/15/2019 02:16:00 AM,2904620000552019
291329000564,GREEN RIDGE HIGH,2019,21,02/15/2019 02:16:00 AM,2913290005642019
291371000599,HARRISBURG HIGH,2019,20,02/15/2019 02:16:00 AM,2913710005992019
292313001327,ORAN HIGH SCHOOL,2019,29,02/15/2019 02:16:00 AM,2923130013272019
291218000485,FORDLAND HIGH,2019,22,02/15/2019 02:16:00 AM,2912180004852019
292895002481,FRANCIS HOWELL NORTH HIGH,2019,243,02/15/2019 02:16:00 AM,2928950024812019
291677000926,KIRKWOOD SR. HIGH,2019,270,02/15/2019 02:16:00 AM,2916770009262019
291674000916,KIRKSVILLE SR. HIGH,2019,87,02/15/2019 02:16:00 AM,2916740009162019
290543000100,NORTH CO. SR. HIGH,2019,92,02/15/2019 02:16:00 AM,2905430001002019
291695000939,LA PLATA HIGH,2019,16,02/15/2019 02:16:00 AM,2916950009392019
290002502748,ALLEN VILLAGE SCHOOL,2019,*,02/15/2019 02:16:00 AM,2900025027482019
290291000009,AFFTON HIGH,2019,104,02/15/2019 02:16:00 AM,2902910000092019
292841001754,SMITHVILLE HIGH,2019,102,02/15/2019 02:16:00 AM,2928410017542019
292001001067,MAPLEWOOD-RICHMOND HGTS. HIGH,2019,31,02/15/2019 02:16:00 AM,2920010010672019
