the_geom,OBJECTID,Zoning Classification,Zoning Description,Last Update Date,Last Editor,SHAPE_Length,SHAPE_Area,Zoning Number,Zoning Year,Rec Number,Ordinance Number,Zoning Number 1,Zoning Number 2,Ordinance Number 2,Zoning Number 3,Zoning Number 4,Zoning Year 4,Rec Number 4,Ordinance Number 4,HYPERLINK,ZONENUM1,ZONEYEAR1,ORDNUM1,ZONENUM2,ZONEYEAR2,ZONENUM3,ZONEYEAR3,ORDNUM3
"MULTIPOLYGON (((-90.105206890742 30.005381874107, -90.105590716609 30.005416709433, -90.10558269645 30.005484772864, -90.105574676291 30.005552836248, -90.105565923107 30.005622143479, -90.105557902948 30.005690205991, -90.105174801124 30.005654750759, -90.105182823079 30.005586688223, -90.105190850425 30.00551800097, -90.105198871482 30.005449937562, -90.105206890742 30.005381874107)))",660,CU,,12/20/2013 12:00:00 AM +0000,BRN,156.45681775476601,1515.6979837538804,117,1997,,18606,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.042579373761 30.00127785961, -90.04284277148 30.001263011582, -90.042847716706 30.001317830092, -90.042852733797 30.001374140687, -90.042588256303 30.001387801542, -90.042583287721 30.00132774122, -90.042579373761 30.00127785961)))",283,CU,,12/20/2013 12:00:00 AM +0000,BRN,87.371732032729682,419.50347196354068,118,1994,,16754,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-89.980353268965 30.042089838344, -89.980651900406 30.042586126812, -89.980168745124 30.042821210242, -89.979927327383 30.042291752282, -89.980353268965 30.042089838344)))",1006,CU,,,BRN,260.91552112744216,4181.8413572238851,35,2014,563093,25943,,,,,,,,,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,,,,,,,,
"MULTIPOLYGON (((-89.948556289165 30.062946007399, -89.948663019801 30.062867738692, -89.948663190481 30.062867906626, -89.948901942022 30.063102794195, -89.948795921056 30.063181696352, -89.948690132753 30.063259807762, -89.948689909072 30.063259972585, -89.948450995834 30.063024290816, -89.948451427924 30.063023968944, -89.948487605775 30.062997072389, -89.948556289165 30.062946007399)))",795,CU,,12/20/2013 12:00:00 AM +0000,BRN,142.69707285257419,1252.4494681909791,39,1973,,5378,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.079067697334 29.935749958344, -90.079098155612 29.935782130046, -90.079624963627 29.936354141128, -90.079345824729 29.936577775195, -90.079200075769 29.936695785076, -90.07859314342 29.936103004198, -90.078361994321 29.935877630749, -90.078615355164 29.935677448783, -90.078651244656 29.935649093096, -90.078881681391 29.93587383417, -90.078882392857 29.935874466284, -90.078897282433 29.935888986232, -90.078967616926 29.935832146525, -90.079024907882 29.935785183193, -90.079067697334 29.935749958344)))",161,CU,,12/20/2013 12:00:00 AM +0000,BRN,415.27117933753766,8440.59989194011,27,1996,,"17,328",,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.091162272061 29.960945302095, -90.091070169591 29.96090442502, -90.091069451838 29.960904418015, -90.090985198847 29.960867366123, -90.090984481093 29.960867359118, -90.090900946755 29.960830313438, -90.090900229001 29.960830306434, -90.09090095484 29.960829687708, -90.091139788128 29.960560014974, -90.091224016864 29.96059894184, -90.091308253684 29.960637244516, -90.091396055919 29.960677456278, -90.091162997001 29.96094468337, -90.091162272061 29.960945302095)))",948,CU,,06/26/2014 12:00:00 AM +0000,BRN,151.93402713057563,1389.723844062743,077,2013,551473,25556,,,,,,,,,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,,,,,,,,
"MULTIPOLYGON (((-90.072734248492 29.948775173571, -90.072719221474 29.948828165432, -90.072703470414 29.948881775286, -90.072688452379 29.948934141286, -90.072671178674 29.948994613913, -90.072647924885 29.949073781222, -90.072639674757 29.949101832634, -90.07263140846 29.949131134867, -90.072600630382 29.9492377362, -90.072511342334 29.949543817823, -90.072425797566 29.949837430786, -90.072351349687 29.949821089962, -90.072283344525 29.949806060667, -90.072264731433 29.949802130742, -90.072211760475 29.949790371323, -90.072153779613 29.949777312046, -90.071991996624 29.949742004975, -90.072043763839 29.949564965838, -90.07206629179 29.949486416159, -90.072091810232 29.949398517533, -90.072115820403 29.94931623159, -90.072140595938 29.949230201661, -90.072165364287 29.94914479746, -90.072184893662 29.94907622139, -90.072216429918 29.94896650098, -90.072238925529 29.948890451712, -90.072255442852 29.948833097929, -90.072270469871 29.948780106849, -90.072283973346 29.948733976254, -90.072299732491 29.948679742071, -90.072636896268 29.948753612077, -90.072686286541 29.948764712343, -90.072734248492 29.948775173571)))",498,CU,,12/20/2013 12:00:00 AM +0000,BRN,381.15833282604166,7019.1652980214067,16,2011,,"24,460",,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.068521939429 29.953879527491, -90.068689285685 29.953986157202, -90.068592466162 29.954092122888, -90.06842657877 29.953983632318, -90.068521939429 29.953879527491)))",425,CU,,12/20/2013 12:00:00 AM +0000,BRN,80.701226282486758,398.12464962656753,121,1991,,15055,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.083281703315 29.925878698169, -90.083555475677 29.926252623712, -90.083533074389 29.926264914543, -90.083392853661 29.926344222951, -90.083372396327 29.926315897303, -90.082893202615 29.92658577345, -90.082639212952 29.926237039649, -90.083281703315 29.925878698169)))",142,CU,,07/01/2014 12:00:00 AM +0000,BRN,284.4047302327993,4584.5148647831438,080,2013,550561,25567,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.109639449645 29.930194838407, -90.110594244706 29.930236757296, -90.110580889453 29.930560875465, -90.11046700733 29.930556272928, -90.110435352496 29.931210259265, -90.110383985031 29.93120776105, -90.109589292211 29.931183318402, -90.109639449645 29.930194838407)))",951,CU,,06/27/2014 12:00:00 AM +0000,BRN,466.19539164747761,12418.531290560019,079,2013,555692,25566,,,,,,,,,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,,,,,,,,
"MULTIPOLYGON (((-90.109096239291 29.922113799457, -90.109098150008 29.922075059179, -90.109459674299 29.922088425736, -90.109457763583 29.922127166009, -90.109453842436 29.922212771698, -90.109092311857 29.922200029572, -90.109096239291 29.922113799457)))",559,RPC,,12/20/2013 12:00:00 AM +0000,BRN,112.60853960178255,645.46340819568252,100,1990,,14406,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.111787767054 29.946248185358, -90.111789884383 29.946242988861, -90.111826940787 29.946147689591, -90.112156671005 29.946243893344, -90.112118467453 29.946344432603, -90.111787767054 29.946248185358)))",958,CU,,12/20/2013 12:00:00 AM +0000,BRN,104.7908432278621,527.87180796289658,20,1991,,14615,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.065698190436 29.942213145389, -90.064715332904 29.942004256332, -90.064702287569 29.94167531498, -90.065688729379 29.941884238199, -90.065698190436 29.942213145389)))",209,CBPCD,,12/20/2013 12:00:00 AM +0000,BRN,310.24562942171946,4598.0304301728502,59,2008,,23286,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,45,1983,9610,0,0,0,0,0
"MULTIPOLYGON (((-90.072942202192 29.935380103294, -90.073333729316 29.935465119959, -90.073285904806 29.935614691819, -90.072893654539 29.935530293385, -90.072942202192 29.935380103294)))",186,CU,,12/20/2013 12:00:00 AM +0000,BRN,129.89607287503986,898.29016176640062,101,1991,,14980,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.038061149716 29.96352521055, -90.038083666887 29.963449790349, -90.038107741736 29.963365011625, -90.038133252992 29.96328024528, -90.038233139364 29.962941159721, -90.038326215607 29.962960830094, -90.038420000621 29.962981131628, -90.038513059796 29.963002051868, -90.038606136039 29.963021721451, -90.038898228644 29.963085231592, -90.038918279939 29.96308917967, -90.038882242225 29.963210724822, -90.038825211781 29.963400826724, -90.03881718713 29.963427677145, -90.038798945042 29.963488711413, -90.038768166964 29.963592178908, -90.03875026893 29.963588252641, -90.03845894169 29.963520997884, -90.038452939147 29.963540942865, -90.038435682511 29.963598285051, -90.038432657883 29.963610133114, -90.038409341212 29.963691793966, -90.038038329813 29.963603696216, -90.038061149716 29.96352521055)))",705,CU,,12/20/2013 12:00:00 AM +0000,BRN,334.2872351427464,6154.629002431926,54,2006,,22616,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.081306107681 30.011341045713, -90.081953067162 30.011300313062, -90.082006728025 30.011317076272, -90.082034141913 30.011364845572, -90.08198207466 30.011449992483, -90.081813977413 30.011737824145, -90.081741915459 30.011870914813, -90.081688667821 30.011992931549, -90.081317757033 30.012015034717, -90.081301713122 30.011691070926, -90.081329753135 30.011688837654, -90.081306107681 30.011341045713)))",641,CU,,12/20/2013 12:00:00 AM +0000,BRN,305.92895946069069,5354.5196950654372,14,1987,,12166,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.114197322632 29.918517948678, -90.115496244312 29.918513727877, -90.114908251145 29.920769983843, -90.113844739273 29.920593220154, -90.114197322632 29.918517948678)))",4,CU,,12/20/2013 12:00:00 AM +0000,BRN,831.64509010128177,37156.511563230692,79,2011,,24687,CU,CU,18858,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,79,2011,24687,39,1998,0,0,0
"MULTIPOLYGON (((-90.026462223142 29.928497136975, -90.026235272768 29.928399863495, -90.026023311684 29.92830898862, -90.025809914193 29.928218098869, -90.025597970176 29.928125973513, -90.025385291338 29.928035090602, -90.02531891572 29.928006925034, -90.02553725664 29.927610888026, -90.025741658401 29.927237843436, -90.026276263793 29.927461950318, -90.026238785181 29.927802899207, -90.026679857087 29.927990443603, -90.026677082191 29.928037925999, -90.026641349006 29.928574558021, -90.026462223142 29.928497136975)))",301,CU,,12/20/2013 12:00:00 AM +0000,BRN,513.64477957350846,13352.615185170178,26,2009,,23637,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.093847613126 29.931791718791, -90.093924038197 29.931763683517, -90.094342938784 29.93160947224, -90.094707994353 29.932381813861, -90.094304247446 29.93252929154, -90.093778660242 29.932720629957, -90.093595285346 29.932345076751, -90.09355609185 29.932264691018, -90.093516891168 29.932184931131, -90.093481895499 29.932113336818, -90.093442008504 29.932031070051, -90.093404913473 29.931955081015, -90.093753881113 29.931826467822, -90.093847613126 29.931791718791)))",46,CU,,12/20/2013 12:00:00 AM +0000,BRN,439.68717173881038,12077.178945001109,120,1991,,15070,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-89.961997868797 30.018656913695, -89.962881368167 30.018464347659, -89.962930608421 30.019106991359, -89.962555954353 30.019192855768, -89.962693062419 30.019644838967, -89.962085048498 30.019794834031, -89.961997868797 30.018656913695)))",954,CU,,07/01/2014 12:00:00 AM +0000,BRN,504.4414615256436,12234.337467063033,006,2014,556014,25800,,,,,,,,,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,,,,,,,,
"MULTIPOLYGON (((-89.948226867069 30.028783293391, -89.950418644073 30.028686930035, -89.950627797024 30.028939176097, -89.950908311243 30.029277813829, -89.951077172058 30.029482752033, -89.951193051137 30.02962274614, -89.951306802106 30.029760842388, -89.951421272626 30.029898946221, -89.951535024494 30.030037041306, -89.951648776362 30.030175137754, -89.951667149604 30.03019720965, -89.951494682053 30.030304171945, -89.951330221186 30.030403716958, -89.951180211516 30.030497160621, -89.95114992841 30.030504969755, -89.951051084983 30.03053518824, -89.950947318787 30.030557855014, -89.950935780826 30.030560858585, -89.950862295941 30.030575714671, -89.950716354741 30.030634820903, -89.950665768811 30.030656167858, -89.950560684788 30.030721953128, -89.950394724632 30.030825856853, -89.950230926721 30.030929157736, -89.95006570049 30.03103181767, -89.949912781177 30.031127731557, -89.94974971719 30.031229787775, -89.949586655898 30.031331845443, -89.949432263348 30.031430243069, -89.949246748666 30.031545192737, -89.948933062359 30.031163694088, -89.948755751091 30.030894901441, -89.948647032484 30.030704970769, -89.948572739115 30.030571037438, -89.94848632388 30.030378841408, -89.948404704749 30.030151686943, -89.94833625043 30.02990779367, -89.948282249105 30.029657800828, -89.948253923427 30.029473091037, -89.948249218052 30.029242994661, -89.948246666836 30.02901292186, -89.948226867069 30.028783293391)))",718,CU,,12/20/2013 12:00:00 AM +0000,BRN,1186.8544640756629,89440.187280913262,08,1985,,10679,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.103265244239 30.004587976202, -90.103275682663 30.004498681709, -90.103660214605 30.004534153691, -90.103649065614 30.004622817252, -90.103641044557 30.004690879672, -90.103633022602 30.004758942823, -90.103625000646 30.004827006704, -90.103616972402 30.004895693658, -90.103233149231 30.004860852704, -90.103241186458 30.004791540273, -90.103249207515 30.004723476367, -90.10325722947 30.004655413192, -90.103265244239 30.004587976202)))",663,CU,,12/20/2013 12:00:00 AM +0000,BRN,179.52887128998793,2009.5326057106504,91,1984,,10626,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.049416318438 29.952902456876, -90.049423081854 29.953046302014, -90.049392919121 29.953047258583, -90.04933043231 29.953049774151, -90.049073334476 29.95305789215, -90.049014445417 29.953059817742, -90.049023497741 29.95291425173, -90.049416318438 29.952902456876)))",608,CU,,12/20/2013 12:00:00 AM +0000,BRN,126.50342633351077,830.10510759859153,56,1990,,14145,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.102831181887 30.004550162676, -90.102841621209 30.004460868927, -90.10322903315 30.004495745029, -90.103217876973 30.004585032523, -90.103209854119 30.004653095746, -90.103201833062 30.004721158145, -90.103193811106 30.004789221275, -90.103185781066 30.004857909033, -90.103177760009 30.004925971291, -90.103169738053 30.004994035058, -90.103161716098 30.005062098001, -90.102775020114 30.005027227544, -90.102783042968 30.004959165355, -90.102791064025 30.004891102342, -90.102799086879 30.004823039282, -90.102807116021 30.004754352278, -90.102815137976 30.004686289124, -90.10282316083 30.004618225923, -90.102831181887 30.004550162676)))",664,CU,,12/20/2013 12:00:00 AM +0000,BRN,233.00632942245707,3167.807712301862,59,2010,,24145,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.102069107794 29.920489774103, -90.102060143506 29.920402171415, -90.102154957989 29.92039493289, -90.102157976329 29.92039458564, -90.102159988555 29.9203943544, -90.102191054094 29.920668450181, -90.102089053987 29.920676247709, -90.102078807803 29.920576130977, -90.102069107794 29.920489774103)))",72,CU,,12/20/2013 12:00:00 AM +0000,BRN,93.28179193990249,398.63401977861508,70,2003,,21335,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-89.928614798379 30.031084799863, -89.929196058674 30.030877205164, -89.929805204471 30.032158956102, -89.928613944081 30.03257321578, -89.928222264244 30.031715739586, -89.928807147444 30.031506310796, -89.928614798379 30.031084799863)))",974,CU,,,BRN,638.41531445154703,21049.106927565736,53,2014,564751,26019,,,,,,,,,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,,,,,,,,
"MULTIPOLYGON (((-90.010943833795 29.923792338059, -90.011006615254 29.922665249231, -90.011026404241 29.922309123945, -90.011069712021 29.921531896437, -90.011074342836 29.921453176694, -90.0110780412 29.921390700391, -90.011083892826 29.921328246628, -90.011094567506 29.921280844339, -90.01111327582 29.921222894596, -90.011156408429 29.921108929006, -90.011211854245 29.920986335812, -90.011229396546 29.920944760275, -90.011248937598 29.920898445485, -90.01129687799 29.920805467813, -90.01134057474 29.920733655097, -90.011335540581 29.920730277597, -90.01134159882 29.920732259095, -90.011386666399 29.920670768028, -90.011399917448 29.920652687726, -90.011442940462 29.920593986282, -90.011544099746 29.920470261168, -90.011657254234 29.920359299285, -90.011803534098 29.920220494179, -90.012022584687 29.920045322509, -90.012047839923 29.920068916894, -90.0120769121 29.920095464463, -90.012130789458 29.920145390724, -90.012222283768 29.920226951792, -90.01239546009 29.920372470648, -90.012475697611 29.920437040431, -90.012558104564 29.920500380785, -90.01264126161 29.920561228067, -90.012727296858 29.920621478914, -90.012813359055 29.920679854893, -90.012989133305 29.920791643275, -90.01314284044 29.920890080387, -90.013297264431 29.920988525965, -90.013451697405 29.921086346245, -90.013606856217 29.921183547457, -90.013706459619 29.921248935781, -90.013785488008 29.921296612923, -90.013905182231 29.921362202046, -90.014030684961 29.921422848706, -90.014072755761 29.921443275506, -90.014021354161 29.921585914182, -90.013977167828 29.921725500634, -90.013933344415 29.921891970324, -90.013898114287 29.922059776548, -90.01388245755 29.922212777148, -90.013880699547 29.922237141027, -90.013465487442 29.922214219843, -90.013433680793 29.922665870529, -90.013401153695 29.92317189964, -90.013392013337 29.923266202555, -90.013390932664 29.923297473602, -90.013069957426 29.923285714163, -90.012761238802 29.923268274316, -90.012707495294 29.924233393208, -90.012580514835 29.924230136503, -90.011208435257 29.9241700926, -90.010923713329 29.924155978907, -90.010938820297 29.923882323271, -90.010943833795 29.923792338059)))",340,CU,,12/20/2013 12:00:00 AM +0000,BRN,1538.3866684281691,123454.53523769189,120,2011,514349,24812,CU,CU,18064,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,4,2009,23578,125,1996,0,0,0
